HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:01.437,1.023,1.46,-0.402
2000-01-08 20:25:01.450,0.809,1.595,-0.449
2000-01-08 20:25:01.463,0.677,1.698,-0.46
2000-01-08 20:25:01.475,0.669,1.657,-0.469
2000-01-08 20:25:01.488,0.836,1.463,-0.428
2000-01-08 20:25:01.500,0.909,1.246,-0.361
2000-01-08 20:25:01.513,0.815,1.059,-0.273
2000-01-08 20:25:01.524,0.683,0.935,-0.199
2000-01-08 20:25:01.537,0.61,0.848,-0.164
2000-01-08 20:25:01.549,0.589,0.768,-0.138
2000-01-08 20:25:01.562,0.551,0.724,-0.109
2000-01-08 20:25:01.575,0.548,0.639,-0.07
2000-01-08 20:25:01.588,0.625,0.566,-0.038
2000-01-08 20:25:01.600,0.639,0.519,-0.018
2000-01-08 20:25:01.613,0.657,0.516,-0.015
2000-01-08 20:25:01.625,0.812,0.557,-0.009
2000-01-08 20:25:01.638,0.991,0.61,0.067
2000-01-08 20:25:01.649,0.856,0.654,-0.026
2000-01-08 20:25:01.662,0.663,0.68,-0.041
2000-01-08 20:25:01.674,0.692,0.669,-0.199
2000-01-08 20:25:01.687,0.592,0.683,-0.364
2000-01-08 20:25:01.700,0.666,0.663,-0.434
2000-01-08 20:25:01.713,0.657,0.531,-0.378
2000-01-08 20:25:01.725,0.545,0.481,-0.296
2000-01-08 20:25:01.738,0.566,0.472,-0.167
2000-01-08 20:25:01.750,0.607,0.405,-0.044
2000-01-08 20:25:01.763,0.713,0.343,-0.012
2000-01-08 20:25:01.774,0.736,0.32,0.032
2000-01-08 20:25:01.787,0.68,0.32,0.067
2000-01-08 20:25:01.799,0.569,0.328,0.07
2000-01-08 20:25:01.812,0.452,0.287,0.12
2000-01-08 20:25:01.825,0.463,0.232,0.123
2000-01-08 20:25:01.838,0.686,0.22,0.114
2000-01-08 20:25:01.850,0.85,0.194,0.135
2000-01-08 20:25:01.863,0.915,0.144,0.144
2000-01-08 20:25:01.875,0.933,0.114,0.17
2000-01-08 20:25:01.888,0.915,0.114,0.179
2000-01-08 20:25:01.899,0.868,0.129,0.179
2000-01-08 20:25:01.912,0.821,0.144,0.208
2000-01-08 20:25:01.924,0.801,0.114,0.196
2000-01-08 20:25:01.937,0.78,0.073,0.194
2000-01-08 20:25:01.950,0.812,0.053,0.194
2000-01-08 20:25:01.963,0.868,0.07,0.194
