HEADER_TIME_STAMP,X,Y,Z
2016-10-03 15:13:01.880,0.005,-0.015,0.967
2016-10-03 15:13:01.890,0.005,-0.015,0.970
2016-10-03 15:13:01.900,-0.002,-0.014,0.973
2016-10-03 15:13:01.911,0.002,-0.018,0.976
2016-10-03 15:13:01.920,-0.001,-0.013,0.980
2016-10-03 15:13:01.930,0.004,-0.015,0.969
2016-10-03 15:13:01.940,0.001,-0.019,0.973
2016-10-03 15:13:01.949,0.003,-0.014,0.974
2016-10-03 15:13:01.960,0.004,-0.013,0.975
2016-10-03 15:13:01.969,-0.003,-0.016,0.971
2016-10-03 15:13:01.979,0.001,-0.014,0.974
2016-10-03 15:13:01.989,0.003,-0.012,0.976
2016-10-03 15:13:01.999,0.005,-0.018,0.975
2016-10-03 15:13:02.009,0.002,-0.014,0.967
2016-10-03 15:13:02.019,-0.001,-0.016,0.973
2016-10-03 15:13:02.029,0.004,-0.019,0.972
2016-10-03 15:13:02.038,0.001,-0.011,0.972
2016-10-03 15:13:02.048,0.004,-0.017,0.968
2016-10-03 15:13:02.059,-0.004,-0.011,0.973
2016-10-03 15:13:02.069,0.007,-0.020,0.972
2016-10-03 15:13:02.078,-0.001,-0.013,0.983
2016-10-03 15:13:02.088,0.007,-0.021,0.968
2016-10-03 15:13:02.098,0.006,-0.021,0.973
2016-10-03 15:13:02.108,-0.002,-0.011,0.975
2016-10-03 15:13:02.118,0.006,-0.018,0.974
2016-10-03 15:13:02.130,0.002,-0.013,0.970
2016-10-03 15:13:02.139,0.004,-0.016,0.975
2016-10-03 15:13:02.149,0.007,-0.021,0.973
2016-10-03 15:13:02.159,0.004,-0.012,0.977
2016-10-03 15:13:02.169,0.001,-0.020,0.965
2016-10-03 15:13:02.178,0.004,-0.016,0.977
2016-10-03 15:13:02.189,0.002,-0.015,0.969
2016-10-03 15:13:02.199,0.002,-0.018,0.973
2016-10-03 15:13:02.209,0.002,-0.012,0.971
2016-10-03 15:13:02.218,0.002,-0.014,0.966
2016-10-03 15:13:02.229,-0.002,-0.015,0.977
2016-10-03 15:13:02.238,0.002,-0.015,0.970
2016-10-03 15:13:02.248,0.001,-0.012,0.977
2016-10-03 15:13:02.259,0.004,-0.015,0.974
2016-10-03 15:13:02.267,0.006,-0.015,0.976
2016-10-03 15:13:02.279,-0.000,-0.014,0.971
2016-10-03 15:13:02.288,0.004,-0.017,0.978
2016-10-03 15:13:02.298,0.001,-0.013,0.979
2016-10-03 15:13:02.308,0.003,-0.012,0.974
2016-10-03 15:13:02.318,0.000,-0.015,0.978
2016-10-03 15:13:02.327,0.002,-0.014,0.978
2016-10-03 15:13:02.337,0.005,-0.014,0.971
2016-10-03 15:13:02.348,0.002,-0.012,0.971
2016-10-03 15:13:02.357,0.006,-0.019,0.970
2016-10-03 15:13:02.368,0.001,-0.015,0.983
2016-10-03 15:13:02.377,-0.001,-0.018,0.971
2016-10-03 15:13:02.387,0.003,-0.015,0.970
2016-10-03 15:13:02.398,0.002,-0.013,0.972
2016-10-03 15:13:02.406,0.005,-0.016,0.981
2016-10-03 15:13:02.417,0.001,-0.017,0.971
2016-10-03 15:13:02.426,0.008,-0.011,0.979
2016-10-03 15:13:02.437,0.001,-0.016,0.975
2016-10-03 15:13:02.447,-0.001,-0.013,0.974
2016-10-03 15:13:02.457,0.002,-0.015,0.975
2016-10-03 15:13:02.467,0.006,-0.014,0.971
2016-10-03 15:13:02.477,-0.000,-0.014,0.975
2016-10-03 15:13:02.487,0.005,-0.019,0.979
2016-10-03 15:13:02.497,0.003,-0.016,0.977
2016-10-03 15:13:02.506,0.002,-0.008,0.973
2016-10-03 15:13:02.517,0.000,-0.015,0.972
2016-10-03 15:13:02.525,-0.000,-0.015,0.977
2016-10-03 15:13:02.537,0.006,-0.017,0.967
2016-10-03 15:13:02.545,0.004,-0.010,0.977
2016-10-03 15:13:02.556,0.001,-0.019,0.973
2016-10-03 15:13:02.566,0.001,-0.009,0.977
2016-10-03 15:13:02.575,-0.001,-0.019,0.970
2016-10-03 15:13:02.585,0.006,-0.016,0.978
2016-10-03 15:13:02.596,0.003,-0.014,0.976
2016-10-03 15:13:02.606,0.005,-0.023,0.978
2016-10-03 15:13:02.616,0.003,-0.013,0.972
2016-10-03 15:13:02.625,0.001,-0.015,0.973
2016-10-03 15:13:02.636,0.001,-0.016,0.969
2016-10-03 15:13:02.646,-0.002,-0.016,0.973
2016-10-03 15:13:02.655,0.001,-0.015,0.974
2016-10-03 15:13:02.665,0.002,-0.017,0.972
2016-10-03 15:13:02.674,0.008,-0.016,0.979
2016-10-03 15:13:02.685,0.001,-0.013,0.977
2016-10-03 15:13:02.695,0.006,-0.015,0.974
2016-10-03 15:13:02.704,0.006,-0.017,0.969
2016-10-03 15:13:02.715,0.003,-0.016,0.978
2016-10-03 15:13:02.724,0.003,-0.019,0.970
2016-10-03 15:13:02.735,-0.002,-0.016,0.974
2016-10-03 15:13:02.745,0.004,-0.014,0.973
2016-10-03 15:13:02.754,0.000,-0.012,0.971
2016-10-03 15:13:02.765,0.000,-0.016,0.974
2016-10-03 15:13:02.775,0.002,-0.012,0.972
2016-10-03 15:13:02.785,-0.001,-0.012,0.973
2016-10-03 15:13:02.794,0.007,-0.021,0.976
2016-10-03 15:13:02.804,0.003,-0.010,0.974
2016-10-03 15:13:02.814,0.003,-0.013,0.973
2016-10-03 15:13:02.823,0.002,-0.017,0.969
2016-10-03 15:13:02.834,0.005,-0.009,0.979
2016-10-03 15:13:02.843,-0.000,-0.017,0.969
2016-10-03 15:13:02.854,0.007,-0.017,0.965
2016-10-03 15:13:02.864,0.002,-0.014,0.978
2016-10-03 15:13:02.874,0.001,-0.020,0.971
2016-10-03 15:13:02.884,0.003,-0.016,0.971
2016-10-03 15:13:02.894,0.000,-0.017,0.971
2016-10-03 15:13:02.904,-0.001,-0.015,0.971
2016-10-03 15:13:02.912,0.003,-0.014,0.969
