------------ Data File Created By ActiGraph GT3X ActiLife v6.13.3 Firmware v4.4.0 date format M/d/yyyy at 30 Hz Filter Normal -----------
Serial Number: MAT2A16099981
Start Time 11:21:00
Start Date 6/14/2018
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:17:47
Download Date 6/14/2018
Current Memory Address: 2545464
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3
0.205,-0.16,-1.082
0.222,-0.143,-1.073
0.226,-0.05,-1.047
0.247,-0.08,-1.082
0.23,0.08,-1.086
0.226,0.139,-1.108
0.172,0.214,-1.056
0.105,0.248,-1.047
0.092,0.256,-1.056
0.13,0.256,-1.099
-0.042,0.324,-1.013
-0.126,0.315,-1.086
-0.159,0.286,-1.056
-0.184,0.294,-1.043
-0.276,0.307,-1.125
-0.285,0.248,-1.043
-0.402,0.155,-1.065
-0.389,0.101,-1.052
-0.398,0,-1.047
-0.381,-0.05,-1.065
-0.372,-0.021,-1.035
-0.364,-0.092,-1.052
-0.305,-0.227,-1.103
-0.285,-0.235,-1.035
-0.176,-0.315,-1.069
-0.201,-0.298,-1.082
-0.167,-0.349,-1.017
0.054,-0.315,-1.078
0.046,-0.298,-1.047
0.138,-0.235,-1.082
0.138,-0.218,-1.013
0.234,-0.122,-1.112
0.234,-0.063,-1.052
0.255,0.013,-1.065
0.213,0.08,-1.112
0.188,0.176,-1.073
0.243,0.109,-1.052
0.109,0.286,-1.039
0.067,0.294,-1.078
0.109,0.277,-1.103
-0.033,0.307,-1
-0.092,0.307,-0.996
-0.075,0.336,-1.095
-0.268,0.307,-1.073
-0.268,0.282,-1.095
-0.31,0.206,-1.047
-0.343,0.197,-1.065
-0.393,0.122,-1.022
-0.393,-0.008,-1.035
-0.389,-0.008,-1.035
-0.372,-0.092,-1.065
-0.372,-0.139,-1.035
-0.364,-0.231,-1.043
-0.23,-0.307,-1.043
-0.138,-0.307,-1.069
-0.146,-0.294,-1.043
-0.121,-0.319,-1.065
-0.017,-0.298,-1.013
0.054,-0.298,-1.078
0.13,-0.261,-1.039
0.167,-0.143,-1.103
0.213,-0.122,-1.035
0.218,-0.05,-1.052
0.251,-0.05,-1.086
0.226,0.071,-1.086
0.218,0.101,-1.073
0.205,0.168,-1.022
0.109,0.256,-1.043
0.138,0.231,-1.052
0.033,0.336,-1.095
-0.071,0.315,-1.047
-0.092,0.324,-1.047
-0.159,0.319,-1.073
-0.218,0.282,-1.022
-0.264,0.256,-1.022
-0.339,0.176,-1.056
-0.372,0.122,-1.052
-0.393,0.038,-1.043
-0.389,-0.004,-1.052
-0.418,-0.013,-1.043
-0.402,-0.071,-1.022
-0.356,-0.181,-0.987
-0.276,-0.235,-1.022
-0.218,-0.277,-1.056
-0.184,-0.298,-1.103
-0.218,-0.315,-1.009
0,-0.336,-1.073
0.05,-0.286,-1.039
0.084,-0.252,-1.065
0.1,-0.244,-1.026
0.146,-0.122,-1.017
0.205,-0.113,-0.974
0.234,-0.017,-1.065
0.205,0.013,-1.065
0.205,0.05,-1.056
0.268,0,-1.035
0.113,0.277,-1.013
0.146,0.227,-1.082
0.121,0.248,-1.043
0.042,0.286,-1.022
-0.08,0.332,-1.026
-0.08,0.353,-1.142
-0.197,0.336,-1.065
-0.247,0.206,-0.953
-0.247,0.218,-1.004
-0.314,0.197,-1.052
-0.381,0.122,-1.026
-0.389,0.013,-1.035
-0.389,-0.034,-1.043
-0.372,-0.071,-1.017
-0.343,-0.122,-1.022
-0.343,-0.176,-0.987
-0.297,-0.202,-1.056
-0.188,-0.298,-1.052
-0.23,-0.277,-1.017
-0.13,-0.336,-1.073
-0.046,-0.311,-1.035
0.021,-0.345,-1.108
0.096,-0.29,-1.013
0.167,-0.218,-1.099
0.226,-0.223,-1.134
0.255,-0.092,-1.142
0.243,-0.025,-1.103
0.243,0.046,-1.095
0.205,0.08,-1.043
0.159,0.176,-1.056
0.167,0.168,-1.082
0.176,0.189,-1.065
0.113,0.294,-1.069
-0.033,0.336,-1.069
-0.067,0.324,-1.095
-0.113,0.294,-1.073
-0.167,0.336,-1.073
-0.218,0.265,-0.991
-0.305,0.248,-1.078
-0.335,0.168,-1.043
-0.381,0.109,-1.035
-0.389,0.034,-1.039
-0.402,-0.013,-1.043
-0.385,-0.071,-1.043
-0.356,-0.147,-1.047
-0.326,-0.16,-1.026
-0.264,-0.256,-1.035
-0.205,-0.294,-1.052
-0.218,-0.294,-1.004
-0.05,-0.315,-1.065
-0.021,-0.294,-1.065
-0.033,-0.324,-1.043
0.08,-0.294,-1.103
0.167,-0.197,-1.035
0.234,-0.197,-1.082
0.255,-0.071,-1.086
0.255,0.013,-1.095
0.251,0.038,-1.086
0.247,0.097,-1.095
0.172,0.231,-1.065
0.134,0.214,-1.073
0.138,0.223,-1.082
0.08,0.261,-1.022
-0.042,0.294,-0.961
-0.004,0.366,-1.211
-0.176,0.277,-0.944
-0.188,0.269,-1.043
-0.268,0.223,-1.047
-0.314,0.218,-1.073
-0.297,0.16,-0.991
-0.351,0.101,-0.996
-0.402,0.021,-1.039
-0.389,-0.076,-1.035
-0.377,-0.101,-1.022
-0.389,-0.139,-1.022
-0.293,-0.235,-1.017
-0.239,-0.286,-1.013
-0.197,-0.294,-1.035
-0.167,-0.294,-1.056
-0.105,-0.307,-1.043
-0.063,-0.345,-1.043
0.1,-0.286,-1.065
0.113,-0.248,-1.035
0.167,-0.172,-1.017
0.197,-0.164,-1.065
0.226,-0.076,-1.073
0.213,-0.021,-1.035
0.234,-0.034,-1.043
0.218,0.097,-1.073
0.176,0.168,-1.108
0.23,0.134,-1.052
0.092,0.298,-1.039
0.063,0.307,-1.112
-0.033,0.319,-1.043
-0.092,0.286,-1.013
-0.142,0.307,-1.052
-0.138,0.265,-0.991
-0.285,0.235,-1.065
-0.322,0.16,-1.026
-0.351,0.118,-1.035
-0.326,0.168,-1.043
-0.402,0.08,-1.039
-0.381,-0.063,-1.035
-0.377,-0.109,-1.047
-0.351,-0.172,-1.047
-0.351,-0.202,-1.013
-0.28,-0.294,-1.129
-0.247,-0.29,-1.013
-0.092,-0.34,-1.065
-0.025,-0.315,-1.069
-0.033,-0.298,-1.043
0,-0.324,-1.069
0.126,-0.269,-1.116
0.176,-0.214,-1.035
0.247,-0.122,-1.086
0.234,-0.025,-1.035
0.251,0.021,-1.082
0.222,0.055,-1.103
0.188,0.185,-1.095
0.176,0.176,-1.056
0.176,0.168,-1.06
0.138,0.223,-1.052
-0.004,0.311,-0.996
0.071,0.328,-1.181
-0.142,0.315,-1.009
-0.151,0.286,-1.073
-0.167,0.286,-1.047
-0.276,0.256,-1.052
-0.343,0.164,-1.026
-0.335,0.122,-1.026
-0.372,0.088,-1.035
-0.385,0.021,-1.026
-0.343,-0.055,-1.017
-0.372,-0.071,-1.026
-0.364,-0.105,-1.043
-0.285,-0.261,-1.065
-0.218,-0.282,-1.06
-0.255,-0.261,-1.004
-0.13,-0.319,-1.082
-0.109,-0.324,-1.039
0,-0.349,-1.069
0.1,-0.277,-1.065
0.13,-0.248,-1.056
0.155,-0.164,-0.996
0.205,-0.13,-1.086
0.205,-0.013,-1.026
0.239,-0.017,-1.06
0.23,0.021,-1.073
0.205,0.147,-1.112
0.201,0.168,-1.073
0.201,0.185,-1.065
0.067,0.282,-1.004
0.033,0.273,-1.052
0.021,0.307,-1.103
-0.025,0.336,-1.086
-0.197,0.294,-1.004
-0.218,0.261,-1.035
-0.285,0.265,-1.073
-0.335,0.193,-1.056
-0.356,0.139,-1.047
-0.402,0.109,-1.056
-0.402,-0.021,-1.043
-0.364,-0.113,-1.043
-0.343,-0.113,-1.035
-0.339,-0.122,-1.026
-0.285,-0.223,-1.065
-0.276,-0.223,-1.017
-0.155,-0.315,-1.043
-0.105,-0.294,-1.026
-0.121,-0.315,-1.035
-0.067,-0.34,-1.043
0.05,-0.307,-1.026
0.155,-0.252,-1.095
0.197,-0.155,-1.052
0.218,-0.092,-1.004
0.226,0,-1.026
0.251,-0.042,-1.078
0.234,0.101,-1.065
0.188,0.189,-1.095
0.188,0.139,-1.013
0.167,0.193,-1.065
0.067,0.277,-1.043
0.109,0.248,-1.039
-0.013,0.324,-1.004
-0.113,0.294,-0.978
-0.159,0.294,-1.056
-0.192,0.286,-1.013
-0.314,0.244,-1.073
-0.31,0.155,-1.013
-0.385,0.122,-1.026
-0.377,0.042,-1.035
-0.372,-0.021,-1.026
-0.377,-0.034,-1.022
-0.381,-0.08,-1.052
-0.335,-0.197,-1.043
-0.259,-0.282,-1.086
-0.218,-0.286,-1.047
-0.167,-0.294,-1.043
-0.138,-0.307,-1.052
-0.109,-0.366,-1.056
0.08,-0.277,-1.073
0.071,-0.256,-1.056
0.096,-0.256,-1.056
0.159,-0.218,-1.047
0.213,-0.063,-1.052
0.251,-0.046,-1.095
0.243,0.008,-1.065
0.218,0.092,-1.06
0.205,0.13,-1.052
0.218,0.155,-1.035
0.092,0.286,-1.017
0.05,0.286,-1.086
0.021,0.294,-1.06
0.021,0.311,-1.073
-0.1,0.307,-0.914
-0.146,0.332,-1.082
-0.255,0.282,-1.056
-0.293,0.244,-1.052
-0.326,0.176,-1.022
-0.377,0.139,-1.052
-0.402,0.05,-1.043
-0.372,-0.046,-1.026
-0.372,-0.042,-1.039
-0.389,-0.046,-1.022
-0.351,-0.139,-1.017
-0.314,-0.256,-1.035
-0.247,-0.277,-1.022
-0.121,-0.311,-1.065
-0.146,-0.294,-1.035
-0.092,-0.345,-1.035
0.1,-0.265,-1.069
0.08,-0.277,-1.035
0.163,-0.218,-1.095
0.205,-0.176,-1.147
0.218,-0.076,-1.082
0.205,-0.101,-1.078
0.255,-0.034,-1.134
0.222,0.122,-1.095
0.222,0.092,-1.052
0.205,0.139,-1.065
0.146,0.244,-1.073
0.121,0.244,-1.004
0.038,0.324,-1.082
-0.1,0.319,-1.047
-0.138,0.307,-1.073
-0.121,0.307,-1.043
-0.276,0.265,-1.043
-0.293,0.256,-1.035
-0.343,0.189,-1.026
-0.364,0.113,-1.035
-0.381,0.042,-1.035
-0.402,-0.034,-1.052
-0.41,-0.084,-1.099
-0.364,-0.155,-1.073
-0.305,-0.231,-1.056
-0.293,-0.223,-1.026
-0.255,-0.269,-1.022
-0.121,-0.345,-1.082
-0.121,-0.324,-1.035
0.017,-0.328,-1.078
0.042,-0.282,-1.065
0.038,-0.307,-1.035
0.1,-0.307,-1.043
0.234,-0.193,-1.151
0.276,-0.105,-1.155
0.247,-0.017,-1.073
0.234,0.05,-1.06
0.222,0.092,-1.065
0.184,0.134,-1.065
0.096,0.256,-1.095
0.092,0.235,-1.06
0.159,0.223,-1.086
0.117,0.294,-1.06
-0.121,0.294,-0.884
-0.121,0.34,-1.103
-0.197,0.294,-1.047
-0.276,0.252,-1.035
-0.289,0.235,-1.035
-0.322,0.244,-1.047
-0.356,0.147,-1.035
-0.389,-0.004,-1.035
-0.389,-0.025,-1.052
-0.41,-0.034,-1.069
-0.393,-0.092,-1.069
-0.402,-0.176,-1.039
-0.289,-0.256,-1.043
-0.184,-0.307,-1.056
-0.159,-0.307,-1.082
-0.197,-0.315,-1.047
-0.084,-0.319,-1.043
0.042,-0.294,-1.082
0.092,-0.269,-1.013
0.167,-0.197,-1.082
0.226,-0.197,-1.164
0.226,-0.13,-1.095
0.264,-0.05,-1.125
0.247,0.042,-1.099
0.251,0.08,-1.103
0.218,0.13,-1.086
0.146,0.231,-1.134
0.155,0.218,-1.017
0.113,0.256,-1.035
-0.054,0.34,-1.082
-0.092,0.282,-1.035
-0.096,0.324,-1.069
-0.146,0.324,-1.073
-0.289,0.231,-1.043
-0.326,0.176,-1.047
-0.31,0.143,-1.035
-0.335,0.118,-1.013
-0.356,0.021,-1.004
-0.414,-0.008,-1.052
-0.406,-0.113,-1.047
-0.356,-0.176,-1.047
-0.293,-0.227,-1.052
-0.305,-0.206,-1.013
-0.184,-0.315,-1.095
-0.192,-0.298,-1.013
-0.05,-0.319,-1.052
0.004,-0.298,-1.065
0.029,-0.307,-1.086
0.046,-0.307,-0.996
0.184,-0.164,-1.065
0.226,-0.176,-1.116
0.243,-0.101,-1.095
0.243,-0.008,-1.073
0.234,0.038,-1.043
0.234,0.071,-1.082
0.213,0.13,-1.056
0.1,0.273,-1.065
0.138,0.218,-1.043
0.176,0.235,-1.065
-0.004,0.319,-1.004
-0.092,0.294,-1.026
-0.138,0.315,-1.035
-0.209,0.277,-1.022
-0.289,0.256,-1.073
-0.247,0.273,-1.043
-0.368,0.206,-1.056
-0.377,0.084,-1.043
-0.385,0.013,-1.052
-0.414,0.021,-1.073
-0.414,-0.004,-1.047
-0.402,-0.105,-1.047
-0.356,-0.227,-1.052
-0.276,-0.277,-1.039
-0.172,-0.311,-1.047
-0.188,-0.307,-1.043
-0.092,-0.324,-1.043
0.029,-0.307,-1.065
0.054,-0.307,-1.043
0.155,-0.235,-1.103
0.172,-0.181,-1.043
0.213,-0.176,-1.082
0.247,-0.071,-1.082
0.247,0.008,-1.086
0.222,0.05,-1.056
0.201,0.122,-1.073
0.213,0.105,-1.082
0.13,0.231,-1.022
0.155,0.231,-1.073
0.021,0.319,-1.047
-0.054,0.311,-1.047
-0.067,0.324,-1.112
-0.1,0.324,-1.095
-0.205,0.307,-1.035
-0.293,0.261,-1.065
-0.339,0.168,-1.073
-0.335,0.155,-1.047
-0.364,0.071,-1.017
-0.364,0.008,-1.022
-0.377,-0.017,-1.039
-0.343,-0.063,-1.043
-0.389,-0.071,-1.035
-0.381,-0.176,-1.035
-0.264,-0.286,-1.052
-0.172,-0.34,-1.073
-0.167,-0.336,-1.052
-0.071,-0.319,-1.056
-0.033,-0.311,-1.043
0.033,-0.349,-1.103
0.138,-0.277,-1.043
0.188,-0.139,-1.065
0.222,-0.13,-1.047
0.239,-0.034,-1.052
0.222,0.021,-1.026
0.234,0.071,-1.052
0.205,0.134,-1.039
0.121,0.227,-1.026
0.146,0.176,-1.017
0.159,0.206,-1.065
0.008,0.336,-1.086
-0.071,0.319,-1.035
-0.092,0.353,-1.095
-0.205,0.307,-1.026
-0.226,0.235,-1.013
-0.197,0.252,-1.022
-0.351,0.176,-1.056
-0.343,0.122,-1.052
-0.368,0.076,-1.026
-0.393,-0.021,-1.047
-0.385,-0.084,-1.047
-0.364,-0.071,-1.052
-0.335,-0.139,-1.017
-0.305,-0.168,-0.978
-0.184,-0.307,-1.047
-0.293,-0.235,-1.004
-0.197,-0.315,-1.043
-0.042,-0.311,-1.022
0.013,-0.328,-1.082
0.08,-0.277,-1.056
0.126,-0.227,-1.056
0.146,-0.143,-1.022
0.213,-0.151,-1.004
0.247,0.004,-1.047
0.234,0.013,-1.052
0.213,0.08,-1.056
0.234,0.071,-1.082
0.142,0.223,-1.043
0.188,0.185,-1.043
0.08,0.282,-1.065
-0.025,0.307,-1.013
-0.038,0.311,-1.047
-0.063,0.345,-1.099
-0.205,0.307,-1.013
-0.209,0.231,-0.957
-0.293,0.206,-1.026
-0.326,0.155,-1.047
-0.351,0.097,-1.022
-0.385,0.067,-1.043
-0.389,0.008,-1.026
-0.356,-0.092,-1.035
-0.351,-0.122,-1.022
-0.381,-0.139,-1.004
-0.285,-0.269,-1.035
-0.188,-0.315,-1.004
-0.13,-0.315,-1.052
-0.063,-0.307,-1.065
-0.08,-0.315,-1.043
-0.033,-0.345,-1.047
0.155,-0.248,-1.147
0.13,-0.227,-1.004
0.197,-0.139,-1.082
0.205,-0.101,-1.065
0.213,-0.017,-1.043
0.243,-0.021,-1.065
0.239,0.05,-1.022
0.167,0.193,-1.052
0.176,0.172,-1.022
0.146,0.231,-1.099
0.021,0.345,-1.086
0.013,0.298,-1.073
-0.05,0.319,-1.004
-0.13,0.336,-1.026
-0.188,0.265,-0.991
-0.151,0.244,-0.94
-0.364,0.197,-1.056
-0.318,0.168,-1.035
-0.351,0.109,-1.013
-0.377,0.021,-1.022
-0.372,-0.063,-1.035
-0.385,-0.076,-1.043
-0.372,-0.122,-1.022
-0.305,-0.189,-1.022
-0.255,-0.256,-1.022
-0.268,-0.248,-1.013
-0.176,-0.294,-1.069
-0.1,-0.315,-1.035
-0.004,-0.345,-1.052
0.109,-0.256,-1.047
0.1,-0.248,-1.073
0.13,-0.235,-1.056
0.197,-0.231,-1.129
0.243,-0.08,-1.147
0.218,-0.042,-1.073
0.251,-0.042,-1.082
0.239,0.013,-1.078
0.188,0.197,-1.082
0.234,0.13,-1.086
0.075,0.29,-1.043
0.033,0.298,-1.047
0.05,0.315,-1.095
-0.021,0.345,-1.108
-0.176,0.298,-0.974
-0.197,0.303,-1.065
-0.289,0.256,-1.095
-0.322,0.227,-1.095
-0.31,0.143,-1.026
-0.381,0.139,-1.043
-0.372,0.063,-1.035
-0.364,-0.034,-1.043
-0.372,-0.05,-1.043
-0.385,-0.084,-1.043
-0.351,-0.197,-1.009
-0.264,-0.29,-1.039
-0.201,-0.307,-1.065
-0.121,-0.315,-1.073
-0.1,-0.315,-1.047
-0.113,-0.345,-1.009
0.08,-0.29,-1.103
0.1,-0.261,-1.009
0.167,-0.218,-1.086
0.243,-0.168,-1.142
0.251,-0.046,-1.095
0.243,-0.021,-1.095
0.251,0.021,-1.073
0.218,0.118,-1.112
0.197,0.122,-1.099
0.218,0.155,-1.108
0.138,0.256,-1.043
0.13,0.277,-1.103
0,0.319,-1.039
-0.109,0.282,-0.974
-0.134,0.298,-1.026
-0.13,0.277,-1.017
-0.285,0.256,-1.073
-0.305,0.193,-1.017
-0.356,0.147,-1.043
-0.372,0.092,-1.035
-0.372,0.013,-1.035
-0.381,-0.034,-1.052
-0.398,-0.084,-1.052
-0.335,-0.197,-1.065
-0.314,-0.244,-1.035
-0.318,-0.235,-1.073
-0.289,-0.265,-1.013
-0.084,-0.336,-1.095
-0.1,-0.311,-1.052
-0.004,-0.294,-1.056
0.013,-0.294,-1.073
0.109,-0.261,-1.078
0.155,-0.24,-0.987
0.247,-0.143,-1.151
0.247,-0.084,-1.082
0.255,0,-1.095
0.255,-0.004,-1.056
0.218,0.139,-1.099
0.172,0.185,-1.086
0.13,0.214,-1.065
0.08,0.256,-1.043
0.109,0.261,-1.082
0.08,0.311,-1.125
-0.134,0.345,-1.035
-0.167,0.256,-1.004
-0.159,0.324,-1.095
-0.264,0.277,-1.095
-0.322,0.218,-1.047
-0.343,0.235,-1.043
-0.389,0.147,-1.065
-0.398,-0.004,-1.035
-0.381,-0.055,-1.035
-0.402,-0.05,-1.052
-0.377,-0.092,-1.082
-0.293,-0.252,-1.073
-0.255,-0.269,-1.035
-0.197,-0.311,-1.073
-0.142,-0.307,-1.035
-0.159,-0.345,-1.026
0.008,-0.336,-1.047
0.071,-0.29,-1.069
0.13,-0.256,-1.078
0.159,-0.181,-1.056
0.218,-0.139,-1.082
0.205,-0.071,-1.043
0.234,-0.034,-1.082
0.247,0.008,-1.065
0.218,0.139,-1.125
0.243,0.101,-1.082
0.176,0.248,-1.095
0.121,0.261,-0.987
0.059,0.294,-1.069
-0.05,0.311,-1.056
-0.121,0.307,-1.035
-0.092,0.265,-1.013
-0.159,0.336,-1.065
-0.314,0.273,-1.103
-0.305,0.202,-1.065
-0.351,0.16,-1.052
-0.364,0.16,-1.043
-0.364,0.013,-1.017
-0.368,-0.046,-1.026
-0.372,-0.092,-1.047
-0.364,-0.13,-1.065
-0.364,-0.197,-1.086
-0.351,-0.244,-1.026
-0.176,-0.353,-1.095
-0.138,-0.315,-1.043
-0.063,-0.324,-1.052
-0.033,-0.307,-1.043
0.05,-0.294,-1.086
0.109,-0.311,-1.056
0.197,-0.139,-1.056
0.234,-0.113,-1.043
0.251,-0.046,-1.052
0.23,0.008,-1.039
0.226,0.105,-1.052
0.188,0.16,-1.056
0.167,0.147,-1.004
0.096,0.235,-1.047
0.13,0.223,-1.082
0.13,0.277,-1.047
-0.017,0.34,-1.004
-0.109,0.294,-1.004
-0.163,0.324,-1.086
-0.218,0.265,-1.009
-0.255,0.256,-1.043
-0.322,0.176,-1.047
-0.368,0.16,-1.065
-0.393,0.05,-1.056
-0.389,-0.038,-1.052
-0.364,0.021,-1.022
-0.372,-0.004,-1.039
-0.351,-0.13,-1.022
-0.293,-0.261,-1.043
-0.264,-0.261,-1.035
-0.18,-0.298,-1.073
-0.167,-0.307,-1.039
-0.142,-0.37,-1.065
0.029,-0.315,-1.047
0.063,-0.29,-1.052
0.13,-0.256,-1.073
0.197,-0.197,-1.047
0.201,-0.092,-1.026
0.234,-0.034,-1.082
0.239,-0.004,-1.082
0.218,0.101,-1.069
0.218,0.109,-1.065
0.247,0.105,-1.06
0.105,0.282,-1.035
0.1,0.248,-1.073
0.042,0.286,-1.017
-0.033,0.294,-1.004
-0.084,0.324,-1.017
-0.134,0.336,-1.116
-0.247,0.282,-1.043
-0.268,0.265,-1.043
-0.326,0.176,-1.043
-0.377,0.143,-1.047
-0.389,0.063,-1.043
-0.402,-0.046,-1.035
-0.364,-0.113,-1.035
-0.335,-0.13,-1.035
-0.314,-0.16,-0.996
-0.335,-0.206,-1.004
-0.234,-0.286,-1.035
-0.13,-0.311,-1.082
-0.151,-0.307,-1.043
-0.05,-0.319,-1.069
0.046,-0.315,-1.095
0.063,-0.315,-1.022
0.172,-0.24,-1.082
0.213,-0.172,-1.065
0.218,-0.101,-1.047
0.243,-0.063,-1.065
0.243,0.05,-1.103
0.205,0.113,-1.082
0.205,0.109,-1.026
0.146,0.185,-1.035
0.13,0.231,-1.052
0.146,0.248,-1.073
0.042,0.345,-1.082
-0.092,0.307,-1.004
-0.092,0.336,-1.099
-0.188,0.286,-1.004
-0.259,0.227,-0.987
-0.247,0.227,-1.017
-0.314,0.197,-1.043
-0.364,0.109,-1.035
-0.364,0.034,-1.022
-0.402,0.063,-1.052
-0.431,0,-1.056
-0.398,-0.122,-1.052
-0.326,-0.227,-1.082
-0.255,-0.277,-1.052
-0.159,-0.311,-1.073
-0.188,-0.294,-1.073
-0.163,-0.311,-1.026
-0.013,-0.324,-1.069
0.092,-0.261,-1.047
0.05,-0.29,-1.035
0.138,-0.235,-1.116
0.226,-0.168,-1.168
0.234,-0.13,-1.073
0.243,-0.046,-1.095
0.23,0.071,-1.095
0.222,0.092,-1.047
0.251,0.05,-1.035
0.126,0.256,-1.052
0.109,0.248,-1.078
0.075,0.282,-1.078
0.021,0.294,-1.035
-0.067,0.311,-1.013
-0.063,0.345,-1.103
-0.205,0.332,-1.043
-0.255,0.235,-0.974
-0.305,0.214,-1.047
-0.335,0.189,-1.035
-0.385,0.101,-1.026
-0.381,0.008,-1.035
-0.381,-0.021,-1.047
-0.372,-0.067,-1.052
-0.364,-0.13,-1.047
-0.372,-0.176,-1.013
-0.293,-0.244,-1.047
-0.197,-0.298,-1.056
-0.159,-0.286,-1.026
-0.159,-0.298,-1.035
-0.033,-0.315,-1.069
0.021,-0.315,-1.065
0.138,-0.256,-1.065
0.163,-0.218,-1.095
0.222,-0.223,-1.129
0.234,-0.105,-1.134
0.226,-0.025,-1.069
0.218,0.034,-1.065
0.234,-0.004,-1.035
0.205,0.101,-1.056
0.155,0.176,-1.056
0.155,0.218,-1.065
0.138,0.294,-1.125
-0.038,0.336,-1.013
-0.071,0.324,-1.065
-0.142,0.307,-1.022
-0.218,0.307,-1.056
-0.23,0.256,-1.026
-0.335,0.218,-1.073
-0.335,0.16,-1.039
-0.364,0.101,-1.026
-0.368,0.08,-1.022
-0.418,0.034,-1.056
-0.41,-0.046,-1.086
-0.364,-0.168,-1.095
-0.339,-0.197,-1.065
-0.289,-0.248,-1.056
-0.209,-0.282,-1.103
-0.268,-0.265,-1
-0.063,-0.345,-1.073
0.021,-0.311,-1.065
0.042,-0.294,-1.047
0.063,-0.298,-1.052
0.167,-0.181,-1.073
0.213,-0.227,-1.103
0.28,-0.063,-1.134
0.243,0.013,-1.082
0.23,0.05,-1.047
0.234,0.05,-1.073
0.184,0.189,-1.082
0.113,0.223,-1.065
0.167,0.168,-1.056
0.13,0.244,-1.022
0.004,0.324,-1.082
-0.08,0.307,-1.022
-0.138,0.353,-1.086
-0.213,0.265,-1.013
-0.264,0.223,-1.022
-0.293,0.206,-1.047
-0.335,0.176,-1.026
-0.335,0.08,-1.004
-0.364,0.013,-1.026
-0.381,-0.008,-1.035
-0.393,-0.05,-1.017
-0.381,-0.139,-1.043
-0.343,-0.189,-1.056
-0.251,-0.29,-1.065
-0.205,-0.286,-1.035
-0.176,-0.286,-1.035
-0.134,-0.307,-1.043
-0.033,-0.311,-1.056
0.021,-0.319,-1.052
0.142,-0.252,-1.103
0.159,-0.202,-1.047
0.213,-0.16,-1.108
0.222,-0.122,-1.082
0.243,0.008,-1.086
0.234,0.042,-1.056
0.243,0.034,-1.052
0.184,0.126,-1.082
0.146,0.206,-1.065
0.197,0.189,-1.099
0.033,0.303,-1.004
-0.054,0.29,-1.013
-0.025,0.294,-1.095
-0.092,0.328,-1.047
-0.209,0.294,-0.991
-0.276,0.223,-0.987
-0.326,0.197,-1.026
-0.326,0.147,-1.022
-0.343,0.122,-1.017
-0.41,0.067,-1.065
-0.431,-0.025,-1.052
-0.398,-0.139,-1.035
-0.372,-0.176,-1.009
-0.322,-0.197,-1.004
-0.222,-0.286,-1.043
-0.234,-0.286,-1.035
-0.121,-0.345,-1.078
-0.042,-0.307,-1.043
0.013,-0.286,-1.035
-0.004,-0.315,-1.065
0.121,-0.235,-1.073
0.163,-0.206,-1.026
0.23,-0.147,-1.103
0.226,-0.063,-1.065
0.234,0.017,-1.069
0.234,0.021,-1.035
0.23,0.08,-1.06
0.155,0.235,-1.082
0.134,0.227,-1.043
0.138,0.244,-1.082
0.063,0.324,-1.065
-0.033,0.311,-0.991
-0.092,0.353,-1.099
-0.163,0.286,-1.043
-0.205,0.282,-1.056
-0.255,0.265,-1.073
-0.322,0.206,-1.073
-0.335,0.139,-1.035
-0.364,0.071,-1.026
-0.389,0.05,-1.043
-0.381,0.025,-1.022
-0.372,-0.08,-1.043
-0.368,-0.176,-1.013
-0.322,-0.202,-0.987
-0.23,-0.286,-1.052
-0.23,-0.261,-1.022
-0.167,-0.294,-1.035
-0.067,-0.307,-1.047
-0.033,-0.319,-1.052
0.075,-0.298,-1.065
0.155,-0.227,-1.103
0.176,-0.168,-1.047
0.213,-0.176,-1.047
0.226,-0.004,-1.017
0.243,0.013,-1.069
0.226,0.08,-1.082
0.192,0.168,-1.086
0.138,0.218,-1.039
0.197,0.168,-1.065
0.092,0.282,-1.035
-0.025,0.319,-1.035
-0.004,0.324,-1.116
-0.05,0.34,-1.112
-0.159,0.319,-1.022
-0.172,0.269,-1.004
-0.305,0.231,-1.035
-0.351,0.155,-1.035
-0.351,0.147,-1.047
-0.364,0.092,-1.035
-0.389,-0.004,-1.035
-0.351,-0.084,-1.052
-0.347,-0.071,-1.047
-0.356,-0.08,-1.065
-0.305,-0.218,-1.047
-0.251,-0.294,-1.065
-0.218,-0.298,-1.026
-0.054,-0.315,-1.06
-0.071,-0.294,-1.052
-0.071,-0.357,-1.086
0.042,-0.307,-1.022
0.138,-0.248,-1.052
0.176,-0.134,-0.978
0.213,-0.084,-1.035
0.218,-0.021,-1.013
0.205,-0.042,-1.013
0.243,0.042,-1.065
0.176,0.168,-1.065
0.142,0.168,-1.043
0.172,0.172,-1.052
0.146,0.235,-1.082
0.021,0.294,-0.983
0.008,0.324,-1.103
-0.13,0.315,-1.017
-0.197,0.298,-1.052
-0.192,0.244,-0.987
-0.255,0.282,-1.073
-0.335,0.223,-1.035
-0.389,0.13,-1.056
-0.402,0.076,-1.052
-0.402,-0.034,-1.047
-0.368,-0.13,-1.047
-0.351,-0.134,-1.026
-0.326,-0.189,-0.978
-0.247,-0.256,-1.035
-0.23,-0.227,-1.035
-0.234,-0.269,-1.052
