------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v2.5.0 date format M/d/yyyy at 40 Hz  Filter Normal -----------
Serial Number: CLE2B20130009
Start Time 11:27:00
Start Date 6/14/2018
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:16:42
Download Date 6/14/2018
Current Memory Address: 0
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
6/14/2018 12:08:42.200,-0.003,-0.047,-0.991
6/14/2018 12:08:42.225,-0.009,-0.044,-0.988
6/14/2018 12:08:42.250,0,-0.053,-0.982
6/14/2018 12:08:42.275,0.009,-0.053,-0.982
6/14/2018 12:08:42.300,0.015,-0.047,-0.991
6/14/2018 12:08:42.325,0.003,-0.053,-0.979
6/14/2018 12:08:42.350,0.026,-0.044,-0.991
6/14/2018 12:08:42.375,0.029,-0.053,-0.991
6/14/2018 12:08:42.400,0.053,-0.053,-0.979
6/14/2018 12:08:42.425,0.085,-0.047,-0.994
6/14/2018 12:08:42.450,0.082,-0.047,-0.988
6/14/2018 12:08:42.475,0.085,-0.067,-0.956
6/14/2018 12:08:42.500,0.073,-0.141,-1.041
6/14/2018 12:08:42.525,0.067,0,-1.035
6/14/2018 12:08:42.550,-0.073,-0.1,-0.839
6/14/2018 12:08:42.575,-0.117,-0.126,-1.047
6/14/2018 12:08:42.600,-0.029,0.009,-0.877
6/14/2018 12:08:42.625,0.053,-0.056,-1.047
6/14/2018 12:08:42.650,0.07,-0.123,-1.041
6/14/2018 12:08:42.675,0.032,-0.062,-0.977
6/14/2018 12:08:42.700,0.073,-0.003,-0.856
6/14/2018 12:08:42.725,0.067,-0.091,-1.182
6/14/2018 12:08:42.750,0.015,0.012,-0.821
6/14/2018 12:08:42.775,0.082,-0.126,-1.367
6/14/2018 12:08:42.800,-0.044,0.038,-0.686
6/14/2018 12:08:42.825,0.009,-0.044,-1.208
6/14/2018 12:08:42.850,-0.361,-0.114,-0.554
6/14/2018 12:08:42.875,-0.129,0.032,-1.182
6/14/2018 12:08:42.900,-0.305,0.067,-0.824
6/14/2018 12:08:42.925,0.088,-0.029,-1.182
6/14/2018 12:08:42.950,0.038,-0.067,-0.977
6/14/2018 12:08:42.975,-0.026,-0.047,-0.935
6/14/2018 12:08:43.000,0.009,-0.062,-1.012
6/14/2018 12:08:43.025,0,-0.053,-1.006
6/14/2018 12:08:43.050,-0.015,-0.056,-0.974
6/14/2018 12:08:43.075,-0.003,-0.044,-0.977
6/14/2018 12:08:43.100,0.009,-0.044,-0.994
6/14/2018 12:08:43.125,0,-0.038,-0.988
6/14/2018 12:08:43.150,0,-0.038,-0.982
6/14/2018 12:08:43.175,0,-0.038,-0.988
6/14/2018 12:08:43.200,0.003,-0.038,-0.988
6/14/2018 12:08:43.225,-0.003,-0.044,-0.988
6/14/2018 12:08:43.250,-0.009,-0.044,-0.979
6/14/2018 12:08:43.275,-0.009,-0.056,-0.988
6/14/2018 12:08:43.300,-0.009,-0.059,-0.982
6/14/2018 12:08:43.325,-0.009,-0.062,-0.982
6/14/2018 12:08:43.350,-0.009,-0.059,-0.982
6/14/2018 12:08:43.375,0,-0.059,-0.988
6/14/2018 12:08:43.400,0.009,-0.056,-0.988
6/14/2018 12:08:43.425,0.003,-0.047,-0.988
6/14/2018 12:08:43.450,0,-0.047,-0.982
6/14/2018 12:08:43.475,0.018,-0.044,-0.988
6/14/2018 12:08:43.500,0.003,-0.041,-0.982
6/14/2018 12:08:43.525,0.029,-0.032,-0.991
6/14/2018 12:08:43.550,0.053,-0.023,-0.994
6/14/2018 12:08:43.575,0.044,-0.018,-0.968
6/14/2018 12:08:43.600,0.003,-0.015,-1.003
6/14/2018 12:08:43.625,-0.009,0.003,-0.968
6/14/2018 12:08:43.650,-0.015,-0.029,-0.997
6/14/2018 12:08:43.675,-0.073,-0.056,-0.979
6/14/2018 12:08:43.700,-0.111,-0.091,-0.947
6/14/2018 12:08:43.725,0.009,-0.067,-1.006
6/14/2018 12:08:43.750,0.009,-0.088,-0.988
6/14/2018 12:08:43.775,-0.015,-0.082,-0.965
6/14/2018 12:08:43.800,0.009,-0.091,-1.009
6/14/2018 12:08:43.825,-0.032,-0.067,-0.982
6/14/2018 12:08:43.850,-0.038,-0.07,-0.965
6/14/2018 12:08:43.875,-0.012,-0.07,-0.991
6/14/2018 12:08:43.900,0.003,-0.059,-0.979
6/14/2018 12:08:43.925,0,-0.053,-0.982
6/14/2018 12:08:43.950,-0.018,-0.041,-0.982
6/14/2018 12:08:43.975,0.012,-0.032,-0.994
6/14/2018 12:08:44.000,0.012,-0.015,-0.979
6/14/2018 12:08:44.025,-0.009,-0.018,-0.982
6/14/2018 12:08:44.050,0.015,-0.018,-0.994
6/14/2018 12:08:44.075,0.041,0,-0.982
6/14/2018 12:08:44.100,0.026,-0.003,-0.979
6/14/2018 12:08:44.125,-0.067,-0.032,-0.977
6/14/2018 12:08:44.150,-0.067,-0.106,-0.974
6/14/2018 12:08:44.175,0.003,-0.038,-0.988
6/14/2018 12:08:44.200,-0.023,-0.07,-0.994
6/14/2018 12:08:44.225,-0.015,-0.082,-0.982
6/14/2018 12:08:44.250,-0.015,-0.076,-0.991
6/14/2018 12:08:44.275,-0.012,-0.085,-0.991
6/14/2018 12:08:44.300,-0.018,-0.076,-0.982
6/14/2018 12:08:44.325,-0.015,-0.07,-0.982
6/14/2018 12:08:44.350,-0.009,-0.062,-0.982
6/14/2018 12:08:44.375,-0.003,-0.056,-0.994
6/14/2018 12:08:44.400,-0.003,-0.038,-0.982
6/14/2018 12:08:44.425,0.026,-0.047,-1.021
6/14/2018 12:08:44.450,-0.023,-0.041,-0.965
6/14/2018 12:08:44.475,0,-0.032,-0.982
6/14/2018 12:08:44.500,0.003,-0.032,-0.991
6/14/2018 12:08:44.525,-0.003,-0.041,-0.988
6/14/2018 12:08:44.550,-0.012,-0.041,-0.979
6/14/2018 12:08:44.575,-0.009,-0.044,-0.988
6/14/2018 12:08:44.600,-0.009,-0.053,-0.991
6/14/2018 12:08:44.625,-0.012,-0.059,-0.977
6/14/2018 12:08:44.650,-0.012,-0.062,-0.979
6/14/2018 12:08:44.675,-0.009,-0.062,-0.991
6/14/2018 12:08:44.700,-0.009,-0.062,-0.988
6/14/2018 12:08:44.725,0,-0.056,-0.994
6/14/2018 12:08:44.750,-0.009,-0.047,-0.977
6/14/2018 12:08:44.775,-0.009,-0.047,-0.982
6/14/2018 12:08:44.800,-0.003,-0.044,-0.994
6/14/2018 12:08:44.825,-0.003,-0.041,-0.982
6/14/2018 12:08:44.850,-0.023,-0.056,-0.968
6/14/2018 12:08:44.875,0.003,-0.047,-0.991
6/14/2018 12:08:44.900,-0.015,-0.053,-0.979
6/14/2018 12:08:44.925,0,-0.059,-0.991
6/14/2018 12:08:44.950,-0.009,-0.053,-0.982
6/14/2018 12:08:44.975,-0.009,-0.056,-0.979
6/14/2018 12:08:45.000,-0.003,-0.053,-0.988
6/14/2018 12:08:45.025,-0.003,-0.047,-0.988
6/14/2018 12:08:45.050,-0.003,-0.047,-0.982
6/14/2018 12:08:45.075,0,-0.053,-0.979
6/14/2018 12:08:45.100,-0.009,-0.053,-0.982
6/14/2018 12:08:45.125,-0.003,-0.056,-0.982
6/14/2018 12:08:45.150,-0.003,-0.053,-0.982
6/14/2018 12:08:45.175,-0.003,-0.059,-0.988
6/14/2018 12:08:45.200,-0.003,-0.047,-0.988
6/14/2018 12:08:45.225,-0.009,-0.047,-0.988
6/14/2018 12:08:45.250,-0.009,-0.053,-0.988
6/14/2018 12:08:45.275,-0.009,-0.053,-0.982
6/14/2018 12:08:45.300,-0.003,-0.053,-0.982
6/14/2018 12:08:45.325,-0.003,-0.053,-0.982
6/14/2018 12:08:45.350,0,-0.053,-0.988
6/14/2018 12:08:45.375,-0.009,-0.053,-0.982
6/14/2018 12:08:45.400,-0.003,-0.053,-0.988
6/14/2018 12:08:45.425,-0.009,-0.053,-0.982
6/14/2018 12:08:45.450,-0.003,-0.053,-0.982
6/14/2018 12:08:45.475,-0.003,-0.053,-0.979
6/14/2018 12:08:45.500,-0.003,-0.047,-0.982
6/14/2018 12:08:45.525,-0.003,-0.053,-0.982
6/14/2018 12:08:45.550,0,-0.053,-0.988
6/14/2018 12:08:45.575,-0.009,-0.053,-0.979
6/14/2018 12:08:45.600,-0.009,-0.056,-0.982
6/14/2018 12:08:45.625,-0.003,-0.056,-0.982
6/14/2018 12:08:45.650,-0.003,-0.053,-0.982
6/14/2018 12:08:45.675,-0.009,-0.053,-0.988
6/14/2018 12:08:45.700,-0.009,-0.053,-0.982
6/14/2018 12:08:45.725,-0.009,-0.053,-0.982
6/14/2018 12:08:45.750,-0.003,-0.047,-0.988
6/14/2018 12:08:45.775,-0.003,-0.047,-0.982
6/14/2018 12:08:45.800,-0.009,-0.053,-0.982
6/14/2018 12:08:45.825,-0.003,-0.053,-0.982
6/14/2018 12:08:45.850,-0.009,-0.047,-0.988
6/14/2018 12:08:45.875,-0.003,-0.053,-0.988
6/14/2018 12:08:45.900,-0.003,-0.053,-0.982
6/14/2018 12:08:45.925,-0.009,-0.056,-0.982
6/14/2018 12:08:45.950,-0.009,-0.047,-0.982
6/14/2018 12:08:45.975,-0.003,-0.053,-0.982
6/14/2018 12:08:46.000,-0.003,-0.053,-0.982
6/14/2018 12:08:46.025,-0.009,-0.056,-0.982
6/14/2018 12:08:46.050,-0.003,-0.056,-0.982
6/14/2018 12:08:46.075,-0.003,-0.056,-0.988
6/14/2018 12:08:46.100,-0.009,-0.053,-0.982
6/14/2018 12:08:46.125,-0.009,-0.053,-0.982
6/14/2018 12:08:46.150,-0.009,-0.053,-0.982
6/14/2018 12:08:46.175,-0.003,-0.053,-0.988
6/14/2018 12:08:46.200,-0.009,-0.053,-0.988
6/14/2018 12:08:46.225,0,-0.053,-0.982
6/14/2018 12:08:46.250,-0.003,-0.053,-0.982
6/14/2018 12:08:46.275,-0.003,-0.053,-0.988
6/14/2018 12:08:46.300,-0.003,-0.053,-0.982
6/14/2018 12:08:46.325,-0.003,-0.056,-0.988
6/14/2018 12:08:46.350,0,-0.053,-0.982
