------------ Data File Created By ActiGraph GT3X ActiLife v6.13.3 Firmware v4.4.0 date format M/d/yyyy at 30 Hz Filter Normal -----------
Serial Number: MAT2A16099981
Start Time 11:21:00
Start Date 6/14/2018
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:17:47
Download Date 6/14/2018
Current Memory Address: 2545464
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3
-0.188,-0.286,-1.056
-0.138,-0.277,-1.026
-0.113,-0.286,-1.082
-0.142,-0.307,-1.06
-0.063,-0.324,-1.022
0.084,-0.294,-1.134
0.067,-0.286,-1.043
0.096,-0.277,-1.013
0.205,-0.197,-1.125
0.234,-0.025,-1.073
0.285,-0.046,-1.112
0.285,0.013,-1.073
0.226,0.164,-1.155
0.243,0.13,-1.095
0.201,0.214,-1.086
0.092,0.294,-0.987
0.042,0.29,-1.082
-0.025,0.319,-1.099
-0.08,0.315,-1.056
-0.142,0.282,-0.996
-0.197,0.324,-1.103
-0.289,0.294,-1.103
-0.339,0.197,-1.065
-0.372,0.122,-1.043
-0.389,0.08,-1.047
-0.368,-0.013,-1.035
-0.351,-0.046,-1.013
-0.356,-0.101,-1.047
-0.335,-0.139,-1.047
-0.326,-0.202,-1.086
-0.335,-0.227,-1.022
-0.146,-0.353,-1.082
-0.146,-0.307,-1.035
-0.063,-0.328,-1.069
0.008,-0.294,-1.035
0.096,-0.231,-1.082
0.033,-0.315,-1.004
0.155,-0.176,-1.065
0.218,-0.076,-1.069
0.205,-0.055,-1.017
0.251,-0.084,-1.103
0.226,0.021,-1.103
0.226,0.193,-1.108
0.188,0.206,-1.043
0.109,0.256,-1.047
0.092,0.265,-1.043
0.092,0.286,-1.078
-0.033,0.353,-1.073
-0.138,0.307,-1.056
-0.13,0.307,-1.052
-0.201,0.294,-1.047
-0.276,0.29,-1.086
-0.305,0.176,-1.013
-0.402,0.139,-1.082
-0.385,0.071,-1.035
-0.372,-0.013,-1.035
-0.351,-0.055,-1.026
-0.347,-0.113,-1.013
-0.326,-0.16,-1.004
-0.268,-0.265,-1.043
-0.293,-0.214,-0.987
-0.188,-0.307,-1.056
-0.142,-0.311,-1.052
-0.113,-0.345,-1.004
0.067,-0.307,-1.103
0.063,-0.269,-1.004
0.109,-0.261,-1.043
0.13,-0.176,-0.996
0.213,-0.084,-1.047
0.226,-0.025,-1.052
0.222,-0.046,-1.035
0.197,0.101,-1.073
0.176,0.168,-1.065
0.243,0.05,-1.065
0.13,0.256,-1.043
0.088,0.286,-1.082
0.092,0.277,-1.052
-0.08,0.324,-0.991
-0.13,0.303,-1.035
-0.1,0.324,-1.112
-0.276,0.303,-1.082
-0.276,0.294,-1.095
-0.339,0.193,-1.065
-0.364,0.172,-1.073
-0.406,0.08,-1.056
-0.377,0,-1.043
-0.381,-0.021,-1.052
-0.372,-0.071,-1.047
-0.356,-0.168,-1.022
-0.343,-0.248,-1.073
-0.255,-0.282,-1.022
-0.13,-0.319,-1.052
-0.113,-0.307,-1.039
-0.08,-0.311,-1.047
-0.033,-0.307,-1.043
0.054,-0.298,-1.082
0.109,-0.277,-1.004
0.197,-0.122,-1.082
0.192,-0.109,-0.983
0.234,-0.055,-1.073
0.243,0.008,-1.073
0.23,0.113,-1.078
0.192,0.172,-1.026
0.121,0.218,-1.004
0.105,0.235,-1.065
0.08,0.265,-1.078
0.092,0.315,-1.164
-0.109,0.324,-0.961
-0.067,0.265,-1.009
-0.08,0.37,-1.138
-0.276,0.286,-1.047
-0.247,0.29,-1.009
-0.356,0.176,-1.047
-0.381,0.109,-1.056
-0.41,0.042,-1.065
-0.41,0.025,-1.052
-0.439,-0.017,-1.082
-0.393,-0.101,-1.056
-0.322,-0.218,-1.095
-0.31,-0.197,-1.022
-0.226,-0.286,-1.022
-0.167,-0.307,-1.073
-0.201,-0.336,-1.022
0.017,-0.328,-1.056
0.05,-0.277,-1.035
0.08,-0.277,-1.065
0.117,-0.24,-1.047
0.197,-0.143,-1.112
0.213,-0.113,-1.052
0.218,-0.05,-1.06
0.226,0,-1.073
0.188,0.101,-1.082
0.255,0,-1.043
0.188,0.176,-1.035
0.109,0.265,-1.035
0.109,0.248,-1.082
-0.017,0.324,-1.047
-0.142,0.307,-0.987
-0.046,0.298,-1.103
-0.172,0.324,-1.065
-0.23,0.235,-0.991
-0.268,0.218,-1.035
-0.293,0.218,-1.082
-0.389,0.197,-1.082
-0.402,0.021,-1.026
-0.381,-0.017,-1.039
-0.377,-0.038,-1.043
-0.364,-0.092,-1.022
-0.381,-0.155,-1.022
-0.351,-0.202,-0.987
-0.205,-0.324,-1.052
-0.159,-0.311,-1.073
-0.121,-0.315,-1.065
-0.08,-0.311,-1.043
0.033,-0.307,-1.103
0.063,-0.315,-1.013
0.188,-0.218,-1.099
0.222,-0.197,-1.147
0.243,-0.092,-1.103
0.239,-0.063,-1.073
0.251,0.063,-1.103
0.213,0.088,-1.056
0.192,0.126,-1.052
0.142,0.197,-1.073
0.1,0.252,-1.047
0.155,0.248,-1.086
-0.033,0.328,-0.978
-0.075,0.29,-1.043
-0.096,0.324,-1.112
-0.142,0.324,-1.082
-0.305,0.235,-1
-0.285,0.214,-0.991
-0.322,0.151,-1.009
-0.364,0.084,-1.017
-0.381,0.05,-1.043
-0.41,-0.004,-1.047
-0.402,-0.084,-1.043
-0.351,-0.176,-1.043
-0.351,-0.197,-1.073
-0.297,-0.218,-1.043
-0.188,-0.311,-1.056
-0.247,-0.29,-1.017
-0.063,-0.357,-1.095
0.033,-0.277,-1.035
0.033,-0.298,-1.056
0.05,-0.311,-1.078
0.172,-0.206,-1.052
0.213,-0.197,-1.103
0.264,-0.109,-1.138
0.243,-0.004,-1.047
0.226,0.071,-1.056
0.247,0.013,-1.065
0.163,0.172,-1.047
0.13,0.223,-1.086
0.146,0.193,-1.056
0.084,0.256,-1.043
-0.004,0.307,-1.069
-0.025,0.307,-1.047
-0.113,0.353,-1.082
-0.234,0.277,-1.035
-0.276,0.244,-1.035
-0.293,0.235,-1.047
-0.351,0.193,-1.035
-0.343,0.092,-1.013
-0.389,0.013,-1.026
-0.372,-0.067,-1.022
-0.351,-0.092,-1.017
-0.377,-0.084,-1.026
-0.368,-0.134,-1.065
-0.285,-0.235,-1.047
-0.184,-0.298,-1.069
-0.268,-0.256,-1.004
-0.146,-0.336,-1.065
-0.004,-0.294,-1.052
0.008,-0.328,-1.022
0.155,-0.248,-1.138
0.163,-0.197,-1.043
0.205,-0.176,-1.108
0.243,-0.139,-1.116
0.255,0,-1.112
0.243,0.034,-1.056
0.226,0.063,-1.047
0.188,0.189,-1.069
0.184,0.193,-1.095
0.205,0.206,-1.073
0.029,0.328,-1.017
-0.025,0.311,-1.095
-0.08,0.324,-1.069
-0.109,0.286,-1.026
-0.205,0.286,-1.009
-0.247,0.248,-1.022
-0.297,0.223,-1.056
-0.343,0.168,-1.047
-0.351,0.109,-1.009
-0.402,0.08,-1.052
-0.439,-0.034,-1.043
-0.385,-0.147,-1.052
-0.356,-0.147,-1.035
-0.335,-0.168,-0.974
-0.197,-0.294,-1.043
-0.218,-0.256,-1.039
-0.167,-0.315,-1.056
-0.025,-0.294,-1.052
-0.017,-0.298,-1.052
-0.046,-0.366,-1.073
0.109,-0.265,-1.073
0.146,-0.24,-1.026
0.251,-0.168,-1.125
0.247,-0.067,-1.065
0.247,0.013,-1.065
0.251,-0.042,-1.065
0.255,0.05,-1.095
0.138,0.261,-1.108
0.172,0.185,-1.065
0.167,0.206,-1.052
0.042,0.307,-1.047
-0.004,0.294,-1.035
-0.08,0.345,-1.069
-0.188,0.307,-1.043
-0.201,0.265,-1.026
-0.247,0.252,-1.052
-0.322,0.214,-1.069
-0.343,0.147,-1.035
-0.368,0.084,-1.043
-0.385,0.025,-1.047
-0.372,-0.008,-1.017
-0.381,-0.063,-1.052
-0.385,-0.139,-1.047
-0.305,-0.227,-1.043
-0.239,-0.298,-1.043
-0.188,-0.294,-1.039
-0.159,-0.307,-1.022
-0.054,-0.324,-1.073
-0.008,-0.324,-1.017
0.109,-0.248,-1.065
0.109,-0.235,-1.065
0.121,-0.189,-1.035
0.192,-0.181,-1.035
0.234,-0.013,-1.035
0.205,0.008,-1.035
0.251,-0.042,-1.052
0.205,0.113,-1.095
0.138,0.235,-1.099
0.205,0.168,-1.047
0.121,0.269,-1.017
-0.004,0.303,-1.013
0.004,0.311,-1.073
-0.033,0.336,-1.056
-0.167,0.336,-1.035
-0.218,0.244,-0.987
-0.289,0.244,-1.073
-0.326,0.189,-1.056
-0.343,0.109,-0.991
-0.368,0.092,-1.022
-0.414,0.046,-1.022
-0.377,-0.084,-1.035
-0.347,-0.113,-1.065
-0.335,-0.139,-1.065
-0.322,-0.197,-1.073
-0.264,-0.29,-1.043
-0.234,-0.294,-1.022
-0.05,-0.328,-1.073
-0.063,-0.315,-1.043
-0.042,-0.328,-1.056
0.013,-0.311,-0.996
0.163,-0.231,-1.125
0.159,-0.206,-1.026
0.23,-0.092,-1.022
0.218,-0.034,-1.026
0.218,-0.034,-1.052
0.213,0.063,-1.073
0.163,0.197,-1.069
0.13,0.193,-1.013
0.176,0.168,-1.073
0.134,0.244,-1.039
0.008,0.303,-1.004
-0.021,0.34,-1.103
-0.138,0.328,-0.996
-0.176,0.294,-1.039
-0.159,0.277,-1.004
-0.264,0.265,-1.065
-0.343,0.168,-1.035
-0.393,0.13,-1.043
-0.381,0.042,-1.047
-0.377,0.017,-1.043
-0.351,-0.067,-1.043
-0.368,-0.113,-0.991
-0.335,-0.202,-0.961
-0.264,-0.265,-1.004
-0.192,-0.277,-1.043
-0.201,-0.269,-1.017
-0.096,-0.315,-1.073
-0.092,-0.315,-1.043
-0.021,-0.336,-1.047
0.126,-0.244,-1.099
0.096,-0.252,-0.991
0.167,-0.24,-0.961
0.218,-0.063,-1.047
0.226,-0.034,-1.073
0.243,0.004,-1.082
0.213,0.08,-1.052
0.163,0.218,-1.043
0.201,0.126,-1.004
0.138,0.231,-1.073
0.05,0.307,-1.112
0.042,0.286,-1.035
0.013,0.307,-1.017
-0.146,0.311,-0.888
-0.172,0.286,-1.017
-0.247,0.256,-1.043
-0.264,0.248,-1.056
-0.314,0.185,-1.004
-0.351,0.164,-1.065
-0.444,0.084,-1.065
-0.41,-0.042,-1.026
-0.381,-0.092,-1.013
-0.364,-0.113,-1.017
-0.293,-0.189,-1.026
-0.297,-0.231,-1.035
-0.251,-0.269,-1.026
-0.121,-0.311,-1.052
-0.105,-0.29,-1.017
-0.105,-0.357,-1.086
0.004,-0.298,-0.991
0.1,-0.286,-1.103
0.163,-0.231,-1.052
0.222,-0.16,-1.147
0.218,-0.105,-1.095
0.222,-0.08,-1.095
0.255,-0.017,-1.125
0.218,0.088,-1.095
0.197,0.139,-1.082
0.234,0.109,-1.056
0.138,0.252,-1.073
0.109,0.282,-1.052
-0.021,0.353,-1.073
-0.13,0.311,-1.069
-0.126,0.307,-1.06
-0.142,0.286,-1.052
-0.243,0.256,-1.056
-0.305,0.202,-1.017
-0.326,0.16,-1.017
-0.326,0.155,-1.043
-0.368,0.034,-1.013
-0.372,-0.063,-1.026
-0.402,-0.101,-1.065
-0.347,-0.151,-1.043
-0.276,-0.248,-1.056
-0.297,-0.206,-1.026
-0.259,-0.269,-1.043
-0.113,-0.336,-1.082
-0.13,-0.315,-0.991
-0.008,-0.324,-1.086
0.025,-0.265,-1.035
0.054,-0.286,-1.039
0.109,-0.315,-1.043
0.255,-0.168,-1.19
0.264,-0.105,-1.138
0.264,-0.021,-1.103
0.251,0.046,-1.065
0.218,0.122,-1.082
0.205,0.105,-1.065
0.176,0.189,-1.095
0.084,0.265,-1.035
0.109,0.235,-1.073
0.109,0.286,-1.026
-0.121,0.324,-0.974
-0.138,0.307,-1.082
-0.205,0.336,-1.082
-0.305,0.252,-1.043
-0.314,0.206,-1.035
-0.322,0.176,-1.043
-0.377,0.105,-1.043
-0.381,0.008,-1.039
-0.364,-0.034,-1.043
-0.372,-0.025,-1.056
-0.385,-0.071,-1.052
-0.381,-0.197,-1.035
-0.285,-0.277,-1.026
-0.176,-0.324,-1.069
-0.176,-0.307,-1.056
-0.155,-0.319,-1.047
-0.046,-0.324,-1.035
0.096,-0.311,-1.134
0.121,-0.269,-1.004
0.201,-0.176,-1.095
0.23,-0.16,-1.147
0.226,-0.143,-1.073
0.276,-0.042,-1.151
0.255,0.042,-1.073
0.234,0.109,-1.078
0.192,0.16,-1.065
0.167,0.202,-1.065
0.163,0.206,-1.035
0.084,0.29,-1.073
-0.08,0.307,-0.991
-0.067,0.298,-1.047
-0.109,0.324,-1.052
-0.239,0.332,-1.073
-0.255,0.29,-1.065
-0.356,0.206,-1.073
-0.364,0.151,-1.065
-0.377,0.109,-1.035
-0.389,0.008,-1.035
-0.381,-0.067,-1.043
-0.351,-0.113,-1.035
-0.347,-0.143,-1.035
-0.351,-0.147,-1.017
-0.251,-0.277,-1.035
-0.197,-0.315,-1.095
-0.205,-0.307,-1.013
-0.004,-0.307,-1.035
0.021,-0.286,-1.043
0.004,-0.328,-1.043
0.13,-0.265,-1.052
0.197,-0.139,-1.052
0.226,-0.13,-1.022
0.243,-0.008,-1.013
0.23,0.013,-1.043
0.226,0.084,-1.06
0.218,0.109,-1.052
0.126,0.218,-1.035
0.117,0.214,-1.013
0.134,0.227,-1.086
0.046,0.307,-1.047
-0.038,0.294,-0.94
-0.05,0.366,-1.103
-0.213,0.311,-1.035
-0.226,0.227,-1.004
-0.247,0.227,-1.022
-0.322,0.189,-1.052
-0.339,0.109,-1.022
-0.364,0.038,-1.013
-0.385,0.038,-1.043
-0.393,-0.004,-1.043
-0.381,-0.08,-1.073
-0.372,-0.176,-1.013
-0.264,-0.282,-1.043
-0.176,-0.315,-1.065
-0.163,-0.298,-1.065
-0.188,-0.298,-1.043
-0.042,-0.298,-1.073
-0.021,-0.336,-1.052
0.109,-0.265,-1.065
0.138,-0.202,-1.052
0.155,-0.13,-1.017
0.197,-0.16,-1.004
0.264,-0.025,-1.095
0.218,0.025,-1.026
0.205,0.067,-1.052
0.201,0.122,-1.035
0.121,0.235,-1.022
0.192,0.189,-1.073
0.021,0.311,-0.991
-0.033,0.307,-1.073
-0.013,0.319,-1.116
-0.021,0.328,-1.082
-0.201,0.34,-1.043
-0.201,0.223,-0.935
-0.314,0.206,-1.026
-0.335,0.172,-1.026
-0.377,0.109,-1.035
-0.402,0.042,-1.043
-0.385,-0.021,-1.035
-0.372,-0.084,-1.047
-0.377,-0.067,-1.043
-0.351,-0.143,-1.065
-0.314,-0.227,-1.056
-0.247,-0.311,-1.047
-0.176,-0.315,-1.035
-0.071,-0.315,-1.056
-0.017,-0.307,-1.073
0.021,-0.315,-1.052
0.126,-0.252,-1.082
0.155,-0.218,-1.052
0.205,-0.189,-1.116
0.226,-0.05,-1.073
0.205,-0.013,-1.047
0.222,-0.034,-1.078
0.255,-0.042,-1.06
0.192,0.139,-1.086
0.159,0.155,-1.082
0.167,0.185,-1.086
0.13,0.265,-1.035
0.013,0.307,-0.987
-0.054,0.332,-1.095
-0.151,0.34,-1.039
-0.184,0.277,-1.013
-0.234,0.218,-0.966
-0.268,0.244,-1.065
-0.305,0.202,-1.009
-0.364,0.109,-1.022
-0.385,0.067,-1.043
-0.41,-0.042,-1.056
-0.385,-0.101,-1.065
-0.377,-0.139,-1.026
-0.314,-0.189,-1.043
-0.239,-0.277,-1.043
-0.226,-0.256,-1.047
-0.251,-0.265,-1.013
-0.063,-0.328,-1.082
-0.013,-0.315,-1.052
0.059,-0.286,-1.047
0.117,-0.248,-1.108
0.121,-0.252,-1.052
0.184,-0.248,-1.099
0.272,-0.046,-1.151
0.218,-0.021,-1.035
0.23,0.021,-1.065
0.222,0.034,-1.069
0.146,0.206,-1.052
0.218,0.097,-1.052
0.13,0.231,-1.043
0.067,0.29,-1.073
0.021,0.277,-1.017
0.029,0.307,-1.017
-0.08,0.324,-1.017
-0.176,0.303,-1.035
-0.285,0.244,-1.052
-0.326,0.223,-1.073
-0.322,0.155,-1.022
-0.335,0.139,-1.017
-0.389,0.059,-1.043
-0.385,-0.063,-1.043
-0.381,-0.084,-1.047
-0.389,-0.105,-1.047
-0.389,-0.147,-0.987
-0.293,-0.315,-1.056
-0.23,-0.294,-1.043
-0.092,-0.324,-1.065
-0.071,-0.298,-1.047
-0.067,-0.307,-1.043
0.013,-0.286,-1.035
0.075,-0.277,-1.035
0.176,-0.214,-1.073
0.23,-0.147,-1.16
0.226,-0.076,-1.082
0.234,-0.017,-1.078
0.272,-0.021,-1.086
0.226,0.147,-1.108
0.192,0.16,-1.103
0.176,0.185,-1.099
0.138,0.248,-1.065
0.042,0.286,-0.991
0.033,0.315,-1.164
-0.113,0.311,-1.026
-0.138,0.248,-1.004
-0.109,0.324,-1.047
-0.239,0.265,-1.035
-0.343,0.176,-1.004
-0.343,0.139,-1.009
-0.335,0.13,-1.026
-0.364,0.042,-1.017
-0.377,-0.042,-1.035
-0.418,-0.092,-1.047
-0.389,-0.16,-1.065
-0.314,-0.248,-1.035
-0.293,-0.256,-1.073
-0.285,-0.277,-1.047
-0.142,-0.336,-1.125
-0.109,-0.319,-1.052
0.013,-0.315,-1.078
0.084,-0.277,-1.086
0.109,-0.256,-1.065
0.13,-0.261,-1.004
0.255,-0.122,-1.172
0.234,-0.109,-1.069
0.264,0,-1.095
0.255,-0.004,-1.06
0.213,0.139,-1.095
0.247,0.105,-1.103
0.167,0.256,-1.073
0.067,0.311,-1.022
0.08,0.294,-1.116
0,0.319,-1.065
-0.134,0.298,-0.966
-0.109,0.303,-1.073
-0.192,0.307,-1.095
-0.322,0.277,-1.125
-0.289,0.227,-1.022
-0.347,0.197,-1.052
-0.381,0.16,-1.043
-0.393,-0.017,-1.047
-0.389,-0.05,-1.052
-0.402,-0.042,-1.056
-0.385,-0.101,-1.065
-0.377,-0.202,-1.073
-0.285,-0.277,-1.035
-0.159,-0.324,-1.056
-0.138,-0.319,-1.073
-0.138,-0.315,-1.026
0.021,-0.324,-1.086
0.096,-0.294,-1.073
0.146,-0.265,-1.065
0.184,-0.13,-1.047
0.213,-0.13,-1.047
0.222,-0.05,-1.056
0.251,-0.017,-1.078
0.205,0.109,-1.082
0.188,0.13,-1.078
0.205,0.122,-1.052
0.159,0.218,-1.065
0.13,0.235,-1.009
0.063,0.311,-1.095
-0.071,0.324,-1.026
-0.1,0.294,-1.039
-0.092,0.324,-1.056
-0.222,0.311,-1.052
-0.276,0.265,-1.069
-0.356,0.189,-1.082
-0.356,0.16,-1.069
-0.372,0.084,-1.047
-0.356,0,-1.043
-0.389,-0.013,-1.043
-0.372,-0.071,-1.056
-0.347,-0.151,-1.103
-0.314,-0.235,-1.043
-0.322,-0.261,-1.013
-0.176,-0.349,-1.129
-0.188,-0.307,-1.004
-0.004,-0.324,-1.069
0.033,-0.294,-1.052
0.042,-0.282,-1.043
0.088,-0.315,-1.065
0.218,-0.084,-1.099
0.205,-0.109,-1.004
0.247,-0.017,-1.073
0.23,-0.004,-1.052
0.23,0.105,-1.056
0.218,0.092,-1.073
0.172,0.172,-0.987
0.08,0.265,-1.052
0.121,0.231,-1.103
0.109,0.277,-1.043
-0.071,0.345,-1.052
-0.126,0.294,-1.095
-0.176,0.336,-1.112
-0.239,0.256,-1.017
-0.239,0.294,-1.073
-0.297,0.231,-1.047
-0.41,0.189,-1.073
-0.41,0.08,-1.047
-0.427,-0.008,-1.056
-0.385,-0.08,-1.073
-0.368,-0.101,-1.035
-0.343,-0.168,-1.004
-0.285,-0.218,-1.035
-0.209,-0.248,-1.043
-0.188,-0.277,-1.047
-0.205,-0.307,-1.052
-0.155,-0.353,-1.026
0.096,-0.298,-1.082
0.059,-0.282,-0.991
0.159,-0.227,-1.103
0.201,-0.189,-1.047
0.184,-0.13,-1.026
0.251,-0.113,-1.095
0.255,-0.004,-1.082
0.23,0.13,-1.056
0.226,0.067,-1.043
0.222,0.109,-1.035
0.092,0.298,-1.043
0.109,0.269,-1.125
-0.004,0.324,-1.035
-0.092,0.303,-1.022
-0.1,0.294,-1.004
-0.109,0.336,-1.069
-0.255,0.294,-1.056
-0.264,0.256,-1.047
-0.364,0.176,-1.043
-0.381,0.122,-1.069
-0.372,0.029,-1.026
-0.368,-0.004,-1.022
-0.389,-0.021,-1.026
-0.347,-0.097,-1.035
-0.343,-0.168,-0.987
-0.322,-0.214,-0.996
-0.209,-0.307,-1.065
-0.167,-0.294,-1.043
-0.138,-0.315,-1.043
-0.05,-0.294,-1.026
0.021,-0.294,-1.082
-0.004,-0.34,-1.052
0.121,-0.277,-1.065
0.213,-0.126,-1.082
0.213,-0.122,-1.035
0.234,-0.063,-1.082
0.226,0.042,-1.082
0.197,0.101,-1.073
0.234,0.08,-1.022
0.146,0.202,-1.004
0.1,0.252,-1.035
0.134,0.235,-1.073
0.084,0.315,-1.125
-0.105,0.298,-0.948
-0.096,0.336,-1.125
-0.188,0.286,-1.017
-0.255,0.227,-0.983
-0.259,0.235,-1.035
-0.305,0.231,-1.082
-0.356,0.126,-1.035
-0.389,0.038,-1.043
-0.393,-0.021,-1.056
-0.418,-0.013,-1.043
-0.406,-0.042,-1.043
-0.343,-0.197,-1.004
-0.285,-0.235,-1.026
-0.222,-0.277,-1.043
-0.176,-0.286,-1.065
-0.222,-0.307,-0.987
-0.013,-0.345,-1.043
0.096,-0.286,-1.052
0.109,-0.265,-1.073
0.138,-0.231,-1.086
0.205,-0.16,-1.129
0.192,-0.143,-1.026
0.247,-0.042,-1.151
0.222,0.05,-1.103
0.205,0.101,-1.056
0.247,0.021,-0.991
0.197,0.189,-1.043
0.138,0.252,-1.056
0.075,0.282,-1.065
-0.025,0.324,-1.035
-0.054,0.311,-1.065
-0.096,0.294,-1.047
-0.176,0.37,-1.134
-0.268,0.235,-1.017
-0.289,0.231,-1.043
-0.322,0.193,-1.039
-0.385,0.139,-1.052
-0.364,0.017,-1.022
-0.402,-0.021,-1.052
-0.385,-0.071,-1.043
-0.343,-0.147,-1.035
-0.326,-0.202,-1.052
-0.356,-0.168,-1.017
-0.222,-0.311,-1.082
-0.163,-0.294,-1.039
-0.134,-0.307,-1.013
-0.05,-0.328,-1.065
0.025,-0.286,-1.026
0.063,-0.294,-0.978
0.163,-0.227,-1.125
0.23,-0.197,-1.16
0.255,-0.063,-1.129
0.226,-0.042,-1.065
0.222,0.08,-1.086
0.226,0.042,-1.035
0.205,0.105,-1.035
0.109,0.235,-1.065
0.167,0.185,-1.082
0.205,0.218,-1.043
0.004,0.324,-0.991
-0.071,0.303,-1.043
-0.109,0.353,-1.103
-0.167,0.303,-1.043
-0.276,0.252,-1.022
-0.264,0.227,-1.022
-0.347,0.155,-1.004
-0.377,0.097,-1.022
-0.389,0.021,-1.035
-0.414,-0.004,-1.052
-0.406,-0.05,-1.069
-0.372,-0.155,-1.086
-0.322,-0.218,-1.095
-0.255,-0.261,-1.022
-0.205,-0.286,-1.043
-0.247,-0.286,-1.026
-0.063,-0.345,-1.082
0.033,-0.298,-1.065
0.021,-0.307,-1.065
0.071,-0.265,-1.052
0.155,-0.202,-1.086
0.192,-0.244,-1.103
0.268,-0.109,-1.168
0.234,0,-1.065
0.234,0.042,-1.056
0.234,0.05,-1.069
0.188,0.139,-1.095
0.117,0.252,-1.103
0.13,0.223,-1.082
0.1,0.269,-1.073
-0.033,0.286,-0.97
-0.054,0.294,-1.035
-0.08,0.345,-1.082
-0.197,0.294,-0.991
-0.285,0.197,-0.961
-0.297,0.189,-1.026
-0.285,0.206,-1.043
-0.343,0.105,-1.004
-0.402,0.017,-1.043
-0.427,-0.021,-1.052
-0.402,-0.092,-1.043
-0.372,-0.13,-1.052
-0.343,-0.189,-1.043
-0.264,-0.265,-1.047
-0.172,-0.298,-1.022
-0.155,-0.307,-1.047
-0.105,-0.307,-1.043
-0.021,-0.307,-1.069
0,-0.345,-1.056
0.163,-0.248,-1.103
0.167,-0.218,-1.073
0.23,-0.155,-1.142
0.234,-0.126,-1.099
0.234,0.042,-1.065
0.247,0.046,-1.082
0.222,0.08,-1.043
0.134,0.206,-1.082
0.159,0.185,-1.082
0.201,0.176,-1.052
0.042,0.328,-1.035
-0.025,0.324,-1.103
-0.105,0.319,-1.026
-0.109,0.282,-0.991
-0.234,0.294,-1.043
-0.234,0.252,-1.009
-0.31,0.231,-1.073
-0.343,0.147,-1.043
-0.368,0.105,-1.035
-0.398,0.08,-1.056
-0.439,0.05,-1.043
-0.402,-0.063,-1.047
-0.343,-0.16,-1.056
-0.335,-0.176,-1.026
-0.305,-0.256,-1.056
-0.234,-0.307,-1.112
-0.239,-0.298,-0.978
0.013,-0.336,-1.078
0,-0.282,-1.026
0.033,-0.307,-1.069
0.067,-0.298,-1.078
0.184,-0.172,-1.056
0.218,-0.206,-1.06
0.247,-0.05,-1.052
0.247,0.008,-1.082
0.23,0.042,-1.052
0.222,0.092,-1.073
0.159,0.227,-1.082
0.138,0.218,-1.052
0.13,0.223,-1.056
0.05,0.286,-1.043
-0.042,0.324,-1.065
-0.063,0.345,-1.142
-0.176,0.307,-0.991
-0.188,0.282,-1.009
-0.293,0.227,-1.052
-0.343,0.139,-1.035
-0.343,0.13,-1.022
-0.356,0.063,-1.022
-0.368,0.038,-1.022
-0.343,-0.042,-1.009
-0.343,-0.109,-1.035
-0.377,-0.139,-1.035
-0.305,-0.231,-1.056
-0.213,-0.315,-1.039
-0.218,-0.294,-1.022
-0.167,-0.311,-1.065
-0.121,-0.315,-1.026
-0.033,-0.353,-1.056
0.084,-0.298,-1.035
0.146,-0.235,-1.078
0.176,-0.168,-1.047
0.197,-0.13,-1.047
0.222,-0.055,-1.047
0.218,0.013,-1.047
0.234,0.042,-1.065
0.197,0.16,-1.056
0.146,0.206,-1.065
0.197,0.16,-1.026
0.092,0.286,-1.082
-0.021,0.324,-1.052
-0.013,0.311,-1.082
-0.063,0.315,-1.065
-0.138,0.345,-1.095
-0.167,0.269,-0.961
-0.293,0.235,-1.043
-0.351,0.176,-1.052
-0.377,0.13,-1.052
-0.372,0.109,-1.026
-0.402,0.004,-1.026
-0.372,-0.092,-1.026
-0.347,-0.122,-1.052
-0.314,-0.168,-1.043
-0.289,-0.206,-1.022
-0.205,-0.307,-1.082
-0.276,-0.231,-0.961
-0.105,-0.328,-1.086
-0.033,-0.324,-1.073
-0.004,-0.307,-1.056
0.013,-0.324,-1.047
0.138,-0.256,-1.095
0.159,-0.189,-0.978
0.226,-0.092,-1.043
0.234,-0.008,-1.047
0.226,0,-1.043
0.239,0.05,-1.065
0.192,0.16,-1.073
0.159,0.172,-1.043
0.184,0.16,-1.026
0.121,0.252,-1.052
0.038,0.307,-1.047
0.05,0.336,-1.142
-0.134,0.336,-1.017
-0.188,0.307,-1.056
-0.247,0.277,-1.047
-0.264,0.282,-1.082
-0.335,0.202,-1.035
-0.364,0.13,-1.043
-0.402,0.071,-1.047
-0.385,-0.025,-1.035
-0.377,-0.034,-1.065
-0.381,-0.084,-1.043
-0.347,-0.176,-1.022
-0.239,-0.307,-1.035
-0.188,-0.29,-1.022
-0.142,-0.307,-1.043
-0.1,-0.294,-1.043
-0.13,-0.336,-1.065
-0.013,-0.324,-1.065
0.109,-0.231,-1.052
0.084,-0.269,-1.052
0.172,-0.256,-1.004
0.243,-0.034,-1.052
0.226,-0.017,-1.035
0.243,-0.004,-1.086
0.222,0.109,-1.073
0.192,0.164,-1.069
0.218,0.105,-1.017
0.176,0.227,-1.086
0.021,0.324,-1.052
0.05,0.286,-1.082
-0.046,0.324,-1.017
-0.109,0.324,-1.056
-0.113,0.286,-1.004
-0.255,0.269,-1.026
-0.314,0.218,-1.043
-0.339,0.168,-1.035
-0.364,0.109,-1.039
-0.381,0.084,-1.043
