43265.5706655089,131,130,199
43265.5706660876,131,130,199
43265.5706666663,131,130,199
43265.570667245,131,130,199
43265.5706678237,131,130,199
43265.5706684024,131,130,199
43265.5706689811,131,130,199
43265.5706695598,131,130,199
43265.5706701385,131,130,199
43265.5706707172,131,130,199
43265.5706712959,131,130,199
43265.5706718746,131,130,199
43265.5706724533,131,130,199
43265.570673032,131,130,199
43265.5706736107,131,130,199
43265.5706741894,131,130,199
43265.5706747681,131,130,199
43265.5706753468,131,130,199
43265.5706759255,131,130,199
43265.5706765042,131,130,199
43265.5706770829,131,130,199
43265.5706776616,131,130,199
43265.5706782403,131,130,199
43265.570678819,131,130,199
43265.5706793977,131,130,199
43265.5706799764,131,130,199
43265.5706805551,131,130,199
43265.5706811338,131,130,199
43265.5706817125,131,130,199
43265.5706822912,131,130,199
43265.5706828699,131,130,199
43265.5706834486,131,130,199
43265.5706840273,131,130,199
43265.570684606,131,130,199
43265.5706851847,131,130,199
43265.5706857634,131,130,199
43265.5706863421,131,130,199
43265.5706869208,131,130,199
43265.5706874995,131,130,199
43265.5706880782,131,130,199
43265.5706886569,131,130,199
43265.5706892356,131,130,199
43265.5706898143,131,130,199
43265.570690393,131,130,199
43265.5706909717,131,130,199
43265.5706915504,131,130,199
43265.5706921291,131,130,199
43265.5706927078,131,130,199
43265.5706932865,131,130,199
43265.5706938652,131,130,199
43265.5706944439,131,130,199
43265.5706950226,131,130,199
43265.5706956013,131,130,199
43265.57069618,131,130,199
43265.5706967587,131,130,199
43265.5706973374,131,130,199
43265.5706979161,131,130,199
43265.5706984948,131,130,199
43265.5706990735,131,130,199
43265.5706996522,131,130,199
43265.5707002309,131,130,199
43265.5707008096,131,130,199
43265.5707013883,131,130,199
43265.570701967,131,130,199
43265.5707025457,131,130,199
43265.5707031244,131,130,199
43265.5707037031,131,130,199
43265.5707042818,131,130,199
43265.5707048605,131,130,199
43265.5707054392,131,130,199
43265.5707060179,131,130,199
43265.5707065966,131,130,199
43265.5707071753,131,130,199
43265.570707754,131,130,199
43265.5707083327,131,130,199
43265.5707089114,131,130,199
43265.5707094901,131,130,199
43265.5707100688,131,130,199
43265.5707106475,131,130,199
43265.5707112262,131,130,199
43265.5707118049,131,130,199
43265.5707123836,131,130,199
43265.5707129623,131,130,199
43265.570713541,131,130,199
43265.5707141197,131,130,199
43265.5707146984,131,130,199
43265.5707152771,131,130,199
43265.5707158558,131,130,199
43265.5707164345,131,130,199
43265.5707170132,131,130,199
43265.5707175919,131,130,199
43265.5707181706,131,130,199
43265.5707187493,131,130,199
43265.570719328,131,130,199
43265.5707199067,131,130,199
43265.5707204854,131,130,199
43265.5707210641,131,130,199
43265.5707216428,131,130,199
43265.5707222215,131,130,199
43265.5707228002,131,130,199
43265.5707233789,131,130,199
43265.5707239576,131,130,199
43265.5707245363,131,130,199
43265.570725115,131,130,199
43265.5707256937,131,130,199
43265.5707262724,131,130,199
43265.5707268511,131,130,199
43265.5707274298,131,130,199
43265.5707280085,131,130,199
43265.5707285872,131,130,199
43265.5707291659,131,130,199
43265.5707297446,131,130,199
43265.5707303233,131,130,199
43265.570730902,131,130,199
43265.5707314807,131,130,199
43265.5707320594,131,130,199
43265.5707326381,131,130,199
43265.5707332168,131,130,199
43265.5707337955,131,130,199
43265.5707343742,131,130,199
43265.5707349529,131,130,199
43265.5707355316,131,130,199
43265.5707361103,131,130,199
43265.570736689,131,130,199
43265.5707372677,131,130,199
43265.5707378464,131,130,199
43265.5707384251,131,130,199
43265.5707390038,131,130,199
43265.5707395825,131,130,199
43265.5707401612,131,130,199
43265.5707407399,131,130,199
43265.5707413186,131,130,199
43265.5707418973,131,130,199
43265.570742476,131,130,199
43265.5707430547,131,130,199
43265.5707436334,131,130,199
43265.5707442121,131,130,199
43265.5707447908,131,130,199
43265.5707453695,131,130,199
43265.5707459482,131,130,199
43265.5707465269,131,130,199
43265.5707471056,131,130,199
43265.5707476843,131,130,199
43265.570748263,131,130,199
43265.5707488417,131,130,199
43265.5707494204,131,130,199
43265.5707499991,131,130,199
43265.5707505778,131,130,199
43265.5707511565,131,130,199
43265.5707517352,131,130,199
43265.5707523139,131,130,199
43265.5707528926,131,130,199
43265.5707534713,131,130,199
43265.57075405,131,130,199
43265.5707546287,131,130,199
43265.5707552074,131,130,199
43265.5707557861,131,130,199
43265.5707563648,131,130,199
43265.5707569435,131,130,199
43265.5707575222,131,130,199
43265.5707581009,131,130,199
43265.5707586796,131,130,199
43265.5707592583,131,130,199
43265.570759837,131,130,199
43265.5707604157,131,130,199
43265.5707609944,131,130,199
43265.5707615731,131,130,199
43265.5707621518,131,130,199
43265.5707627305,131,130,199
43265.5707633092,131,130,199
43265.5707638879,131,130,199
43265.5707644666,131,130,199
43265.5707650453,131,130,199
43265.570765624,131,130,199
43265.5707662027,131,130,199
43265.5707667814,131,130,199
43265.5707673602,131,130,199
43265.5707679389,131,130,199
43265.5707685176,131,130,199
43265.5707690963,131,130,199
43265.570769675,131,130,199
43265.5707702537,131,130,199
43265.5707708324,131,130,199
43265.5707714111,131,130,199
43265.5707719898,131,130,199
43265.5707725685,131,130,199
43265.5707731472,131,130,199
43265.5707737259,131,130,199
43265.5707743046,131,130,199
43265.5707748833,131,130,199
43265.570775462,131,130,199
43265.5707760407,131,130,199
43265.5707766194,131,130,199
43265.5707771981,131,130,199
43265.5707777768,131,130,199
43265.5707783555,131,130,199
43265.5707789342,131,130,199
43265.5707795129,131,130,199
43265.5707800916,131,130,199
43265.5707806703,131,130,199
43265.570781249,131,130,199
43265.5707818277,131,130,199
43265.5707824064,131,130,199
43265.5707829851,131,130,199
43265.5707835638,131,130,199
43265.5707841425,131,130,199
43265.5707847212,131,130,199
43265.5707852999,131,130,199
43265.5707858786,131,130,199
43265.5707864573,131,130,199
43265.570787036,131,130,199
43265.5707876147,131,130,199
43265.5707881934,131,130,199
43265.5707887721,131,130,199
43265.5707893508,131,130,199
43265.5707899295,131,130,199
43265.5707905082,131,130,199
43265.5707910869,131,130,199
43265.5707916656,131,130,199
43265.5707922443,131,130,199
43265.570792823,131,130,199
43265.5707934017,131,130,199
43265.5707939804,131,130,199
43265.5707945591,131,130,199
43265.5707951378,131,130,199
43265.5707957165,131,130,199
43265.5707962952,131,130,199
43265.5707968739,131,130,199
43265.5707974526,131,130,199
43265.5707980313,131,130,199
43265.57079861,131,130,199
43265.5707991887,131,130,199
43265.5707997674,131,130,199
43265.5708003461,131,130,199
43265.5708009248,131,130,199
43265.5708015035,131,130,199
43265.5708020822,131,130,199
43265.5708026609,131,130,199
43265.5708032396,131,130,199
43265.5708038183,131,130,199
43265.570804397,131,130,199
43265.5708049757,131,130,199
43265.5708055544,131,130,199
43265.5708061331,131,130,199
43265.5708067118,131,130,199
43265.5708072905,131,130,199
43265.5708078692,131,130,199
43265.5708084479,131,130,199
43265.5708090266,131,130,199
43265.5708096053,131,130,199
43265.570810184,131,130,199
43265.5708107627,131,130,199
43265.5708113414,131,130,199
43265.5708119201,131,130,199
43265.5708124988,131,130,199
43265.5708130775,131,130,199
43265.5708136562,131,130,199
43265.5708142349,131,130,199
43265.5708148136,131,130,199
43265.5708153923,131,130,199
43265.570815971,131,130,199
43265.5708165497,131,130,199
43265.5708171284,131,130,199
43265.5708177071,131,130,199
43265.5708182858,131,130,199
43265.5708188645,131,130,199
43265.5708194432,131,130,199
43265.5708200219,131,130,199
43265.5708206006,131,130,199
43265.5708211793,131,130,199
43265.570821758,131,130,199
43265.5708223367,131,130,199
43265.5708229154,131,130,199
43265.5708234941,131,130,199
43265.5708240728,131,130,199
43265.5708246515,131,130,199
43265.5708252302,131,130,199
43265.5708258089,131,130,199
43265.5708263876,131,130,199
43265.5708269663,131,130,199
43265.570827545,131,130,199
43265.5708281237,131,130,199
43265.5708287024,131,130,199
43265.5708292811,131,130,199
43265.5708298598,131,130,199
43265.5708304385,131,130,199
43265.5708310172,131,130,199
43265.5708315959,131,130,199
43265.5708321746,131,130,199
43265.5708327533,131,130,199
43265.570833332,131,130,199
43265.5708339107,131,130,199
43265.5708344894,131,130,199
43265.5708350681,131,130,199
43265.5708356468,131,130,199
43265.5708362255,131,130,199
43265.5708368042,131,130,199
43265.5708373829,131,130,199
43265.5708379616,131,130,199
43265.5708385403,131,130,199
43265.570839119,131,130,199
43265.5708396977,131,130,199
43265.5708402764,131,130,199
43265.5708408551,131,130,199
43265.5708414338,131,130,199
43265.5708420125,131,130,199
43265.5708425912,131,130,199
43265.5708431699,131,130,199
43265.5708437486,131,130,199
43265.5708443273,131,130,199
43265.570844906,131,130,199
43265.5708454847,131,130,199
43265.5708460634,131,130,199
43265.5708466421,131,130,199
43265.5708472208,131,130,199
43265.5708477995,131,130,199
43265.5708483782,131,130,199
43265.5708489569,131,130,199
43265.5708495356,131,130,199
43265.5708501143,131,130,199
43265.570850693,131,130,199
43265.5708512717,131,130,199
43265.5708518504,131,130,199
43265.5708524291,131,130,199
43265.5708530078,131,130,199
43265.5708535865,131,130,199
43265.5708541652,131,130,199
43265.5708547439,131,130,199
43265.5708553226,131,130,199
43265.5708559013,131,130,199
43265.57085648,131,130,199
43265.5708570587,131,130,199
43265.5708576374,131,130,199
43265.5708582161,131,130,199
43265.5708587948,131,130,199
43265.5708593735,131,130,199
43265.5708599522,131,130,199
43265.5708605309,131,130,199
43265.5708611096,131,130,199
43265.5708616883,131,130,199
43265.570862267,131,130,199
43265.5708628457,131,130,199
43265.5708634244,131,130,199
43265.5708640031,131,130,199
43265.5708645818,131,130,199
43265.5708651605,131,130,199
43265.5708657392,131,130,199
43265.5708663179,131,130,199
43265.5708668966,131,130,199
43265.5708674753,131,130,199
43265.570868054,131,130,199
43265.5708686327,131,130,199
43265.5708692114,131,130,199
43265.5708697902,131,130,199
43265.5708703689,131,130,199
43265.5708709476,131,130,199
43265.5708715263,131,130,199
43265.570872105,131,130,199
43265.5708726837,131,130,199
43265.5708732624,131,130,199
43265.5708738411,131,130,199
43265.5708744198,131,130,199
43265.5708749985,131,130,199
43265.5708755772,131,130,199
43265.5708761559,131,130,199
43265.5708767346,131,130,199
43265.5708773133,131,130,199
43265.570877892,131,130,199
43265.5708784707,131,130,199
43265.5708790494,131,130,199
43265.5708796281,131,130,199
43265.5708802068,131,130,199
43265.5708807855,131,130,199
43265.5708813642,131,130,199
43265.5708819429,131,130,199
43265.5708825216,131,130,199
43265.5708831003,131,130,199
43265.570883679,131,130,199
43265.5708842577,131,130,199
43265.5708848364,131,130,199
43265.5708854151,131,130,199
43265.5708859938,131,130,199
43265.5708865725,131,130,199
43265.5708871512,131,130,199
43265.5708877299,131,130,199
43265.5708883086,131,130,199
43265.5708888873,131,130,199
43265.570889466,131,130,199
43265.5708900447,131,130,199
43265.5708906234,131,130,199
43265.5708912021,131,130,199
43265.5708917808,131,130,199
43265.5708923595,131,130,199
43265.5708929382,131,130,199
43265.5708935169,131,130,199
43265.5708940956,131,130,199
43265.5708946743,131,130,199
43265.570895253,131,130,199
43265.5708958317,131,130,199
43265.5708964104,131,130,199
43265.5708969891,131,130,199
43265.5708975678,131,130,199
43265.5708981465,131,130,199
43265.5708987252,131,130,199
43265.5708993039,131,130,199
43265.5708998826,131,130,199
43265.5709004613,131,130,199
43265.57090104,131,130,199
43265.5709016187,131,130,199
43265.5709021974,131,130,199
43265.5709027761,131,130,199
43265.5709033548,131,130,199
43265.5709039335,131,130,199
43265.5709045122,131,130,199
43265.5709050909,131,130,199
43265.5709056696,130,130,199
43265.5709062483,130,130,199
43265.570906827,130,130,199
43265.5709074057,130,130,199
43265.5709079844,130,130,199
43265.5709085631,130,130,199
43265.5709091418,130,130,199
43265.5709097205,130,130,199
43265.5709102992,130,130,199
43265.5709108779,130,130,199
43265.5709114566,130,130,199
43265.5709120353,130,130,199
43265.570912614,130,130,199
43265.5709131927,130,130,199
43265.5709137714,130,130,199
43265.5709143501,130,130,199
43265.5709149288,130,130,199
43265.5709155075,130,130,199
43265.5709160862,130,130,199
43265.5709166649,130,130,199
43265.5709172436,130,130,199
43265.5709178223,130,130,199
43265.570918401,130,130,199
43265.5709189797,130,130,199
43265.5709195584,130,130,199
43265.5709201371,130,130,199
43265.5709207158,130,130,199
43265.5709212945,130,130,199
43265.5709218732,130,130,199
43265.5709224519,130,130,199
43265.5709230306,130,130,199
43265.5709236093,130,130,199
43265.570924188,130,130,199
43265.5709247667,130,130,199
43265.5709253454,130,130,199
43265.5709259241,130,130,199
43265.5709265028,130,130,199
43265.5709270815,130,130,199
43265.5709276602,130,130,199
43265.5709282389,130,130,199
43265.5709288176,130,130,199
43265.5709293963,130,130,199
43265.570929975,130,130,199
43265.5709305537,130,130,199
43265.5709311324,130,130,199
43265.5709317111,130,130,199
43265.5709322898,130,130,199
43265.5709328685,130,130,199
43265.5709334472,130,130,199
43265.5709340259,130,130,199
43265.5709346046,130,130,199
43265.5709351833,130,130,199
43265.570935762,130,130,199
43265.5709363407,130,130,199
43265.5709369194,130,130,199
43265.5709374981,130,130,199
43265.5709380768,130,130,199
43265.5709386555,130,130,199
43265.5709392342,130,130,199
43265.5709398129,130,130,199
43265.5709403916,130,130,199
43265.5709409703,130,130,199
43265.570941549,130,130,199
43265.5709421277,130,130,199
43265.5709427064,130,130,199
43265.5709432851,130,130,199
43265.5709438638,130,130,199
43265.5709444425,130,130,199
43265.5709450212,130,130,199
43265.5709455999,130,130,199
43265.5709461786,130,130,199
43265.5709467573,130,130,199
43265.570947336,130,130,199
43265.5709479147,130,130,199
43265.5709484934,130,130,199
43265.5709490721,130,130,199
43265.5709496508,130,130,199
43265.5709502295,130,130,199
43265.5709508082,130,130,199
43265.5709513869,130,130,199
43265.5709519656,130,130,199
43265.5709525443,130,130,199
43265.570953123,130,130,199
43265.5709537017,130,130,199
43265.5709542804,130,130,199
43265.5709548591,130,130,199
43265.5709554378,130,130,199
43265.5709560165,130,130,199
43265.5709565952,130,130,199
43265.5709571739,130,130,199
43265.5709577526,130,130,199
43265.5709583313,130,130,199
43265.57095891,130,130,199
43265.5709594887,130,130,199
43265.5709600674,130,130,199
43265.5709606461,130,130,199
43265.5709612248,130,130,199
43265.5709618035,130,130,199
43265.5709623822,130,130,199
43265.5709629609,130,130,199
43265.5709635396,130,130,199
43265.5709641183,130,130,199
43265.570964697,130,130,199
43265.5709652757,130,130,199
43265.5709658544,130,130,199
43265.5709664331,130,130,199
43265.5709670118,130,130,199
43265.5709675905,130,130,199
43265.5709681692,130,130,199
43265.5709687479,130,130,199
43265.5709693266,130,130,199
43265.5709699053,130,130,199
43265.570970484,130,130,199
43265.5709710627,130,130,199
43265.5709716414,130,130,199
43265.5709722202,130,130,199
43265.5709727989,130,130,199
43265.5709733776,130,130,199
43265.5709739563,130,130,199
43265.570974535,130,130,199
43265.5709751137,130,130,199
43265.5709756924,130,130,199
43265.5709762711,130,130,199
43265.5709768498,130,130,199
43265.5709774285,130,130,199
43265.5709780072,130,130,199
43265.5709785859,130,130,199
43265.5709791646,130,130,199
43265.5709797433,130,130,199
43265.570980322,130,130,199
43265.5709809007,130,130,199
43265.5709814794,130,130,199
43265.5709820581,130,130,199
43265.5709826368,130,130,199
43265.5709832155,130,130,199
43265.5709837942,130,130,199
43265.5709843729,130,130,199
43265.5709849516,130,130,199
43265.5709855303,130,130,199
43265.570986109,130,130,199
43265.5709866877,130,130,199
43265.5709872664,130,130,199
43265.5709878451,130,130,199
43265.5709884238,130,130,199
43265.5709890025,130,130,199
43265.5709895812,130,130,199
43265.5709901599,130,130,199
43265.5709907386,130,130,199
43265.5709913173,130,130,199
43265.570991896,130,130,199
43265.5709924747,130,130,199
43265.5709930534,130,130,199
43265.5709936321,130,130,199
43265.5709942108,130,130,199
43265.5709947895,130,130,199
43265.5709953682,130,130,199
43265.5709959469,130,130,199
43265.5709965256,130,130,199
43265.5709971043,130,130,199
43265.570997683,130,130,199
43265.5709982617,130,130,199
43265.5709988404,130,130,199
43265.5709994191,130,130,199
43265.5709999978,130,130,199
43265.5710005765,130,130,199
43265.5710011552,130,130,199
43265.5710017339,130,130,199
43265.5710023126,130,130,199
43265.5710028913,130,130,199
43265.57100347,130,130,199
43265.5710040487,130,130,199
43265.5710046274,130,130,199
43265.5710052061,130,130,199
43265.5710057848,130,130,199
43265.5710063635,130,130,199
43265.5710069422,130,130,199
43265.5710075209,130,130,199
43265.5710080996,130,130,199
43265.5710086783,130,130,199
43265.571009257,130,130,199
43265.5710098357,130,130,199
43265.5710104144,130,130,199
43265.5710109931,130,130,199
43265.5710115718,130,130,199
43265.5710121505,130,130,199
43265.5710127292,130,130,199
43265.5710133079,130,130,199
43265.5710138866,130,130,199
43265.5710144653,130,130,199
43265.571015044,130,130,199
43265.5710156227,130,130,199
43265.5710162014,130,130,199
43265.5710167801,130,130,199
43265.5710173588,130,130,199
43265.5710179375,130,130,199
43265.5710185162,130,130,199
43265.5710190949,130,130,199
43265.5710196736,130,130,199
43265.5710202523,130,130,199
43265.571020831,130,130,199
43265.5710214097,130,130,199
43265.5710219884,130,130,199
43265.5710225671,130,130,199
43265.5710231458,130,130,199
43265.5710237245,130,130,199
43265.5710243032,130,130,199
43265.5710248819,130,130,199
43265.5710254606,130,130,199
43265.5710260393,130,130,199
43265.571026618,130,130,199
43265.5710271967,130,130,199
43265.5710277754,130,130,199
43265.5710283541,130,130,199
43265.5710289328,130,130,199
43265.5710295115,130,130,199
43265.5710300902,130,130,199
43265.5710306689,130,130,199
43265.5710312476,130,130,199
43265.5710318263,130,130,199
43265.571032405,130,130,199
43265.5710329837,130,130,199
43265.5710335624,130,130,199
43265.5710341411,130,130,199
43265.5710347198,130,130,199
43265.5710352985,130,130,199
43265.5710358772,130,130,199
43265.5710364559,130,130,199
43265.5710370346,130,130,199
43265.5710376133,130,130,199
43265.571038192,130,130,199
43265.5710387707,130,130,199
43265.5710393494,130,130,199
43265.5710399281,130,130,199
43265.5710405068,130,130,199
43265.5710410855,130,130,199
43265.5710416642,130,130,199
43265.5710422429,130,130,199
43265.5710428216,130,130,199
43265.5710434003,130,130,199
43265.571043979,130,130,199
43265.5710445577,130,130,199
43265.5710451364,130,130,199
43265.5710457151,130,130,199
43265.5710462938,130,130,199
43265.5710468725,130,130,199
43265.5710474512,130,130,199
43265.5710480299,130,130,199
43265.5710486086,130,130,199
43265.5710491873,130,130,199
43265.571049766,130,130,199
43265.5710503447,130,130,199
43265.5710509234,130,130,199
43265.5710515021,130,130,199
43265.5710520808,130,130,199
43265.5710526595,131,130,199
43265.5710532382,131,130,199
43265.5710538169,131,130,199
43265.5710543956,131,130,199
43265.5710549743,131,130,199
43265.571055553,131,130,199
43265.5710561317,131,130,199
43265.5710567104,131,130,199
43265.5710572891,131,130,199
43265.5710578678,131,130,199
43265.5710584465,131,130,199
43265.5710590252,131,130,199
43265.5710596039,131,130,199
43265.5710601826,131,130,199
43265.5710607613,131,130,199
43265.57106134,131,130,199
43265.5710619187,131,130,199
43265.5710624974,131,130,199
43265.5710630761,131,130,199
43265.5710636548,131,130,199
43265.5710642335,131,130,199
43265.5710648122,131,130,199
43265.5710653909,131,130,199
43265.5710659696,131,130,199
43265.5710665483,131,130,199
43265.571067127,131,130,199
43265.5710677057,131,130,199
43265.5710682844,131,130,199
43265.5710688631,131,130,199
43265.5710694418,131,130,199
43265.5710700205,131,130,199
43265.5710705992,131,130,199
43265.5710711779,131,130,199
43265.5710717566,131,130,199
43265.5710723353,131,130,199
43265.571072914,131,130,199
43265.5710734927,131,130,199
43265.5710740714,131,130,199
43265.5710746502,131,130,199
43265.5710752289,131,130,199
43265.5710758076,131,130,199
43265.5710763863,131,130,199
43265.571076965,131,130,199
43265.5710775437,131,130,199
43265.5710781224,131,130,199
43265.5710787011,131,130,199
43265.5710792798,131,130,199
43265.5710798585,131,130,199
43265.5710804372,131,130,199
43265.5710810159,131,130,199
43265.5710815946,131,130,199
43265.5710821733,131,130,199
43265.571082752,131,130,199
43265.5710833307,131,130,199
43265.5710839094,131,130,199
43265.5710844881,131,130,199
43265.5710850668,131,130,199
43265.5710856455,131,130,199
43265.5710862242,131,130,199
43265.5710868029,131,130,199
43265.5710873816,131,130,199
43265.5710879603,131,130,199
43265.571088539,131,130,199
43265.5710891177,131,130,199
43265.5710896964,131,130,199
43265.5710902751,131,130,199
43265.5710908538,131,130,199
43265.5710914325,131,130,199
43265.5710920112,131,130,199
43265.5710925899,131,130,199
43265.5710931686,131,130,199
43265.5710937473,131,130,199
43265.571094326,131,130,199
43265.5710949047,131,130,199
43265.5710954834,131,130,199
43265.5710960621,131,130,199
43265.5710966408,131,130,199
43265.5710972195,131,130,199
43265.5710977982,131,130,199
43265.5710983769,131,130,199
43265.5710989556,131,130,199
43265.5710995343,131,130,199
43265.571100113,131,130,199
43265.5711006917,131,130,199
43265.5711012704,131,130,199
43265.5711018491,131,130,199
43265.5711024278,131,130,199
43265.5711030065,131,130,199
43265.5711035852,131,130,199
43265.5711041639,131,130,199
43265.5711047426,131,130,199
43265.5711053213,131,130,199
43265.5711059,131,130,199
43265.5711064787,131,130,199
43265.5711070574,131,130,199
43265.5711076361,131,130,199
43265.5711082148,131,130,199
43265.5711087935,131,130,199
43265.5711093722,131,130,199
43265.5711099509,131,130,199
43265.5711105296,131,130,199
43265.5711111083,131,130,199
43265.571111687,131,130,199
43265.5711122657,131,130,199
43265.5711128444,131,130,199
43265.5711134231,131,130,199
43265.5711140018,131,130,199
43265.5711145805,131,130,199
43265.5711151592,131,130,199
43265.5711157379,131,130,199
43265.5711163166,131,130,199
43265.5711168953,131,130,199
43265.571117474,131,130,199
43265.5711180527,131,130,199
43265.5711186314,131,130,199
43265.5711192101,131,130,199
43265.5711197888,131,130,199
43265.5711203675,131,130,199
43265.5711209462,131,130,199
43265.5711215249,131,130,199
43265.5711221036,131,130,199
43265.5711226823,131,130,199
43265.571123261,131,130,199
43265.5711238397,131,130,199
43265.5711244184,131,130,199
43265.5711249971,131,130,199
43265.5711255758,131,130,199
43265.5711261545,131,130,199
43265.5711267332,131,130,199
43265.5711273119,131,130,199
43265.5711278906,131,130,199
43265.5711284693,131,130,199
43265.571129048,131,130,199
43265.5711296267,131,130,199
43265.5711302054,131,130,199
43265.5711307841,131,130,199
43265.5711313628,131,130,199
43265.5711319415,131,130,199
43265.5711325202,131,130,199
43265.5711330989,131,130,199
43265.5711336776,131,130,199
43265.5711342563,131,130,199
43265.571134835,131,130,199
43265.5711354137,131,130,199
43265.5711359924,131,130,199
43265.5711365711,131,130,199
43265.5711371498,131,130,199
43265.5711377285,131,130,199
43265.5711383072,131,130,199
43265.5711388859,131,130,199
43265.5711394646,131,130,199
43265.5711400433,131,130,199
43265.571140622,131,130,199
43265.5711412007,131,130,199
43265.5711417794,131,130,199
43265.5711423581,131,130,199
43265.5711429368,131,130,199
43265.5711435155,131,130,199
43265.5711440942,131,130,199
43265.5711446729,131,130,199
43265.5711452516,131,130,199
43265.5711458303,131,130,199
43265.571146409,131,130,199
43265.5711469877,131,130,199
43265.5711475664,131,130,199
43265.5711481451,131,130,199
43265.5711487238,131,130,199
43265.5711493025,131,130,199
43265.5711498812,131,130,199
43265.5711504599,131,130,199
43265.5711510386,131,130,199
43265.5711516173,131,130,199
43265.571152196,131,130,199
43265.5711527747,131,130,199
43265.5711533534,131,130,199
43265.5711539321,131,130,199
43265.5711545108,131,130,199
43265.5711550895,131,130,199
43265.5711556682,131,130,199
43265.5711562469,131,130,199
43265.5711568256,131,130,199
43265.5711574043,131,130,199
43265.571157983,131,130,199
43265.5711585617,131,130,199
43265.5711591404,131,130,199
43265.5711597191,131,130,199
43265.5711602978,131,130,199
43265.5711608765,131,130,199
43265.5711614552,131,130,199
43265.5711620339,131,130,199
43265.5711626126,131,130,199
43265.5711631913,131,130,199
43265.57116377,131,130,199
43265.5711643487,131,130,199
43265.5711649274,131,130,199
43265.5711655061,131,130,199
43265.5711660848,131,130,199
43265.5711666635,131,130,199
43265.5711672422,131,130,199
43265.5711678209,131,130,199
43265.5711683996,131,130,199
43265.5711689783,131,130,199
43265.571169557,131,130,199
43265.5711701357,131,130,199
43265.5711707144,131,130,199
43265.5711712931,131,130,199
43265.5711718718,131,130,199
43265.5711724505,131,130,199
43265.5711730292,131,130,199
