ID,GRANGE,SR,MPH,name,LOCATION,N,mean,sd,se,cv,SERIES
ActivPal3,2,20,1,Proposed,DominantWaist,12,365.52842992393,77.832081141444,22.4681864993008,0.212930307931565,ActivPal3: 20Hz, 2g
ActivPal3,2,20,1,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,309.070923605189,71.5417066670237,20.6523118012457,0.231473429569234,ActivPal3: 20Hz, 2g
ActivPal3,2,20,1,Proposed without extrapolation,DominantWaist,12,365.528429986754,77.8320810076156,22.4681864606678,0.212930307528846,ActivPal3: 20Hz, 2g
ActivPal3,2,20,1.9,Proposed,DominantWaist,20,479.129796351622,64.4217499064908,14.4051412020404,0.134455737040435,ActivPal3: 20Hz, 2g
ActivPal3,2,20,1.9,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,20,377.272452272369,51.7025523247686,11.5610421608422,0.137043009669421,ActivPal3: 20Hz, 2g
ActivPal3,2,20,1.9,Proposed without extrapolation,DominantWaist,20,479.129796362476,64.4217499001372,14.4051412006197,0.134455737024128,ActivPal3: 20Hz, 2g
ActivPal3,2,20,2,Proposed,DominantWaist,12,477.63234397692,55.3491371202519,15.9779196078955,0.115882305330073,ActivPal3: 20Hz, 2g
ActivPal3,2,20,2,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,396.103055854477,46.3525380864302,13.3808251709114,0.117021409962208,ActivPal3: 20Hz, 2g
ActivPal3,2,20,2,Proposed without extrapolation,DominantWaist,12,477.632344082176,55.3491370765388,15.9779195952766,0.115882305213016,ActivPal3: 20Hz, 2g
ActivPal3,2,20,3,Proposed,DominantWaist,12,677.792029927247,37.8105418973865,10.9149632713309,0.055784872391381,ActivPal3: 20Hz, 2g
ActivPal3,2,20,3,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,573.903967554578,25.4522532313273,7.34743262729467,0.0443493243996554,ActivPal3: 20Hz, 2g
ActivPal3,2,20,3,Proposed without extrapolation,DominantWaist,12,677.792029874111,37.8105418211126,10.9149632493125,0.0557848722832213,ActivPal3: 20Hz, 2g
ActivPal3,2,20,3.1,Proposed,DominantWaist,20,735.645703510846,44.2021164957198,9.88389372337943,0.0600861478355227,ActivPal3: 20Hz, 2g
ActivPal3,2,20,3.1,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,20,608.945720013679,29.246451983378,6.53970547355167,0.0480280114009521,ActivPal3: 20Hz, 2g
ActivPal3,2,20,3.1,Proposed without extrapolation,DominantWaist,20,734.370628194285,45.2086000338208,10.1089502843223,0.0615610133332572,ActivPal3: 20Hz, 2g
ActivPal3,2,20,4,Proposed,DominantWaist,12,1083.49934966773,33.8497550549204,9.7715825964806,0.0312411401680129,ActivPal3: 20Hz, 2g
ActivPal3,2,20,4,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,854.203031715381,30.3321928237923,8.75614984596406,0.0355093481263819,ActivPal3: 20Hz, 2g
ActivPal3,2,20,4,Proposed without extrapolation,DominantWaist,12,1078.01367743247,34.8482819527213,10.0598324830998,0.0323263820137425,ActivPal3: 20Hz, 2g
ActivPal3,2,20,4.4,Proposed,DominantWaist,20,1224.71219330487,77.9621691245891,17.4328709835916,0.0636575430136031,ActivPal3: 20Hz, 2g
ActivPal3,2,20,4.4,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,20,956.952717898598,71.8930786329087,16.0757810934921,0.0751270959246356,ActivPal3: 20Hz, 2g
ActivPal3,2,20,4.4,Proposed without extrapolation,DominantWaist,20,1215.7038870752,77.0093332423639,17.219810403186,0.0633454692882794,ActivPal3: 20Hz, 2g
ActivPal3,2,20,5,Proposed,DominantWaist,32,1490.85058410611,239.961590649697,42.4196169931778,0.160956163687976,ActivPal3: 20Hz, 2g
ActivPal3,2,20,5,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,32,774.24500668691,141.820843639529,25.070620062777,0.18317308140791,ActivPal3: 20Hz, 2g
ActivPal3,2,20,5,Proposed without extrapolation,DominantWaist,32,1450.43453752535,215.033364736672,38.0128875966652,0.148254443184695,ActivPal3: 20Hz, 2g
ActivPal3,2,20,6,Proposed,DominantWaist,12,1938.47841776775,102.714608834048,29.6511535300223,0.0529872336429356,ActivPal3: 20Hz, 2g
ActivPal3,2,20,6,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,893.337686216298,61.7419294157654,17.8233597842395,0.0691137633264654,ActivPal3: 20Hz, 2g
ActivPal3,2,20,6,Proposed without extrapolation,DominantWaist,12,1818.35088453888,54.5191650653386,15.7383273132334,0.0299827527948019,ActivPal3: 20Hz, 2g
ActivPal3,2,20,6.3,Proposed,DominantWaist,20,1632.32489858193,223.161776965855,49.9004903275298,0.13671406786708,ActivPal3: 20Hz, 2g
ActivPal3,2,20,6.3,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,20,792.557452821765,137.909823920398,30.8375741051037,0.17400609057349,ActivPal3: 20Hz, 2g
ActivPal3,2,20,6.3,Proposed without extrapolation,DominantWaist,20,1576.82895443767,186.376949530859,41.6751528590049,0.118197315572078,ActivPal3: 20Hz, 2g
ActivPal3,2,20,7,Proposed,DominantWaist,12,2123.3323617011,109.969338386977,31.7454135601631,0.0517909208989192,ActivPal3: 20Hz, 2g
ActivPal3,2,20,7,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,949.149805886819,71.7939492721805,20.7251279692399,0.0756402717746976,ActivPal3: 20Hz, 2g
ActivPal3,2,20,7,Proposed without extrapolation,DominantWaist,12,1951.97487231925,59.773065402086,17.2549977000917,0.0306218416280463,ActivPal3: 20Hz, 2g
ActivPal3,2,20,7.5,Proposed,DominantWaist,20,1824.47255205616,270.893193593875,60.5735595517914,0.148477538502063,ActivPal3: 20Hz, 2g
ActivPal3,2,20,7.5,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,20,841.810113719565,137.071494491605,30.6501179460717,0.162829469802816,ActivPal3: 20Hz, 2g
ActivPal3,2,20,7.5,Proposed without extrapolation,DominantWaist,20,1733.51067502474,206.162712674271,46.0993839965428,0.118927858734604,ActivPal3: 20Hz, 2g
ActivPal3,2,20,8,Proposed,DominantWaist,12,2248.22898696933,174.729364404773,50.4400227872138,0.0777186689689968,ActivPal3: 20Hz, 2g
ActivPal3,2,20,8,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,963.654777817785,102.886868210357,29.7008805286634,0.106767351315734,ActivPal3: 20Hz, 2g
ActivPal3,2,20,8,Proposed without extrapolation,DominantWaist,12,2055.59290097541,87.1075818226274,25.1457929068756,0.042375891540243,ActivPal3: 20Hz, 2g
ActivPal3,2,20,8.8,Proposed,DominantWaist,20,1992.78344274966,312.853690405858,69.9562118759173,0.156993320846835,ActivPal3: 20Hz, 2g
ActivPal3,2,20,8.8,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,20,867.600125477635,114.087534713007,25.5107483003652,0.131497831043074,ActivPal3: 20Hz, 2g
ActivPal3,2,20,8.8,Proposed without extrapolation,DominantWaist,20,1854.81277220086,206.262927340905,46.1217926772364,0.111204176740793,ActivPal3: 20Hz, 2g
ActivPal3,2,20,9,Proposed,DominantWaist,12,2351.42746727078,89.317289874299,25.7836806761072,0.0379842844899513,ActivPal3: 20Hz, 2g
ActivPal3,2,20,9,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,12,1048.50260194782,89.4315925632969,25.8166770202382,0.0852945833392863,ActivPal3: 20Hz, 2g
ActivPal3,2,20,9,Proposed without extrapolation,DominantWaist,12,2131.29276302508,61.8711523151787,17.8606632221204,0.0290298702217527,ActivPal3: 20Hz, 2g
ActivPal3,2,20,10,Proposed,DominantWaist,4,2153.06698233564,83.8572540984713,41.9286270492356,0.0389478148085775,ActivPal3: 20Hz, 2g
ActivPal3,2,20,10,Proposed with narrow passband (0.25-2.5Hz) 
 and without extrapolation,DominantWaist,4,889.778919790964,55.2332471154559,27.616623557728,0.0620752480047874,ActivPal3: 20Hz, 2g
ActivPal3,2,20,10,Proposed without extrapolation,DominantWaist,4,2014.20947591767,73.744044119005,36.8720220595025,0.0366119040748765,ActivPal3: 20Hz, 2g
ActivPal3,2,20,11.3,Proposed,DominantWaist,4,2274.48860941944,69.4404581045214,34.7202290522607,0.0305301410686097,ActivPal3: 20Hz, 2g
ActivPal3,2,20,11.3,Proposed with narrow passband (0.25-2.5Hz) 
