HEADER_TIME_STAMP,Y,group
2016-02-26 14:17:41,-0.844,gt
2016-02-26 14:17:41,-0.773,gt
2016-02-26 14:17:41,-0.68,gt
2016-02-26 14:17:41,-0.535,gt
2016-02-26 14:17:41,-0.262,gt
2016-02-26 14:17:41,0.293,gt
2016-02-26 14:17:41,1.352,gt
2016-02-26 14:17:41,2.809,gt
2016-02-26 14:17:41,4.309,gt
2016-02-26 14:17:41,4.941,gt
2016-02-26 14:17:41,4.621,gt
2016-02-26 14:17:41,3.988,gt
2016-02-26 14:17:41,3.301,gt
2016-02-26 14:17:41,2.633,gt
2016-02-26 14:17:41,2.082,gt
2016-02-26 14:17:41,1.699,gt
2016-02-26 14:17:41,1.445,gt
2016-02-26 14:17:41,1.285,gt
2016-02-26 14:17:41,1.148,gt
2016-02-26 14:17:41,0.984,gt
2016-02-26 14:17:41,0.797,gt
2016-02-26 14:17:41,0.641,gt
2016-02-26 14:17:41,0.535,gt
2016-02-26 14:17:41,0.484,gt
2016-02-26 14:17:41,0.422,gt
2016-02-26 14:17:41,0.352,gt
2016-02-26 14:17:41,0.254,gt
2016-02-26 14:17:41,0.164,gt
2016-02-26 14:17:41,0.156,gt
2016-02-26 14:17:41,0.016,gt
2016-02-26 14:17:41,-0.094,gt
2016-02-26 14:17:41,-0.164,gt
2016-02-26 14:17:41,-0.211,gt
2016-02-26 14:17:41,-0.184,gt
2016-02-26 14:17:41,-0.086,gt
2016-02-26 14:17:41,0.117,gt
2016-02-26 14:17:41,0.457,gt
2016-02-26 14:17:41,0.926,gt
2016-02-26 14:17:41,1.523,gt
2016-02-26 14:17:41,2.324,gt
2016-02-26 14:17:41,3.281,gt
2016-02-26 14:17:41,4.055,gt
2016-02-26 14:17:41,4.254,gt
2016-02-26 14:17:41,3.836,gt
2016-02-26 14:17:41,3.25,gt
2016-02-26 14:17:41,2.77,gt
2016-02-26 14:17:41,2.438,gt
2016-02-26 14:17:41,2.191,gt
2016-02-26 14:17:41,1.93,gt
2016-02-26 14:17:41,1.637,gt
2016-02-26 14:17:41,1.34,gt
2016-02-26 14:17:41,1.055,gt
2016-02-26 14:17:41,0.801,gt
2016-02-26 14:17:41,0.547,gt
2016-02-26 14:17:41,0.285,gt
2016-02-26 14:17:41,0.004,gt
2016-02-26 14:17:41,-0.293,gt
2016-02-26 14:17:41,-0.586,gt
2016-02-26 14:17:41,-0.867,gt
2016-02-26 14:17:42,-1.102,gt
2016-02-26 14:17:42,-1.246,gt
2016-02-26 14:17:42,-1.215,gt
2016-02-26 14:17:42,-1.094,gt
2016-02-26 14:17:42,-1,gt
2016-02-26 14:17:42,-0.926,gt
2016-02-26 14:17:42,-0.887,gt
2016-02-26 14:17:42,-0.848,gt
2016-02-26 14:17:42,-0.762,gt
2016-02-26 14:17:42,-0.648,gt
2016-02-26 14:17:42,-0.508,gt
2016-02-26 14:17:42,-0.27,gt
2016-02-26 14:17:42,0.188,gt
2016-02-26 14:17:42,1.055,gt
2016-02-26 14:17:42,2.191,gt
2016-02-26 14:17:42,3.445,gt
2016-02-26 14:17:42,4.453,gt
2016-02-26 14:17:42,4.758,gt
2016-02-26 14:17:42,4.398,gt
2016-02-26 14:17:42,3.672,gt
2016-02-26 14:17:42,2.887,gt
2016-02-26 14:17:42,2.246,gt
2016-02-26 14:17:42,1.785,gt
2016-02-26 14:17:42,1.469,gt
2016-02-26 14:17:42,1.273,gt
2016-02-26 14:17:42,1.121,gt
2016-02-26 14:17:42,0.977,gt
2016-02-26 14:17:42,0.844,gt
2016-02-26 14:17:42,0.734,gt
2016-02-26 14:17:42,0.66,gt
2016-02-26 14:17:42,0.602,gt
2016-02-26 14:17:42,0.512,gt
2016-02-26 14:17:42,0.367,gt
2016-02-26 14:17:42,0.238,gt
2016-02-26 14:17:42,0.164,gt
2016-02-26 14:17:42,-0.094,gt
2016-02-26 14:17:42,-0.266,gt
2016-02-26 14:17:42,-0.324,gt
2016-02-26 14:17:42,-0.281,gt
2016-02-26 14:17:42,-0.133,gt
2016-02-26 14:17:42,0.043,gt
2016-02-26 14:17:42,0.25,gt
2016-02-26 14:17:42,0.461,gt
2016-02-26 14:17:42,0.723,gt
2016-02-26 14:17:42,1.035,gt
2016-02-26 14:17:42,1.477,gt
2016-02-26 14:17:42,2.254,gt
2016-02-26 14:17:42,3.328,gt
2016-02-26 14:17:42,4.375,gt
2016-02-26 14:17:42,4.574,gt
2016-02-26 14:17:42,4.094,gt
2016-02-26 14:17:42,3.387,gt
2016-02-26 14:17:42,2.852,gt
2016-02-26 14:17:42,2.473,gt
2016-02-26 14:17:42,2.168,gt
2016-02-26 14:17:42,1.855,gt
2016-02-26 14:17:42,1.531,gt
2016-02-26 14:17:42,1.238,gt
2016-02-26 14:17:42,0.961,gt
2016-02-26 14:17:42,0.691,gt
2016-02-26 14:17:42,0.406,gt
2016-02-26 14:17:42,0.09,gt
2016-02-26 14:17:42,-0.262,gt
2016-02-26 14:17:42,-0.605,gt
2016-02-26 14:17:42,-0.91,gt
2016-02-26 14:17:42,-1.25,gt
2016-02-26 14:17:42,-1.5,gt
2016-02-26 14:17:42,-1.531,gt
2016-02-26 14:17:42,-1.441,gt
2016-02-26 14:17:42,-1.27,gt
2016-02-26 14:17:42,-1.07,gt
2016-02-26 14:17:42,-0.934,gt
2016-02-26 14:17:42,-0.895,gt
2016-02-26 14:17:42,-0.902,gt
2016-02-26 14:17:42,-0.836,gt
2016-02-26 14:17:42,-0.691,gt
2016-02-26 14:17:42,-0.484,gt
2016-02-26 14:17:42,-0.125,gt
2016-02-26 14:17:42,0.445,gt
2016-02-26 14:17:42,1.281,gt
2016-02-26 14:17:42,2.496,gt
2016-02-26 14:17:42,3.793,gt
2016-02-26 14:17:42,4.602,gt
2016-02-26 14:17:42,4.57,gt
2016-02-26 14:17:42,4.07,gt
2016-02-26 14:17:42,3.477,gt
2016-02-26 14:17:42,2.91,gt
2016-02-26 14:17:42,2.418,gt
2016-02-26 14:17:42,2.008,gt
2016-02-26 14:17:42,1.684,gt
2016-02-26 14:17:42,1.441,gt
2016-02-26 14:17:42,1.258,gt
2016-02-26 14:17:42,1.109,gt
2016-02-26 14:17:42,0.969,gt
2016-02-26 14:17:42,0.809,gt
2016-02-26 14:17:42,0.645,gt
2016-02-26 14:17:42,0.473,gt
2016-02-26 14:17:42,0.289,gt
2016-02-26 14:17:42,0.105,gt
2016-02-26 14:17:42,-0.047,gt
2016-02-26 14:17:43,-0.039,gt
2016-02-26 14:17:43,-0.188,gt
2016-02-26 14:17:43,-0.293,gt
2016-02-26 14:17:43,-0.285,gt
2016-02-26 14:17:43,-0.262,gt
2016-02-26 14:17:43,-0.207,gt
2016-02-26 14:17:43,-0.086,gt
2016-02-26 14:17:43,0.078,gt
2016-02-26 14:17:43,0.293,gt
2016-02-26 14:17:43,0.59,gt
2016-02-26 14:17:43,1.063,gt
2016-02-26 14:17:43,1.844,gt
2016-02-26 14:17:43,3.051,gt
2016-02-26 14:17:43,4.352,gt
2016-02-26 14:17:43,4.98,gt
2016-02-26 14:17:43,4.523,gt
2016-02-26 14:17:43,3.629,gt
2016-02-26 14:17:43,2.895,gt
2016-02-26 14:17:43,2.426,gt
2016-02-26 14:17:43,2.188,gt
2016-02-26 14:17:43,2.008,gt
2016-02-26 14:17:43,1.754,gt
2016-02-26 14:17:43,1.41,gt
2016-02-26 14:17:43,1.063,gt
2016-02-26 14:17:43,0.766,gt
2016-02-26 14:17:43,0.52,gt
2016-02-26 14:17:43,0.27,gt
2016-02-26 14:17:43,0.012,gt
2016-02-26 14:17:43,-0.27,gt
2016-02-26 14:17:43,-0.566,gt
2016-02-26 14:17:43,-0.879,gt
2016-02-26 14:17:43,-1.145,gt
2016-02-26 14:17:43,-1.359,gt
2016-02-26 14:17:43,-1.504,gt
2016-02-26 14:17:43,-1.508,gt
2016-02-26 14:17:43,-1.43,gt
2016-02-26 14:17:43,-1.352,gt
2016-02-26 14:17:43,-1.215,gt
2016-02-26 14:17:43,-1.035,gt
2016-02-26 14:17:43,-0.844,gt
2016-02-26 14:17:43,-0.672,gt
2016-02-26 14:17:43,-0.52,gt
2016-02-26 14:17:43,-0.313,gt
2016-02-26 14:17:43,0.098,gt
2016-02-26 14:17:43,0.922,gt
2016-02-26 14:17:43,2.145,gt
2016-02-26 14:17:43,3.57,gt
2016-02-26 14:17:43,4.68,gt
2016-02-26 14:17:43,4.91,gt
2016-02-26 14:17:43,4.477,gt
2016-02-26 14:17:43,3.785,gt
2016-02-26 14:17:43,3.016,gt
2016-02-26 14:17:43,2.359,gt
2016-02-26 14:17:43,1.883,gt
2016-02-26 14:17:43,1.551,gt
2016-02-26 14:17:43,1.336,gt
2016-02-26 14:17:43,1.203,gt
2016-02-26 14:17:43,1.102,gt
2016-02-26 14:17:43,1.02,gt
2016-02-26 14:17:43,0.961,gt
2016-02-26 14:17:43,0.898,gt
2016-02-26 14:17:43,0.785,gt
2016-02-26 14:17:43,0.637,gt
2016-02-26 14:17:43,0.449,gt
2016-02-26 14:17:43,0.246,gt
2016-02-26 14:17:43,0.094,gt
2016-02-26 14:17:43,0.09,gt
2016-02-26 14:17:43,-0.133,gt
2016-02-26 14:17:43,-0.242,gt
2016-02-26 14:17:43,-0.207,gt
2016-02-26 14:17:43,-0.148,gt
2016-02-26 14:17:43,-0.02,gt
2016-02-26 14:17:43,0.148,gt
2016-02-26 14:17:43,0.316,gt
2016-02-26 14:17:43,0.461,gt
2016-02-26 14:17:43,0.59,gt
2016-02-26 14:17:43,0.777,gt
2016-02-26 14:17:43,1.211,gt
2016-02-26 14:17:43,2.008,gt
2016-02-26 14:17:43,3.207,gt
2016-02-26 14:17:43,4.191,gt
2016-02-26 14:17:43,4.242,gt
2016-02-26 14:17:43,3.598,gt
2016-02-26 14:17:43,2.926,gt
2016-02-26 14:17:43,2.48,gt
2016-02-26 14:17:43,2.242,gt
2016-02-26 14:17:43,2.109,gt
2016-02-26 14:17:43,1.922,gt
2016-02-26 14:17:43,1.688,gt
2016-02-26 14:17:43,1.426,gt
2016-02-26 14:17:43,1.176,gt
2016-02-26 14:17:43,0.945,gt
2016-02-26 14:17:43,0.691,gt
2016-02-26 14:17:43,0.402,gt
2016-02-26 14:17:43,0.074,gt
2016-02-26 14:17:43,-0.305,gt
2016-02-26 14:17:43,-0.695,gt
2016-02-26 14:17:43,-1.012,gt
2016-02-26 14:17:43,-1.211,gt
2016-02-26 14:17:43,-1.266,gt
2016-02-26 14:17:44,-1.234,gt
2016-02-26 14:17:44,-1.176,gt
2016-02-26 14:17:44,-1.105,gt
2016-02-26 14:17:44,-1.035,gt
2016-02-26 14:17:44,-0.949,gt
2016-02-26 14:17:44,-0.855,gt
2016-02-26 14:17:44,-0.738,gt
2016-02-26 14:17:44,-0.566,gt
2016-02-26 14:17:44,-0.281,gt
2016-02-26 14:17:44,0.207,gt
2016-02-26 14:17:44,1.02,gt
2016-02-26 14:17:44,2.164,gt
2016-02-26 14:17:44,3.449,gt
2016-02-26 14:17:44,4.449,gt
2016-02-26 14:17:44,4.613,gt
2016-02-26 14:17:44,4.195,gt
2016-02-26 14:17:44,3.578,gt
2016-02-26 14:17:44,2.91,gt
2016-02-26 14:17:44,2.293,gt
2016-02-26 14:17:44,1.844,gt
2016-02-26 14:17:44,1.574,gt
2016-02-26 14:17:44,1.449,gt
2016-02-26 14:17:44,1.355,gt
2016-02-26 14:17:44,1.223,gt
2016-02-26 14:17:44,1.094,gt
2016-02-26 14:17:44,0.891,gt
2016-02-26 14:17:44,0.813,gt
2016-02-26 14:17:44,0.773,gt
2016-02-26 14:17:44,0.633,gt
2016-02-26 14:17:44,0.461,gt
2016-02-26 14:17:44,0.344,gt
2016-02-26 14:17:44,0.219,gt
2016-02-26 14:17:44,0.121,gt
2016-02-26 14:17:44,0.121,gt
2016-02-26 14:17:44,0.191,gt
2016-02-26 14:17:44,0.063,gt
2016-02-26 14:17:44,-0.086,gt
2016-02-26 14:17:44,-0.195,gt
2016-02-26 14:17:44,-0.27,gt
2016-02-26 14:17:44,-0.199,gt
2016-02-26 14:17:44,0.031,gt
2016-02-26 14:17:44,0.375,gt
2016-02-26 14:17:44,0.77,gt
2016-02-26 14:17:44,1.25,gt
2016-02-26 14:17:44,1.887,gt
2016-02-26 14:17:44,2.766,gt
2016-02-26 14:17:44,3.551,gt
2016-02-26 14:17:44,3.809,gt
2016-02-26 14:17:44,3.449,gt
2016-02-26 14:17:44,2.891,gt
2016-02-26 14:17:44,2.43,gt
2016-02-26 14:17:44,2.125,gt
2016-02-26 14:17:44,1.98,gt
2016-02-26 14:17:44,1.906,gt
2016-02-26 14:17:44,1.766,gt
2016-02-26 14:17:44,1.531,gt
2016-02-26 14:17:44,1.27,gt
2016-02-26 14:17:44,1.02,gt
2016-02-26 14:17:44,0.762,gt
2016-02-26 14:17:44,0.484,gt
2016-02-26 14:17:44,0.18,gt
2016-02-26 14:17:44,-0.156,gt
2016-02-26 14:17:44,-0.477,gt
2016-02-26 14:17:44,-0.762,gt
2016-02-26 14:17:44,-0.957,gt
2016-02-26 14:17:44,-1.055,gt
2016-02-26 14:17:44,-1.047,gt
2016-02-26 14:17:44,-0.984,gt
2016-02-26 14:17:44,-0.926,gt
2016-02-26 14:17:44,-0.891,gt
2016-02-26 14:17:44,-0.859,gt
2016-02-26 14:17:44,-0.805,gt
2016-02-26 14:17:44,-0.73,gt
2016-02-26 14:17:44,-0.637,gt
2016-02-26 14:17:44,-0.48,gt
2016-02-26 14:17:44,-0.195,gt
2016-02-26 14:17:44,0.383,gt
2016-02-26 14:17:44,1.371,gt
2016-02-26 14:17:44,2.633,gt
2016-02-26 14:17:44,3.852,gt
2016-02-26 14:17:44,4.496,gt
2016-02-26 14:17:44,4.41,gt
2016-02-26 14:17:44,4.008,gt
2016-02-26 14:17:44,3.445,gt
2016-02-26 14:17:44,2.801,gt
2016-02-26 14:17:44,2.18,gt
2016-02-26 14:17:44,1.719,gt
2016-02-26 14:17:44,1.414,gt
2016-02-26 14:17:44,1.238,gt
2016-02-26 14:17:44,1.125,gt
2016-02-26 14:17:44,1.031,gt
2016-02-26 14:17:44,0.949,gt
2016-02-26 14:17:44,0.898,gt
2016-02-26 14:17:44,0.887,gt
2016-02-26 14:17:44,0.84,gt
2016-02-26 14:17:44,0.711,gt
2016-02-26 14:17:44,0.477,gt
2016-02-26 14:17:44,0.23,gt
2016-02-26 14:17:44,0.082,gt
2016-02-26 14:17:44,0.133,gt
2016-02-26 14:17:45,-0.102,gt
2016-02-26 14:17:45,-0.219,gt
2016-02-26 14:17:45,-0.219,gt
2016-02-26 14:17:45,-0.211,gt
2016-02-26 14:17:45,-0.133,gt
2016-02-26 14:17:45,-0.031,gt
2016-02-26 14:17:45,0.059,gt
2016-02-26 14:17:45,0.164,gt
2016-02-26 14:17:45,0.383,gt
2016-02-26 14:17:45,0.707,gt
2016-02-26 14:17:45,1.301,gt
2016-02-26 14:17:45,2.449,gt
2016-02-26 14:17:45,3.988,gt
2016-02-26 14:17:45,5.09,gt
2016-02-26 14:17:45,4.992,gt
2016-02-26 14:17:45,4.102,gt
2016-02-26 14:17:45,3.281,gt
2016-02-26 14:17:45,2.754,gt
2016-02-26 14:17:45,2.441,gt
2016-02-26 14:17:45,2.199,gt
2016-02-26 14:17:45,1.93,gt
2016-02-26 14:17:45,1.637,gt
2016-02-26 14:17:45,1.301,gt
2016-02-26 14:17:45,0.934,gt
2016-02-26 14:17:45,0.574,gt
2016-02-26 14:17:45,0.207,gt
2016-02-26 14:17:45,-0.164,gt
2016-02-26 14:17:45,-0.512,gt
2016-02-26 14:17:45,-0.805,gt
2016-02-26 14:17:45,-0.996,gt
2016-02-26 14:17:45,-1.102,gt
2016-02-26 14:17:45,-1.129,gt
2016-02-26 14:17:45,-1.121,gt
2016-02-26 14:17:45,-1.09,gt
2016-02-26 14:17:45,-1.031,gt
2016-02-26 14:17:45,-0.953,gt
2016-02-26 14:17:45,-0.852,gt
2016-02-26 14:17:45,-0.742,gt
2016-02-26 14:17:45,-0.637,gt
2016-02-26 14:17:45,-0.535,gt
2016-02-26 14:17:45,-0.41,gt
2016-02-26 14:17:45,-0.211,gt
2016-02-26 14:17:45,0.094,gt
2016-02-26 14:17:45,0.559,gt
2016-02-26 14:17:45,1.207,gt
2016-02-26 14:17:45,2.086,gt
2016-02-26 14:17:45,3.242,gt
2016-02-26 14:17:45,4.309,gt
2016-02-26 14:17:45,4.742,gt
2016-02-26 14:17:45,4.41,gt
2016-02-26 14:17:45,3.73,gt
2016-02-26 14:17:45,2.969,gt
2016-02-26 14:17:45,2.293,gt
2016-02-26 14:17:45,1.789,gt
2016-02-26 14:17:45,1.438,gt
2016-02-26 14:17:45,1.207,gt
2016-02-26 14:17:45,1.047,gt
2016-02-26 14:17:45,0.914,gt
2016-02-26 14:17:45,0.781,gt
2016-02-26 14:17:45,0.656,gt
2016-02-26 14:17:45,0.516,gt
2016-02-26 14:17:45,0.355,gt
2016-02-26 14:17:45,0.18,gt
2016-02-26 14:17:45,0.012,gt
2016-02-26 14:17:45,-0.125,gt
2016-02-26 14:17:45,-0.16,gt
2016-02-26 14:17:45,-0.25,gt
2016-02-26 14:17:45,-0.328,gt
2016-02-26 14:17:45,-0.305,gt
2016-02-26 14:17:45,-0.203,gt
2016-02-26 14:17:45,-0.066,gt
2016-02-26 14:17:45,0.094,gt
2016-02-26 14:17:45,0.23,gt
2016-02-26 14:17:45,0.332,gt
2016-02-26 14:17:45,0.492,gt
2016-02-26 14:17:45,0.84,gt
2016-02-26 14:17:45,1.449,gt
2016-02-26 14:17:45,2.344,gt
2016-02-26 14:17:45,3.566,gt
2016-02-26 14:17:45,4.773,gt
2016-02-26 14:17:45,5.219,gt
2016-02-26 14:17:45,4.672,gt
2016-02-26 14:17:45,3.805,gt
2016-02-26 14:17:45,3.055,gt
2016-02-26 14:17:45,2.539,gt
2016-02-26 14:17:45,2.238,gt
2016-02-26 14:17:45,1.988,gt
2016-02-26 14:17:45,1.707,gt
2016-02-26 14:17:45,1.379,gt
2016-02-26 14:17:45,1.047,gt
2016-02-26 14:17:45,0.75,gt
2016-02-26 14:17:45,0.461,gt
2016-02-26 14:17:45,0.164,gt
2016-02-26 14:17:45,-0.145,gt
2016-02-26 14:17:45,-0.453,gt
2016-02-26 14:17:45,-0.766,gt
2016-02-26 14:17:45,-1.043,gt
2016-02-26 14:17:45,-1.266,gt
2016-02-26 14:17:45,-1.406,gt
2016-02-26 14:17:45,-1.465,gt
2016-02-26 14:17:46,-1.383,gt
2016-02-26 14:17:46,-1.227,gt
2016-02-26 14:17:46,-1.059,gt
2016-02-26 14:17:46,-0.906,gt
2016-02-26 14:17:46,-0.781,gt
2016-02-26 14:17:46,-0.703,gt
2016-02-26 14:17:46,-0.648,gt
2016-02-26 14:17:46,-0.586,gt
2016-02-26 14:17:46,-0.418,gt
2016-02-26 14:17:46,-0.07,gt
2016-02-26 14:17:46,0.633,gt
2016-02-26 14:17:46,1.676,gt
2016-02-26 14:17:46,2.922,gt
2016-02-26 14:17:46,4.336,gt
2016-02-26 14:17:46,5.004,gt
2016-02-26 14:17:46,4.66,gt
2016-02-26 14:17:46,3.98,gt
2016-02-26 14:17:46,3.238,gt
2016-02-26 14:17:46,2.559,gt
2016-02-26 14:17:46,2,gt
2016-02-26 14:17:46,1.605,gt
2016-02-26 14:17:46,1.375,gt
2016-02-26 14:17:46,1.215,gt
2016-02-26 14:17:46,1.07,gt
2016-02-26 14:17:46,0.934,gt
2016-02-26 14:17:46,0.801,gt
2016-02-26 14:17:46,0.664,gt
2016-02-26 14:17:46,0.535,gt
2016-02-26 14:17:46,0.387,gt
2016-02-26 14:17:46,0.227,gt
2016-02-26 14:17:46,0.082,gt
2016-02-26 14:17:46,0.059,gt
2016-02-26 14:17:46,0.059,gt
2016-02-26 14:17:46,-0.152,gt
2016-02-26 14:17:46,-0.258,gt
2016-02-26 14:17:46,-0.285,gt
2016-02-26 14:17:46,-0.285,gt
2016-02-26 14:17:46,-0.23,gt
2016-02-26 14:17:46,-0.172,gt
2016-02-26 14:17:46,-0.16,gt
2016-02-26 14:17:46,-0.105,gt
2016-02-26 14:17:46,0.098,gt
2016-02-26 14:17:46,0.52,gt
2016-02-26 14:17:46,1.246,gt
2016-02-26 14:17:46,2.34,gt
2016-02-26 14:17:46,3.816,gt
2016-02-26 14:17:46,5.043,gt
2016-02-26 14:17:46,5.145,gt
2016-02-26 14:17:46,4.355,gt
2016-02-26 14:17:46,3.453,gt
2016-02-26 14:17:46,2.754,gt
2016-02-26 14:17:46,2.344,gt
2016-02-26 14:17:46,2.145,gt
2016-02-26 14:17:46,2.008,gt
2016-02-26 14:17:46,1.813,gt
2016-02-26 14:17:46,1.508,gt
2016-02-26 14:17:46,1.125,gt
2016-02-26 14:17:46,0.723,gt
2016-02-26 14:17:46,0.332,gt
2016-02-26 14:17:46,-0.063,gt
2016-02-26 14:17:46,-0.449,gt
2016-02-26 14:17:46,-0.781,gt
2016-02-26 14:17:46,-1.02,gt
2016-02-26 14:17:46,-1.172,gt
2016-02-26 14:17:46,-1.273,gt
2016-02-26 14:17:46,-1.332,gt
2016-02-26 14:17:46,-1.324,gt
2016-02-26 14:17:46,-1.266,gt
2016-02-26 14:17:46,-1.164,gt
2016-02-26 14:17:46,-1.066,gt
2016-02-26 14:17:46,-0.992,gt
2016-02-26 14:17:46,-0.949,gt
2016-02-26 14:17:46,-0.902,gt
2016-02-26 14:17:46,-0.844,gt
2016-02-26 14:17:46,-0.75,gt
2016-02-26 14:17:46,-0.59,gt
2016-02-26 14:17:46,-0.305,gt
2016-02-26 14:17:46,0.164,gt
2016-02-26 14:17:46,1.055,gt
2016-02-26 14:17:46,2.375,gt
2016-02-26 14:17:46,3.844,gt
2016-02-26 14:17:46,4.5,gt
2016-02-26 14:17:46,4.328,gt
2016-02-26 14:17:46,4.105,gt
2016-02-26 14:17:46,3.922,gt
2016-02-26 14:17:46,3.629,gt
2016-02-26 14:17:46,3,gt
2016-02-26 14:17:46,2.387,gt
2016-02-26 14:17:46,2.016,gt
2016-02-26 14:17:46,1.727,gt
2016-02-26 14:17:46,1.402,gt
2016-02-26 14:17:46,1.078,gt
2016-02-26 14:17:46,0.789,gt
2016-02-26 14:17:46,0.551,gt
2016-02-26 14:17:46,0.355,gt
2016-02-26 14:17:46,0.316,gt
2016-02-26 14:17:46,0.301,gt
2016-02-26 14:17:46,0.137,gt
2016-02-26 14:17:46,0.02,gt
2016-02-26 14:17:46,-0.004,gt
2016-02-26 14:17:47,-0.098,gt
2016-02-26 14:17:47,-0.191,gt
2016-02-26 14:17:47,-0.102,gt
2016-02-26 14:17:47,-0.02,gt
2016-02-26 14:17:47,-0.02,gt
2016-02-26 14:17:47,0.047,gt
2016-02-26 14:17:47,0.258,gt
2016-02-26 14:17:47,0.652,gt
2016-02-26 14:17:47,1.328,gt
2016-02-26 14:17:47,2.293,gt
2016-02-26 14:17:47,3.371,gt
2016-02-26 14:17:47,4.41,gt
2016-02-26 14:17:47,4.844,gt
2016-02-26 14:17:47,4.453,gt
2016-02-26 14:17:47,3.703,gt
2016-02-26 14:17:47,2.941,gt
2016-02-26 14:17:47,2.313,gt
2016-02-26 14:17:47,1.867,gt
2016-02-26 14:17:47,1.531,gt
2016-02-26 14:17:47,1.25,gt
2016-02-26 14:17:47,0.969,gt
2016-02-26 14:17:47,0.707,gt
2016-02-26 14:17:47,0.477,gt
2016-02-26 14:17:47,0.23,gt
2016-02-26 14:17:47,-0.047,gt
2016-02-26 14:17:47,-0.336,gt
2016-02-26 14:17:47,-0.625,gt
2016-02-26 14:17:47,-0.871,gt
2016-02-26 14:17:47,-1.039,gt
2016-02-26 14:17:47,-1.137,gt
2016-02-26 14:17:47,-1.188,gt
2016-02-26 14:17:47,-1.188,gt
2016-02-26 14:17:47,-1.129,gt
2016-02-26 14:17:47,-1.035,gt
2016-02-26 14:17:47,-0.953,gt
2016-02-26 14:17:47,-0.895,gt
2016-02-26 14:17:47,-0.84,gt
2016-02-26 14:17:47,-0.773,gt
2016-02-26 14:17:47,-0.672,gt
2016-02-26 14:17:47,-0.523,gt
2016-02-26 14:17:47,-0.309,gt
2016-02-26 14:17:47,0.023,gt
2016-02-26 14:17:47,0.457,gt
2016-02-26 14:17:47,1.027,gt
2016-02-26 14:17:47,1.813,gt
2016-02-26 14:17:47,2.785,gt
2016-02-26 14:17:47,3.93,gt
2016-02-26 14:17:47,4.785,gt
2016-02-26 14:17:47,4.797,gt
2016-02-26 14:17:47,4.156,gt
2016-02-26 14:17:47,3.324,gt
2016-02-26 14:17:47,2.555,gt
2016-02-26 14:17:47,1.949,gt
2016-02-26 14:17:47,1.531,gt
2016-02-26 14:17:47,1.328,gt
2016-02-26 14:17:47,1.27,gt
2016-02-26 14:17:47,1.25,gt
2016-02-26 14:17:47,1.16,gt
2016-02-26 14:17:47,1.027,gt
2016-02-26 14:17:47,0.891,gt
2016-02-26 14:17:47,0.75,gt
2016-02-26 14:17:47,0.621,gt
2016-02-26 14:17:47,0.445,gt
2016-02-26 14:17:47,0.27,gt
2016-02-26 14:17:47,0.168,gt
2016-02-26 14:17:47,0.137,gt
2016-02-26 14:17:47,0.164,gt
2016-02-26 14:17:47,0.211,gt
2016-02-26 14:17:47,0.246,gt
2016-02-26 14:17:47,0.25,gt
2016-02-26 14:17:47,0.227,gt
2016-02-26 14:17:47,0.254,gt
2016-02-26 14:17:47,0.375,gt
2016-02-26 14:17:47,0.609,gt
2016-02-26 14:17:47,1.035,gt
2016-02-26 14:17:47,1.77,gt
2016-02-26 14:17:47,2.73,gt
2016-02-26 14:17:47,3.742,gt
2016-02-26 14:17:47,4.344,gt
2016-02-26 14:17:47,4.18,gt
2016-02-26 14:17:47,3.594,gt
2016-02-26 14:17:47,3.012,gt
2016-02-26 14:17:47,2.48,gt
2016-02-26 14:17:47,2.082,gt
2016-02-26 14:17:47,1.816,gt
2016-02-26 14:17:47,1.629,gt
2016-02-26 14:17:47,1.453,gt
2016-02-26 14:17:47,1.23,gt
2016-02-26 14:17:47,0.961,gt
2016-02-26 14:17:47,0.656,gt
2016-02-26 14:17:47,0.309,gt
2016-02-26 14:17:47,-0.035,gt
2016-02-26 14:17:47,-0.395,gt
2016-02-26 14:17:47,-0.734,gt
2016-02-26 14:17:47,-1,gt
2016-02-26 14:17:47,-1.172,gt
2016-02-26 14:17:47,-1.246,gt
2016-02-26 14:17:47,-1.23,gt
2016-02-26 14:17:47,-1.164,gt
2016-02-26 14:17:47,-1.09,gt
2016-02-26 14:17:48,-1.035,gt
2016-02-26 14:17:48,-1,gt
2016-02-26 14:17:48,-0.949,gt
2016-02-26 14:17:48,-0.875,gt
2016-02-26 14:17:48,-0.773,gt
2016-02-26 14:17:48,-0.652,gt
2016-02-26 14:17:48,-0.563,gt
2016-02-26 14:17:48,-0.324,gt
2016-02-26 14:17:48,0.207,gt
2016-02-26 14:17:48,1.191,gt
2016-02-26 14:17:48,2.621,gt
2016-02-26 14:17:48,4.203,gt
2016-02-26 14:17:48,5.078,gt
2016-02-26 14:17:48,4.848,gt
2016-02-26 14:17:48,4.309,gt
2016-02-26 14:17:48,3.68,gt
2016-02-26 14:17:48,3.078,gt
2016-02-26 14:17:48,2.551,gt
2016-02-26 14:17:48,2.105,gt
2016-02-26 14:17:48,1.777,gt
2016-02-26 14:17:48,1.547,gt
2016-02-26 14:17:48,1.344,gt
2016-02-26 14:17:48,1.137,gt
2016-02-26 14:17:48,0.945,gt
2016-02-26 14:17:48,0.77,gt
2016-02-26 14:17:48,0.617,gt
2016-02-26 14:17:48,0.461,gt
2016-02-26 14:17:48,0.285,gt
2016-02-26 14:17:48,0.086,gt
