HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,group
2015-10-08 14:12:21,-0.621,gt
2015-10-08 14:12:21,-0.918,gt
2015-10-08 14:12:21,-1.426,gt
2015-10-08 14:12:21,-2.148,gt
2015-10-08 14:12:21,-3.039,gt
2015-10-08 14:12:21,-3.902,gt
2015-10-08 14:12:21,-4.395,gt
2015-10-08 14:12:21,-4.563,gt
2015-10-08 14:12:21,-4.453,gt
2015-10-08 14:12:21,-4.094,gt
2015-10-08 14:12:21,-3.641,gt
2015-10-08 14:12:21,-3.168,gt
2015-10-08 14:12:21,-2.684,gt
2015-10-08 14:12:21,-2.191,gt
2015-10-08 14:12:21,-1.742,gt
2015-10-08 14:12:21,-1.387,gt
2015-10-08 14:12:21,-1.133,gt
2015-10-08 14:12:21,-0.992,gt
2015-10-08 14:12:21,-0.953,gt
2015-10-08 14:12:21,-0.953,gt
2015-10-08 14:12:21,-0.988,gt
2015-10-08 14:12:21,-1.023,gt
2015-10-08 14:12:21,-1.039,gt
2015-10-08 14:12:21,-1.063,gt
2015-10-08 14:12:21,-1.199,gt
2015-10-08 14:12:21,-1.363,gt
2015-10-08 14:12:21,-1.441,gt
2015-10-08 14:12:21,-1.477,gt
2015-10-08 14:12:21,-1.449,gt
2015-10-08 14:12:21,-1.355,gt
2015-10-08 14:12:21,-1.309,gt
2015-10-08 14:12:21,-1.277,gt
2015-10-08 14:12:21,-1.223,gt
2015-10-08 14:12:21,-1.172,gt
2015-10-08 14:12:21,-1.082,gt
2015-10-08 14:12:21,-0.934,gt
2015-10-08 14:12:21,-0.746,gt
2015-10-08 14:12:21,-0.602,gt
2015-10-08 14:12:21,-0.504,gt
2015-10-08 14:12:21,-0.477,gt
2015-10-08 14:12:21,-0.496,gt
2015-10-08 14:12:21,-0.539,gt
2015-10-08 14:12:21,-0.559,gt
2015-10-08 14:12:22,-0.535,gt
2015-10-08 14:12:22,-0.461,gt
2015-10-08 14:12:22,-0.328,gt
2015-10-08 14:12:22,-0.148,gt
2015-10-08 14:12:22,-0.02,gt
2015-10-08 14:12:22,-0.086,gt
2015-10-08 14:12:22,-0.289,gt
2015-10-08 14:12:22,-0.457,gt
2015-10-08 14:12:22,-0.746,gt
2015-10-08 14:12:22,-1.207,gt
2015-10-08 14:12:22,-1.52,gt
2015-10-08 14:12:22,-1.48,gt
2015-10-08 14:12:22,-1.457,gt
2015-10-08 14:12:22,-1.363,gt
2015-10-08 14:12:22,-1.258,gt
2015-10-08 14:12:22,-1.211,gt
2015-10-08 14:12:22,-1.23,gt
2015-10-08 14:12:22,-1.336,gt
2015-10-08 14:12:22,-1.551,gt
2015-10-08 14:12:22,-1.723,gt
2015-10-08 14:12:22,-1.637,gt
2015-10-08 14:12:22,-1.367,gt
2015-10-08 14:12:22,-1.117,gt
2015-10-08 14:12:22,-0.914,gt
2015-10-08 14:12:22,-0.75,gt
2015-10-08 14:12:22,-0.676,gt
2015-10-08 14:12:22,-0.672,gt
2015-10-08 14:12:22,-0.785,gt
2015-10-08 14:12:22,-0.977,gt
2015-10-08 14:12:22,-1.133,gt
2015-10-08 14:12:22,-1.199,gt
2015-10-08 14:12:22,-1.367,gt
2015-10-08 14:12:22,-1.742,gt
2015-10-08 14:12:22,-2.305,gt
2015-10-08 14:12:22,-3.07,gt
2015-10-08 14:12:22,-3.535,gt
2015-10-08 14:12:22,-3.801,gt
2015-10-08 14:12:22,-4.039,gt
2015-10-08 14:12:22,-4.172,gt
2015-10-08 14:12:22,-4.117,gt
2015-10-08 14:12:22,-3.859,gt
2015-10-08 14:12:22,-3.461,gt
2015-10-08 14:12:22,-2.93,gt
2015-10-08 14:12:22,-2.426,gt
2015-10-08 14:12:22,-1.977,gt
2015-10-08 14:12:22,-1.621,gt
2015-10-08 14:12:22,-1.359,gt
2015-10-08 14:12:22,-1.141,gt
2015-10-08 14:12:22,-1,gt
2015-10-08 14:12:22,-0.914,gt
2015-10-08 14:12:22,-0.852,gt
2015-10-08 14:12:22,-0.891,gt
2015-10-08 14:12:22,-0.918,gt
2015-10-08 14:12:22,-0.922,gt
2015-10-08 14:12:22,-0.938,gt
2015-10-08 14:12:22,-1.027,gt
2015-10-08 14:12:22,-1.125,gt
2015-10-08 14:12:22,-1.145,gt
2015-10-08 14:12:22,-1.191,gt
2015-10-08 14:12:22,-1.211,gt
2015-10-08 14:12:22,-1.191,gt
2015-10-08 14:12:22,-1.113,gt
2015-10-08 14:12:22,-1.016,gt
2015-10-08 14:12:22,-0.945,gt
2015-10-08 14:12:22,-0.813,gt
2015-10-08 14:12:22,-0.641,gt
2015-10-08 14:12:22,-0.488,gt
2015-10-08 14:12:22,-0.344,gt
2015-10-08 14:12:22,-0.215,gt
2015-10-08 14:12:22,-0.145,gt
2015-10-08 14:12:22,-0.152,gt
2015-10-08 14:12:22,-0.168,gt
2015-10-08 14:12:22,-0.145,gt
2015-10-08 14:12:22,-0.078,gt
2015-10-08 14:12:22,0.074,gt
2015-10-08 14:12:22,0.246,gt
2015-10-08 14:12:22,0.43,gt
2015-10-08 14:12:22,0.617,gt
2015-10-08 14:12:22,0.594,gt
2015-10-08 14:12:22,0.398,gt
2015-10-08 14:12:23,0.191,gt
2015-10-08 14:12:23,-0.156,gt
2015-10-08 14:12:23,-0.594,gt
2015-10-08 14:12:23,-1.004,gt
2015-10-08 14:12:23,-1.332,gt
2015-10-08 14:12:23,-1.406,gt
2015-10-08 14:12:23,-1.441,gt
2015-10-08 14:12:23,-1.508,gt
2015-10-08 14:12:23,-1.492,gt
2015-10-08 14:12:23,-1.48,gt
2015-10-08 14:12:23,-1.434,gt
2015-10-08 14:12:23,-1.391,gt
2015-10-08 14:12:23,-1.359,gt
2015-10-08 14:12:23,-1.301,gt
2015-10-08 14:12:23,-1.211,gt
2015-10-08 14:12:23,-1.109,gt
2015-10-08 14:12:23,-0.996,gt
2015-10-08 14:12:23,-0.863,gt
2015-10-08 14:12:23,-0.789,gt
2015-10-08 14:12:23,-0.734,gt
2015-10-08 14:12:23,-0.781,gt
2015-10-08 14:12:23,-0.82,gt
2015-10-08 14:12:23,-0.793,gt
2015-10-08 14:12:23,-0.871,gt
2015-10-08 14:12:23,-1.117,gt
2015-10-08 14:12:23,-1.543,gt
2015-10-08 14:12:23,-2.156,gt
2015-10-08 14:12:23,-3.098,gt
2015-10-08 14:12:23,-3.938,gt
2015-10-08 14:12:23,-4.07,gt
2015-10-08 14:12:23,-4.109,gt
2015-10-08 14:12:23,-4.148,gt
2015-10-08 14:12:23,-3.98,gt
2015-10-08 14:12:23,-3.621,gt
2015-10-08 14:12:23,-3.242,gt
2015-10-08 14:12:23,-2.797,gt
2015-10-08 14:12:23,-2.34,gt
2015-10-08 14:12:23,-1.906,gt
2015-10-08 14:12:23,-1.496,gt
2015-10-08 14:12:23,-1.195,gt
2015-10-08 14:12:23,-1.012,gt
2015-10-08 14:12:23,-0.941,gt
2015-10-08 14:12:23,-0.934,gt
2015-10-08 14:12:23,-0.934,gt
2015-10-08 14:12:23,-1.035,gt
2015-10-08 14:12:23,-1.043,gt
2015-10-08 14:12:23,-1.047,gt
2015-10-08 14:12:23,-1.113,gt
2015-10-08 14:12:23,-1.23,gt
2015-10-08 14:12:23,-1.34,gt
2015-10-08 14:12:23,-1.395,gt
2015-10-08 14:12:23,-1.398,gt
2015-10-08 14:12:23,-1.406,gt
2015-10-08 14:12:23,-1.398,gt
2015-10-08 14:12:23,-1.34,gt
2015-10-08 14:12:23,-1.297,gt
2015-10-08 14:12:23,-1.191,gt
2015-10-08 14:12:23,-1.094,gt
2015-10-08 14:12:23,-0.957,gt
2015-10-08 14:12:23,-0.797,gt
2015-10-08 14:12:23,-0.652,gt
2015-10-08 14:12:23,-0.559,gt
2015-10-08 14:12:23,-0.543,gt
2015-10-08 14:12:23,-0.633,gt
2015-10-08 14:12:23,-0.715,gt
2015-10-08 14:12:23,-0.746,gt
2015-10-08 14:12:23,-0.629,gt
2015-10-08 14:12:23,-0.598,gt
2015-10-08 14:12:23,-0.391,gt
2015-10-08 14:12:23,-0.129,gt
2015-10-08 14:12:23,-0.027,gt
2015-10-08 14:12:23,-0.172,gt
2015-10-08 14:12:23,-0.426,gt
2015-10-08 14:12:23,-0.609,gt
2015-10-08 14:12:23,-0.988,gt
2015-10-08 14:12:23,-1.645,gt
2015-10-08 14:12:23,-1.895,gt
2015-10-08 14:12:23,-1.902,gt
2015-10-08 14:12:23,-1.809,gt
2015-10-08 14:12:23,-1.582,gt
2015-10-08 14:12:24,-1.379,gt
2015-10-08 14:12:24,-1.234,gt
2015-10-08 14:12:24,-1.16,gt
2015-10-08 14:12:24,-1.148,gt
2015-10-08 14:12:24,-1.289,gt
2015-10-08 14:12:24,-1.391,gt
2015-10-08 14:12:24,-1.371,gt
2015-10-08 14:12:24,-1.219,gt
2015-10-08 14:12:24,-0.922,gt
2015-10-08 14:12:24,-0.645,gt
2015-10-08 14:12:24,-0.426,gt
2015-10-08 14:12:24,-0.32,gt
2015-10-08 14:12:24,-0.266,gt
2015-10-08 14:12:24,-0.266,gt
2015-10-08 14:12:24,-0.418,gt
2015-10-08 14:12:24,-0.539,gt
2015-10-08 14:12:24,-0.699,gt
2015-10-08 14:12:24,-0.973,gt
2015-10-08 14:12:24,-1.492,gt
2015-10-08 14:12:24,-2.492,gt
2015-10-08 14:12:24,-3.762,gt
2015-10-08 14:12:24,-4.188,gt
2015-10-08 14:12:24,-4.199,gt
2015-10-08 14:12:24,-4.32,gt
2015-10-08 14:12:24,-4.234,gt
2015-10-08 14:12:24,-3.934,gt
2015-10-08 14:12:24,-3.547,gt
2015-10-08 14:12:24,-3.105,gt
2015-10-08 14:12:24,-2.629,gt
2015-10-08 14:12:24,-2.191,gt
2015-10-08 14:12:24,-1.801,gt
2015-10-08 14:12:24,-1.473,gt
2015-10-08 14:12:24,-1.211,gt
2015-10-08 14:12:24,-1.055,gt
2015-10-08 14:12:24,-1.016,gt
2015-10-08 14:12:24,-1.039,gt
2015-10-08 14:12:24,-1.035,gt
2015-10-08 14:12:24,-1.094,gt
2015-10-08 14:12:24,-1.066,gt
2015-10-08 14:12:24,-1.066,gt
2015-10-08 14:12:24,-1.078,gt
2015-10-08 14:12:24,-1.043,gt
2015-10-08 14:12:24,-1.012,gt
2015-10-08 14:12:24,-0.977,gt
2015-10-08 14:12:24,-0.926,gt
2015-10-08 14:12:24,-0.879,gt
2015-10-08 14:12:24,-0.844,gt
2015-10-08 14:12:24,-0.762,gt
2015-10-08 14:12:24,-0.719,gt
2015-10-08 14:12:24,-0.672,gt
2015-10-08 14:12:24,-0.559,gt
2015-10-08 14:12:24,-0.441,gt
2015-10-08 14:12:24,-0.301,gt
2015-10-08 14:12:24,-0.199,gt
2015-10-08 14:12:24,-0.199,gt
2015-10-08 14:12:24,-0.242,gt
2015-10-08 14:12:24,-0.355,gt
2015-10-08 14:12:24,-0.438,gt
2015-10-08 14:12:24,-0.426,gt
2015-10-08 14:12:24,-0.336,gt
2015-10-08 14:12:24,-0.238,gt
2015-10-08 14:12:24,-0.172,gt
2015-10-08 14:12:24,0.09,gt
2015-10-08 14:12:24,0.277,gt
2015-10-08 14:12:24,0.223,gt
2015-10-08 14:12:24,0.082,gt
2015-10-08 14:12:24,-0.113,gt
2015-10-08 14:12:24,-0.332,gt
2015-10-08 14:12:24,-0.754,gt
2015-10-08 14:12:24,-1.27,gt
2015-10-08 14:12:24,-1.625,gt
2015-10-08 14:12:24,-1.668,gt
2015-10-08 14:12:24,-1.605,gt
2015-10-08 14:12:24,-1.473,gt
2015-10-08 14:12:24,-1.441,gt
2015-10-08 14:12:24,-1.426,gt
2015-10-08 14:12:24,-1.434,gt
2015-10-08 14:12:24,-1.414,gt
2015-10-08 14:12:24,-1.441,gt
2015-10-08 14:12:24,-1.445,gt
2015-10-08 14:12:25,-1.387,gt
2015-10-08 14:12:25,-1.281,gt
2015-10-08 14:12:25,-1.148,gt
2015-10-08 14:12:25,-1.086,gt
2015-10-08 14:12:25,-1.027,gt
2015-10-08 14:12:25,-0.957,gt
2015-10-08 14:12:25,-0.906,gt
2015-10-08 14:12:25,-0.836,gt
2015-10-08 14:12:25,-0.676,gt
2015-10-08 14:12:25,-0.594,gt
2015-10-08 14:12:25,-0.852,gt
2015-10-08 14:12:25,-1.434,gt
2015-10-08 14:12:25,-2.25,gt
2015-10-08 14:12:25,-3.484,gt
2015-10-08 14:12:25,-4.379,gt
2015-10-08 14:12:25,-4.457,gt
2015-10-08 14:12:25,-4.203,gt
2015-10-08 14:12:25,-4.023,gt
2015-10-08 14:12:25,-3.75,gt
2015-10-08 14:12:25,-3.418,gt
2015-10-08 14:12:25,-3.078,gt
2015-10-08 14:12:25,-2.66,gt
2015-10-08 14:12:25,-2.203,gt
2015-10-08 14:12:25,-1.781,gt
2015-10-08 14:12:25,-1.422,gt
2015-10-08 14:12:25,-1.145,gt
2015-10-08 14:12:25,-0.988,gt
2015-10-08 14:12:25,-0.941,gt
2015-10-08 14:12:25,-0.957,gt
2015-10-08 14:12:25,-0.98,gt
2015-10-08 14:12:25,-1,gt
2015-10-08 14:12:25,-1.008,gt
2015-10-08 14:12:25,-1.035,gt
2015-10-08 14:12:25,-1.066,gt
2015-10-08 14:12:25,-1.078,gt
2015-10-08 14:12:25,-1.117,gt
2015-10-08 14:12:25,-1.148,gt
2015-10-08 14:12:25,-1.125,gt
2015-10-08 14:12:25,-1.066,gt
2015-10-08 14:12:25,-1.027,gt
2015-10-08 14:12:25,-1.008,gt
2015-10-08 14:12:25,-1.004,gt
2015-10-08 14:12:25,-0.914,gt
2015-10-08 14:12:25,-0.813,gt
2015-10-08 14:12:25,-0.676,gt
2015-10-08 14:12:25,-0.473,gt
2015-10-08 14:12:25,-0.328,gt
2015-10-08 14:12:25,-0.184,gt
2015-10-08 14:12:25,-0.031,gt
2015-10-08 14:12:25,0.098,gt
2015-10-08 14:12:25,0.133,gt
2015-10-08 14:12:25,0.086,gt
2015-10-08 14:12:25,0.055,gt
2015-10-08 14:12:25,0.109,gt
2015-10-08 14:12:25,0.191,gt
2015-10-08 14:12:25,0.32,gt
2015-10-08 14:12:25,0.484,gt
2015-10-08 14:12:25,0.609,gt
2015-10-08 14:12:25,0.547,gt
2015-10-08 14:12:25,0.352,gt
2015-10-08 14:12:25,0.105,gt
2015-10-08 14:12:25,-0.148,gt
2015-10-08 14:12:25,-0.492,gt
2015-10-08 14:12:25,-1.02,gt
2015-10-08 14:12:25,-1.301,gt
2015-10-08 14:12:25,-1.348,gt
2015-10-08 14:12:25,-1.328,gt
2015-10-08 14:12:25,-1.277,gt
2015-10-08 14:12:25,-1.254,gt
2015-10-08 14:12:25,-1.242,gt
2015-10-08 14:12:25,-1.188,gt
2015-10-08 14:12:25,-1.137,gt
2015-10-08 14:12:25,-1.105,gt
2015-10-08 14:12:25,-1.137,gt
2015-10-08 14:12:25,-1.145,gt
2015-10-08 14:12:25,-1.102,gt
2015-10-08 14:12:25,-1.074,gt
2015-10-08 14:12:25,-1.012,gt
2015-10-08 14:12:25,-0.973,gt
2015-10-08 14:12:25,-0.93,gt
2015-10-08 14:12:26,-0.797,gt
2015-10-08 14:12:26,-0.617,gt
2015-10-08 14:12:26,-0.492,gt
2015-10-08 14:12:26,-0.422,gt
2015-10-08 14:12:26,-0.504,gt
2015-10-08 14:12:26,-0.824,gt
2015-10-08 14:12:26,-1.289,gt
2015-10-08 14:12:26,-1.789,gt
2015-10-08 14:12:26,-2.527,gt
2015-10-08 14:12:26,-3.742,gt
2015-10-08 14:12:26,-4.742,gt
2015-10-08 14:12:26,-5.121,gt
2015-10-08 14:12:26,-4.559,gt
2015-10-08 14:12:26,-4.121,gt
2015-10-08 14:12:26,-3.57,gt
2015-10-08 14:12:26,-2.988,gt
2015-10-08 14:12:26,-2.504,gt
2015-10-08 14:12:26,-2.105,gt
2015-10-08 14:12:26,-1.773,gt
2015-10-08 14:12:26,-1.52,gt
2015-10-08 14:12:26,-1.313,gt
2015-10-08 14:12:26,-1.164,gt
2015-10-08 14:12:26,-1.109,gt
2015-10-08 14:12:26,-1.047,gt
2015-10-08 14:12:26,-1.031,gt
2015-10-08 14:12:26,-1.023,gt
2015-10-08 14:12:26,-1.027,gt
2015-10-08 14:12:26,-1.086,gt
2015-10-08 14:12:26,-1.164,gt
2015-10-08 14:12:26,-1.246,gt
2015-10-08 14:12:26,-1.324,gt
2015-10-08 14:12:26,-1.332,gt
2015-10-08 14:12:26,-1.316,gt
2015-10-08 14:12:26,-1.297,gt
2015-10-08 14:12:26,-1.219,gt
2015-10-08 14:12:26,-1.164,gt
2015-10-08 14:12:26,-1.082,gt
2015-10-08 14:12:26,-0.992,gt
2015-10-08 14:12:26,-0.918,gt
2015-10-08 14:12:26,-0.797,gt
2015-10-08 14:12:26,-0.664,gt
2015-10-08 14:12:26,-0.52,gt
2015-10-08 14:12:26,-0.313,gt
2015-10-08 14:12:26,-0.074,gt
2015-10-08 14:12:26,0.16,gt
2015-10-08 14:12:26,0.254,gt
2015-10-08 14:12:26,0.363,gt
2015-10-08 14:12:26,0.246,gt
2015-10-08 14:12:26,0.039,gt
2015-10-08 14:12:26,-0.082,gt
2015-10-08 14:12:26,-0.082,gt
2015-10-08 14:12:26,-0.082,gt
2015-10-08 14:12:26,0.016,gt
2015-10-08 14:12:26,-0.16,gt
2015-10-08 14:12:26,-0.254,gt
2015-10-08 14:12:26,-0.426,gt
2015-10-08 14:12:26,-0.535,gt
2015-10-08 14:12:26,-0.805,gt
2015-10-08 14:12:26,-1.188,gt
2015-10-08 14:12:26,-1.484,gt
2015-10-08 14:12:26,-1.566,gt
2015-10-08 14:12:26,-1.555,gt
2015-10-08 14:12:26,-1.598,gt
2015-10-08 14:12:26,-1.582,gt
2015-10-08 14:12:26,-1.527,gt
2015-10-08 14:12:26,-1.438,gt
2015-10-08 14:12:26,-1.344,gt
2015-10-08 14:12:26,-1.266,gt
2015-10-08 14:12:26,-1.219,gt
2015-10-08 14:12:26,-1.258,gt
2015-10-08 14:12:26,-1.371,gt
2015-10-08 14:12:26,-1.293,gt
2015-10-08 14:12:26,-1.07,gt
2015-10-08 14:12:26,-0.941,gt
2015-10-08 14:12:26,-0.895,gt
2015-10-08 14:12:26,-0.859,gt
2015-10-08 14:12:26,-0.773,gt
2015-10-08 14:12:26,-0.762,gt
2015-10-08 14:12:26,-0.848,gt
2015-10-08 14:12:26,-0.852,gt
2015-10-08 14:12:27,-1.016,gt
2015-10-08 14:12:27,-1.473,gt
2015-10-08 14:12:27,-2.313,gt
2015-10-08 14:12:27,-3.695,gt
2015-10-08 14:12:27,-4.621,gt
2015-10-08 14:12:27,-4.547,gt
2015-10-08 14:12:27,-4.25,gt
2015-10-08 14:12:27,-4.098,gt
2015-10-08 14:12:27,-3.848,gt
2015-10-08 14:12:27,-3.523,gt
2015-10-08 14:12:27,-3.176,gt
2015-10-08 14:12:27,-2.797,gt
2015-10-08 14:12:27,-2.438,gt
2015-10-08 14:12:27,-2.098,gt
2015-10-08 14:12:27,-1.742,gt
2015-10-08 14:12:27,-1.449,gt
2015-10-08 14:12:27,-1.262,gt
2015-10-08 14:12:27,-1.141,gt
2015-10-08 14:12:27,-1.07,gt
2015-10-08 14:12:27,-1.063,gt
2015-10-08 14:12:27,-1.082,gt
2015-10-08 14:12:27,-1.098,gt
2015-10-08 14:12:27,-1.09,gt
2015-10-08 14:12:27,-1.07,gt
2015-10-08 14:12:27,-1.094,gt
2015-10-08 14:12:27,-1.18,gt
2015-10-08 14:12:27,-1.207,gt
2015-10-08 14:12:27,-1.164,gt
2015-10-08 14:12:27,-1.09,gt
2015-10-08 14:12:27,-0.992,gt
2015-10-08 14:12:27,-0.859,gt
2015-10-08 14:12:27,-0.734,gt
2015-10-08 14:12:27,-0.629,gt
2015-10-08 14:12:27,-0.5,gt
2015-10-08 14:12:27,-0.352,gt
2015-10-08 14:12:27,-0.223,gt
2015-10-08 14:12:27,-0.168,gt
2015-10-08 14:12:27,-0.199,gt
2015-10-08 14:12:27,-0.234,gt
2015-10-08 14:12:27,-0.254,gt
2015-10-08 14:12:27,-0.324,gt
2015-10-08 14:12:27,-0.434,gt
2015-10-08 14:12:27,-0.344,gt
2015-10-08 14:12:27,-0.074,gt
2015-10-08 14:12:27,0.313,gt
2015-10-08 14:12:27,0.664,gt
2015-10-08 14:12:27,0.746,gt
2015-10-08 14:12:27,0.578,gt
2015-10-08 14:12:27,0.355,gt
2015-10-08 14:12:27,0.066,gt
2015-10-08 14:12:27,-0.211,gt
2015-10-08 14:12:27,-0.754,gt
2015-10-08 14:12:27,-1.352,gt
2015-10-08 14:12:27,-1.492,gt
2015-10-08 14:12:27,-1.594,gt
2015-10-08 14:12:27,-1.57,gt
2015-10-08 14:12:27,-1.555,gt
2015-10-08 14:12:27,-1.523,gt
2015-10-08 14:12:27,-1.492,gt
2015-10-08 14:12:27,-1.379,gt
2015-10-08 14:12:27,-1.238,gt
2015-10-08 14:12:27,-1.117,gt
2015-10-08 14:12:27,-0.984,gt
2015-10-08 14:12:27,-0.871,gt
2015-10-08 14:12:27,-0.852,gt
2015-10-08 14:12:27,-0.934,gt
2015-10-08 14:12:27,-1,gt
2015-10-08 14:12:27,-1.039,gt
2015-10-08 14:12:27,-0.938,gt
2015-10-08 14:12:27,-0.754,gt
2015-10-08 14:12:27,-0.66,gt
2015-10-08 14:12:27,-0.734,gt
2015-10-08 14:12:27,-0.914,gt
2015-10-08 14:12:27,-1.121,gt
2015-10-08 14:12:27,-1.426,gt
2015-10-08 14:12:27,-1.914,gt
2015-10-08 14:12:27,-2.625,gt
2015-10-08 14:12:27,-3.32,gt
2015-10-08 14:12:27,-3.734,gt
2015-10-08 14:12:27,-3.836,gt
2015-10-08 14:12:28,-3.848,gt
2015-10-08 14:12:28,-3.699,gt
2015-10-08 14:12:28,-3.418,gt
2015-10-08 14:12:28,-3.063,gt
2015-10-08 14:12:28,-2.66,gt
2015-10-08 14:12:28,-2.27,gt
2015-10-08 14:12:28,-1.898,gt
2015-10-08 14:12:28,-1.559,gt
2015-10-08 14:12:28,-1.242,gt
2015-10-08 14:12:28,-1.035,gt
2015-10-08 14:12:28,-0.926,gt
2015-10-08 14:12:28,-0.902,gt
2015-10-08 14:12:28,-0.93,gt
2015-10-08 14:12:28,-0.969,gt
2015-10-08 14:12:28,-0.945,gt
2015-10-08 14:12:28,-0.945,gt
2015-10-08 14:12:28,-0.992,gt
2015-10-08 14:12:28,-1.004,gt
2015-10-08 14:12:28,-1.059,gt
2015-10-08 14:12:28,-1.137,gt
2015-10-08 14:12:28,-1.148,gt
2015-10-08 14:12:28,-1.156,gt
2015-10-08 14:12:28,-1.152,gt
2015-10-08 14:12:28,-1.113,gt
