HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,group
2014-12-12 12:17:17,-1.674,gt
2014-12-12 12:17:17,-3.299,gt
2014-12-12 12:17:17,-4.355,gt
2014-12-12 12:17:17,-4.783,gt
2014-12-12 12:17:17,-4.411,gt
2014-12-12 12:17:17,-3.217,gt
2014-12-12 12:17:17,-1.812,gt
2014-12-12 12:17:17,0.026,gt
2014-12-12 12:17:17,1.724,gt
2014-12-12 12:17:17,3.109,gt
2014-12-12 12:17:17,4.238,gt
2014-12-12 12:17:17,4.633,gt
2014-12-12 12:17:17,4.44,gt
2014-12-12 12:17:17,3.466,gt
2014-12-12 12:17:17,1.818,gt
2014-12-12 12:17:17,0.144,gt
2014-12-12 12:17:17,-1.663,gt
2014-12-12 12:17:18,-3.117,gt
2014-12-12 12:17:18,-4.114,gt
2014-12-12 12:17:18,-4.569,gt
2014-12-12 12:17:18,-4.287,gt
2014-12-12 12:17:18,-3.484,gt
2014-12-12 12:17:18,-2.132,gt
2014-12-12 12:17:18,-0.375,gt
2014-12-12 12:17:18,1.352,gt
2014-12-12 12:17:18,3.155,gt
2014-12-12 12:17:18,4.194,gt
2014-12-12 12:17:18,4.724,gt
2014-12-12 12:17:18,4.358,gt
2014-12-12 12:17:18,3.575,gt
2014-12-12 12:17:18,2.205,gt
2014-12-12 12:17:18,0.557,gt
2014-12-12 12:17:18,-1.276,gt
2014-12-12 12:17:18,-2.774,gt
2014-12-12 12:17:18,-4.152,gt
2014-12-12 12:17:18,-4.777,gt
2014-12-12 12:17:18,-4.727,gt
2014-12-12 12:17:18,-3.654,gt
2014-12-12 12:17:18,-2.37,gt
2014-12-12 12:17:18,-0.534,gt
2014-12-12 12:17:18,1.402,gt
2014-12-12 12:17:18,2.924,gt
2014-12-12 12:17:18,4.103,gt
2014-12-12 12:17:18,4.613,gt
2014-12-12 12:17:18,4.425,gt
2014-12-12 12:17:18,3.677,gt
2014-12-12 12:17:18,2.372,gt
2014-12-12 12:17:18,0.698,gt
2014-12-12 12:17:18,-1.109,gt
2014-12-12 12:17:18,-2.789,gt
2014-12-12 12:17:18,-3.93,gt
2014-12-12 12:17:18,-4.607,gt
2014-12-12 12:17:18,-4.551,gt
2014-12-12 12:17:18,-3.897,gt
2014-12-12 12:17:18,-2.516,gt
2014-12-12 12:17:18,-0.944,gt
2014-12-12 12:17:18,0.93,gt
2014-12-12 12:17:18,2.707,gt
2014-12-12 12:17:18,3.93,gt
2014-12-12 12:17:18,4.739,gt
2014-12-12 12:17:18,4.589,gt
2014-12-12 12:17:18,3.912,gt
2014-12-12 12:17:18,2.49,gt
2014-12-12 12:17:18,0.809,gt
2014-12-12 12:17:18,-0.889,gt
2014-12-12 12:17:18,-2.504,gt
2014-12-12 12:17:18,-3.754,gt
2014-12-12 12:17:18,-4.584,gt
2014-12-12 12:17:18,-4.765,gt
2014-12-12 12:17:18,-4.012,gt
2014-12-12 12:17:18,-2.736,gt
2014-12-12 12:17:18,-1.12,gt
2014-12-12 12:17:18,0.953,gt
2014-12-12 12:17:18,2.56,gt
2014-12-12 12:17:18,3.924,gt
2014-12-12 12:17:18,4.566,gt
2014-12-12 12:17:18,4.522,gt
2014-12-12 12:17:18,3.868,gt
2014-12-12 12:17:18,2.654,gt
2014-12-12 12:17:18,1.261,gt
2014-12-12 12:17:18,-0.628,gt
2014-12-12 12:17:18,-2.223,gt
2014-12-12 12:17:18,-3.686,gt
2014-12-12 12:17:18,-4.551,gt
2014-12-12 12:17:18,-4.692,gt
2014-12-12 12:17:18,-3.977,gt
2014-12-12 12:17:18,-2.88,gt
2014-12-12 12:17:18,-1.255,gt
2014-12-12 12:17:18,0.37,gt
2014-12-12 12:17:18,2.279,gt
2014-12-12 12:17:18,3.598,gt
2014-12-12 12:17:18,4.54,gt
2014-12-12 12:17:18,4.757,gt
2014-12-12 12:17:18,4.094,gt
2014-12-12 12:17:18,3.003,gt
2014-12-12 12:17:18,1.249,gt
2014-12-12 12:17:18,-0.384,gt
2014-12-12 12:17:19,-2.094,gt
2014-12-12 12:17:19,-3.413,gt
2014-12-12 12:17:19,-4.284,gt
2014-12-12 12:17:19,-4.61,gt
2014-12-12 12:17:19,-4.337,gt
2014-12-12 12:17:19,-3.205,gt
2014-12-12 12:17:19,-1.748,gt
2014-12-12 12:17:19,0.255,gt
2014-12-12 12:17:19,2.044,gt
2014-12-12 12:17:19,3.396,gt
2014-12-12 12:17:19,4.387,gt
2014-12-12 12:17:19,4.636,gt
2014-12-12 12:17:19,4.196,gt
2014-12-12 12:17:19,3.182,gt
2014-12-12 12:17:19,1.865,gt
2014-12-12 12:17:19,-0.044,gt
2014-12-12 12:17:19,-1.718,gt
2014-12-12 12:17:19,-3.334,gt
2014-12-12 12:17:19,-4.381,gt
2014-12-12 12:17:19,-4.76,gt
2014-12-12 12:17:19,-4.361,gt
2014-12-12 12:17:19,-3.226,gt
2014-12-12 12:17:19,-1.754,gt
2014-12-12 12:17:19,-0.12,gt
2014-12-12 12:17:19,1.663,gt
2014-12-12 12:17:19,3.094,gt
2014-12-12 12:17:19,4.346,gt
2014-12-12 12:17:19,4.736,gt
2014-12-12 12:17:19,4.478,gt
2014-12-12 12:17:19,3.367,gt
2014-12-12 12:17:19,1.883,gt
2014-12-12 12:17:19,-0.003,gt
2014-12-12 12:17:19,-1.633,gt
2014-12-12 12:17:19,-3.246,gt
2014-12-12 12:17:19,-4.179,gt
2014-12-12 12:17:19,-4.622,gt
2014-12-12 12:17:19,-4.352,gt
2014-12-12 12:17:19,-3.501,gt
2014-12-12 12:17:19,-2.094,gt
2014-12-12 12:17:19,-0.358,gt
2014-12-12 12:17:19,1.484,gt
2014-12-12 12:17:19,3.191,gt
2014-12-12 12:17:19,4.39,gt
2014-12-12 12:17:19,4.85,gt
2014-12-12 12:17:19,4.463,gt
2014-12-12 12:17:19,3.51,gt
2014-12-12 12:17:19,1.848,gt
2014-12-12 12:17:19,0.161,gt
2014-12-12 12:17:19,-1.639,gt
2014-12-12 12:17:19,-3.067,gt
2014-12-12 12:17:19,-4.135,gt
2014-12-12 12:17:19,-4.698,gt
2014-12-12 12:17:19,-4.496,gt
2014-12-12 12:17:19,-3.569,gt
2014-12-12 12:17:19,-2.144,gt
2014-12-12 12:17:19,-0.232,gt
2014-12-12 12:17:19,1.674,gt
2014-12-12 12:17:19,3.229,gt
2014-12-12 12:17:19,4.381,gt
2014-12-12 12:17:19,4.707,gt
2014-12-12 12:17:19,4.352,gt
2014-12-12 12:17:19,3.384,gt
2014-12-12 12:17:19,1.953,gt
2014-12-12 12:17:19,0.39,gt
2014-12-12 12:17:19,-1.428,gt
2014-12-12 12:17:19,-2.968,gt
2014-12-12 12:17:19,-4.167,gt
2014-12-12 12:17:19,-4.736,gt
2014-12-12 12:17:19,-4.548,gt
2014-12-12 12:17:19,-3.598,gt
2014-12-12 12:17:19,-2.103,gt
2014-12-12 12:17:19,-0.282,gt
2014-12-12 12:17:19,1.587,gt
2014-12-12 12:17:19,3.091,gt
2014-12-12 12:17:19,4.202,gt
2014-12-12 12:17:19,4.622,gt
2014-12-12 12:17:19,4.352,gt
2014-12-12 12:17:19,3.51,gt
2014-12-12 12:17:19,2.196,gt
2014-12-12 12:17:19,0.49,gt
2014-12-12 12:17:20,-1.328,gt
2014-12-12 12:17:20,-2.95,gt
2014-12-12 12:17:20,-4.152,gt
2014-12-12 12:17:20,-4.692,gt
2014-12-12 12:17:20,-4.56,gt
2014-12-12 12:17:20,-3.54,gt
2014-12-12 12:17:20,-2.22,gt
2014-12-12 12:17:20,-0.569,gt
2014-12-12 12:17:20,1.235,gt
2014-12-12 12:17:20,2.707,gt
2014-12-12 12:17:20,4.044,gt
2014-12-12 12:17:20,4.701,gt
2014-12-12 12:17:20,4.636,gt
2014-12-12 12:17:20,3.724,gt
2014-12-12 12:17:20,2.34,gt
2014-12-12 12:17:20,0.543,gt
2014-12-12 12:17:20,-1.106,gt
2014-12-12 12:17:20,-2.663,gt
2014-12-12 12:17:20,-3.921,gt
2014-12-12 12:17:20,-4.613,gt
2014-12-12 12:17:20,-4.707,gt
2014-12-12 12:17:20,-3.886,gt
2014-12-12 12:17:20,-2.551,gt
2014-12-12 12:17:20,-0.842,gt
2014-12-12 12:17:20,1.114,gt
2014-12-12 12:17:20,2.757,gt
2014-12-12 12:17:20,4.12,gt
2014-12-12 12:17:20,4.654,gt
2014-12-12 12:17:20,4.504,gt
2014-12-12 12:17:20,3.654,gt
2014-12-12 12:17:20,2.478,gt
2014-12-12 12:17:20,0.739,gt
2014-12-12 12:17:20,-0.765,gt
2014-12-12 12:17:20,-2.493,gt
2014-12-12 12:17:20,-3.71,gt
2014-12-12 12:17:20,-4.595,gt
2014-12-12 12:17:20,-4.628,gt
2014-12-12 12:17:20,-3.877,gt
2014-12-12 12:17:20,-2.633,gt
2014-12-12 12:17:20,-0.988,gt
2014-12-12 12:17:20,0.815,gt
2014-12-12 12:17:20,2.446,gt
2014-12-12 12:17:20,3.765,gt
2014-12-12 12:17:20,4.51,gt
2014-12-12 12:17:20,4.607,gt
2014-12-12 12:17:20,4.032,gt
2014-12-12 12:17:20,2.695,gt
2014-12-12 12:17:20,1.185,gt
2014-12-12 12:17:20,-0.859,gt
2014-12-12 12:17:20,-2.343,gt
2014-12-12 12:17:20,-3.733,gt
2014-12-12 12:17:20,-4.446,gt
2014-12-12 12:17:20,-4.554,gt
2014-12-12 12:17:20,-4.018,gt
2014-12-12 12:17:20,-2.921,gt
2014-12-12 12:17:20,-1.457,gt
2014-12-12 12:17:20,0.513,gt
2014-12-12 12:17:20,2.299,gt
2014-12-12 12:17:20,3.716,gt
2014-12-12 12:17:20,4.566,gt
2014-12-12 12:17:20,4.736,gt
2014-12-12 12:17:20,3.968,gt
2014-12-12 12:17:20,2.924,gt
2014-12-12 12:17:20,1.22,gt
2014-12-12 12:17:20,-0.176,gt
2014-12-12 12:17:20,-2.164,gt
2014-12-12 12:17:20,-3.51,gt
2014-12-12 12:17:20,-4.487,gt
2014-12-12 12:17:20,-4.768,gt
2014-12-12 12:17:20,-4.326,gt
2014-12-12 12:17:20,-3.079,gt
2014-12-12 12:17:20,-1.428,gt
2014-12-12 12:17:20,0.337,gt
2014-12-12 12:17:20,2.299,gt
2014-12-12 12:17:20,3.677,gt
2014-12-12 12:17:20,4.548,gt
2014-12-12 12:17:20,4.801,gt
2014-12-12 12:17:20,4.132,gt
2014-12-12 12:17:20,3.065,gt
2014-12-12 12:17:20,1.493,gt
2014-12-12 12:17:21,-0.267,gt
2014-12-12 12:17:21,-2.041,gt
2014-12-12 12:17:21,-3.525,gt
2014-12-12 12:17:21,-4.519,gt
2014-12-12 12:17:21,-4.804,gt
2014-12-12 12:17:21,-4.208,gt
2014-12-12 12:17:21,-3.076,gt
2014-12-12 12:17:21,-1.375,gt
2014-12-12 12:17:21,0.331,gt
2014-12-12 12:17:21,2.235,gt
2014-12-12 12:17:21,3.54,gt
2014-12-12 12:17:21,4.457,gt
2014-12-12 12:17:21,4.698,gt
2014-12-12 12:17:21,4.196,gt
2014-12-12 12:17:21,3.065,gt
2014-12-12 12:17:21,1.604,gt
2014-12-12 12:17:21,-0.302,gt
2014-12-12 12:17:21,-2.076,gt
2014-12-12 12:17:21,-3.443,gt
2014-12-12 12:17:21,-4.434,gt
2014-12-12 12:17:21,-4.663,gt
2014-12-12 12:17:21,-4.179,gt
2014-12-12 12:17:21,-3.114,gt
2014-12-12 12:17:21,-1.449,gt
2014-12-12 12:17:21,-0.003,gt
2014-12-12 12:17:21,2.029,gt
2014-12-12 12:17:21,3.305,gt
2014-12-12 12:17:21,4.372,gt
2014-12-12 12:17:21,4.698,gt
2014-12-12 12:17:21,4.361,gt
2014-12-12 12:17:21,3.255,gt
2014-12-12 12:17:21,1.677,gt
2014-12-12 12:17:21,-0.161,gt
2014-12-12 12:17:21,-1.9,gt
2014-12-12 12:17:21,-3.258,gt
2014-12-12 12:17:21,-4.249,gt
2014-12-12 12:17:21,-4.642,gt
2014-12-12 12:17:21,-4.355,gt
2014-12-12 12:17:21,-3.337,gt
2014-12-12 12:17:21,-1.95,gt
2014-12-12 12:17:21,-0.015,gt
2014-12-12 12:17:21,1.833,gt
2014-12-12 12:17:21,3.364,gt
2014-12-12 12:17:21,4.472,gt
2014-12-12 12:17:21,4.73,gt
2014-12-12 12:17:21,4.317,gt
2014-12-12 12:17:21,3.056,gt
2014-12-12 12:17:21,1.853,gt
2014-12-12 12:17:21,0.018,gt
2014-12-12 12:17:21,-1.557,gt
2014-12-12 12:17:21,-3.065,gt
2014-12-12 12:17:21,-4.15,gt
2014-12-12 12:17:21,-4.636,gt
2014-12-12 12:17:21,-4.238,gt
2014-12-12 12:17:21,-3.375,gt
2014-12-12 12:17:21,-1.9,gt
2014-12-12 12:17:21,-0.226,gt
2014-12-12 12:17:21,1.434,gt
2014-12-12 12:17:21,3.047,gt
2014-12-12 12:17:21,4.079,gt
2014-12-12 12:17:21,4.604,gt
2014-12-12 12:17:21,4.49,gt
2014-12-12 12:17:21,3.537,gt
2014-12-12 12:17:21,2.021,gt
2014-12-12 12:17:21,0.337,gt
2014-12-12 12:17:21,-1.308,gt
2014-12-12 12:17:21,-2.997,gt
2014-12-12 12:17:21,-4,gt
2014-12-12 12:17:21,-4.566,gt
2014-12-12 12:17:21,-4.328,gt
2014-12-12 12:17:21,-3.663,gt
2014-12-12 12:17:21,-2.311,gt
2014-12-12 12:17:21,-0.613,gt
2014-12-12 12:17:21,1.155,gt
2014-12-12 12:17:21,2.9,gt
2014-12-12 12:17:21,4.135,gt
2014-12-12 12:17:21,4.642,gt
2014-12-12 12:17:21,4.487,gt
2014-12-12 12:17:21,3.507,gt
2014-12-12 12:17:21,2.296,gt
2014-12-12 12:17:22,0.625,gt
2014-12-12 12:17:22,-1.018,gt
2014-12-12 12:17:22,-2.554,gt
2014-12-12 12:17:22,-3.848,gt
2014-12-12 12:17:22,-4.578,gt
2014-12-12 12:17:14,-1.536,extrap
2014-12-12 12:17:14,0.0100403394000237,extrap
2014-12-12 12:17:14,1.38937742706378,extrap
2014-12-12 12:17:14,2.43530801125502,extrap
2014-12-12 12:17:14,4.0291638401324,extrap
2014-12-12 12:17:14,5.6711007947304,extrap
2014-12-12 12:17:14,6.4178590310858,extrap
2014-12-12 12:17:14,5.65368068692167,extrap
2014-12-12 12:17:14,4.07281582670622,extrap
2014-12-12 12:17:14,2.69701649659395,extrap
2014-12-12 12:17:14,1.97050790304443,extrap
2014-12-12 12:17:14,0.598649778373171,extrap
2014-12-12 12:17:14,-1.0759709046237,extrap
2014-12-12 12:17:14,-2.55593201245921,extrap
2014-12-12 12:17:14,-3.84161972108651,extrap
2014-12-12 12:17:14,-4.61150586224872,extrap
2014-12-12 12:17:14,-4.45611941146883,extrap
2014-12-12 12:17:14,-3.57499062840575,extrap
2014-12-12 12:17:14,-2.77663211836283,extrap
2014-12-12 12:17:14,-2.49458942153763,extrap
2014-12-12 12:17:14,-1.82851318790786,extrap
2014-12-12 12:17:14,-0.584033013183756,extrap
2014-12-12 12:17:14,0.960785138724819,extrap
2014-12-12 12:17:14,2.35417355875885,extrap
2014-12-12 12:17:14,4.03842713289802,extrap
2014-12-12 12:17:14,5.56799960862603,extrap
2014-12-12 12:17:14,6.19292228984415,extrap
2014-12-12 12:17:14,5.44933978526387,extrap
2014-12-12 12:17:14,4.01784992283751,extrap
2014-12-12 12:17:14,2.86516383532759,extrap
2014-12-12 12:17:14,2.39848334419542,extrap
2014-12-12 12:17:14,1.33187578433791,extrap
2014-12-12 12:17:14,-0.116611877438976,extrap
2014-12-12 12:17:14,-1.53014319568447,extrap
2014-12-12 12:17:14,-2.50099112581893,extrap
2014-12-12 12:17:14,-3.65964617152953,extrap
2014-12-12 12:17:14,-4.76565460374375,extrap
2014-12-12 12:17:14,-5.26920472240795,extrap
2014-12-12 12:17:14,-4.7956892373503,extrap
2014-12-12 12:17:14,-3.67150637257034,extrap
2014-12-12 12:17:14,-2.39827277823386,extrap
2014-12-12 12:17:14,-1.21853275981554,extrap
2014-12-12 12:17:14,0.365756314704838,extrap
2014-12-12 12:17:14,1.87612790536057,extrap
2014-12-12 12:17:14,2.83985457022804,extrap
2014-12-12 12:17:14,4.31797901227008,extrap
2014-12-12 12:17:14,6.02942931632286,extrap
2014-12-12 12:17:14,7.22946642208664,extrap
2014-12-12 12:17:14,7.202233720908,extrap
2014-12-12 12:17:14,5.89620817852295,extrap
2014-12-12 12:17:14,3.9242209948935,extrap
2014-12-12 12:17:14,1.92798995359535,extrap
2014-12-12 12:17:14,0.264369849902142,extrap
2014-12-12 12:17:14,-1.43145594381467,extrap
2014-12-12 12:17:14,-2.61138963897071,extrap
2014-12-12 12:17:14,-3.88198817076126,extrap
2014-12-12 12:17:14,-5.03937874008373,extrap
2014-12-12 12:17:14,-5.55874493508371,extrap
2014-12-12 12:17:14,-5.09332104120405,extrap
2014-12-12 12:17:14,-4.00854413307652,extrap
2014-12-12 12:17:14,-2.84790198263013,extrap
2014-12-12 12:17:14,-1.83371555943082,extrap
2014-12-12 12:17:14,-0.274632960050032,extrap
2014-12-12 12:17:14,1.33459809188365,extrap
2014-12-12 12:17:14,2.49293951081819,extrap
2014-12-12 12:17:14,4.09748820375547,extrap
2014-12-12 12:17:14,5.85886518081663,extrap
2014-12-12 12:17:14,7.07655439380616,extrap
2014-12-12 12:17:14,7.07817511028534,extrap
2014-12-12 12:17:14,5.83842263852445,extrap
2014-12-12 12:17:14,3.97904820497679,extrap
2014-12-12 12:17:14,2.14993432734732,extrap
2014-12-12 12:17:14,0.702365497245057,extrap
2014-12-12 12:17:14,-0.85926792201319,extrap
2014-12-12 12:17:14,-2.07214051171347,extrap
2014-12-12 12:17:14,-2.67746004410854,extrap
2014-12-12 12:17:14,-2.88661936891018,extrap
2014-12-12 12:17:14,-3.57621358884156,extrap
2014-12-12 12:17:14,-4.32822203151352,extrap
2014-12-12 12:17:14,-4.36221571824119,extrap
2014-12-12 12:17:14,-3.4924944486599,extrap
2014-12-12 12:17:14,-2.12810529595091,extrap
2014-12-12 12:17:14,-0.601488785810414,extrap
2014-12-12 12:17:14,1.04255557349548,extrap
2014-12-12 12:17:14,2.30161523210155,extrap
2014-12-12 12:17:14,2.86960167776805,extrap
2014-12-12 12:17:14,4.16624316322352,extrap
2014-12-12 12:17:14,5.75029769771638,extrap
2014-12-12 12:17:14,6.5644667028747,extrap
2014-12-12 12:17:14,5.86942294561762,extrap
2014-12-12 12:17:14,4.19797284113243,extrap
2014-12-12 12:17:14,2.40087752675062,extrap
2014-12-12 12:17:14,0.972474589068633,extrap
2014-12-12 12:17:14,-0.639129369387872,extrap
2014-12-12 12:17:14,-1.95040399595069,extrap
2014-12-12 12:17:14,-2.63146857234506,extrap
2014-12-12 12:17:14,-2.86907996967899,extrap
2014-12-12 12:17:15,-3.58029966369315,extrap
2014-12-12 12:17:15,-4.37299839925052,extrap
2014-12-12 12:17:15,-4.48442756175734,extrap
2014-12-12 12:17:15,-3.7324587931408,extrap
2014-12-12 12:17:15,-2.51556593593999,extrap
2014-12-12 12:17:15,-1.12864118846483,extrap
2014-12-12 12:17:15,0.468912911147253,extrap
2014-12-12 12:17:15,1.80455370696097,extrap
2014-12-12 12:17:15,2.53063734896714,extrap
2014-12-12 12:17:15,2.80991502911234,extrap
2014-12-12 12:17:15,3.97481176446762,extrap
2014-12-12 12:17:15,5.29697815924365,extrap
2014-12-12 12:17:15,5.46892102840671,extrap
2014-12-12 12:17:15,4.30233130860929,extrap
2014-12-12 12:17:15,2.72804925422566,extrap
2014-12-12 12:17:15,1.36465656511946,extrap
2014-12-12 12:17:15,-0.25766874425002,extrap
2014-12-12 12:17:15,-1.65641473373622,extrap
2014-12-12 12:17:15,-2.45208453571604,extrap
2014-12-12 12:17:15,-2.77678572935486,extrap
2014-12-12 12:17:15,-3.57746514076783,extrap
2014-12-12 12:17:15,-4.4597362352937,extrap
2014-12-12 12:17:15,-4.64490449507395,extrap
2014-12-12 12:17:15,-3.9517043253665,extrap
2014-12-12 12:17:15,-2.79631763374212,extrap
2014-12-12 12:17:15,-1.46784746995909,extrap
2014-12-12 12:17:15,0.150807732302372,extrap
2014-12-12 12:17:15,1.58077174273866,extrap
2014-12-12 12:17:15,2.42443049733204,extrap
2014-12-12 12:17:15,2.777464436334,extrap
2014-12-12 12:17:15,3.97368397654662,extrap
2014-12-12 12:17:15,5.30278232323549,extrap
2014-12-12 12:17:15,5.47536519661421,extrap
2014-12-12 12:17:15,4.33860278705023,extrap
2014-12-12 12:17:15,2.87626510061589,extrap
2014-12-12 12:17:15,1.71667945614859,extrap
2014-12-12 12:17:15,0.246811463852211,extrap
2014-12-12 12:17:15,-1.12597348789231,extrap
2014-12-12 12:17:15,-2.04658551512624,extrap
2014-12-12 12:17:15,-2.54971484779377,extrap
2014-12-12 12:17:15,-2.84610415219919,extrap
2014-12-12 12:17:15,-3.57730214867803,extrap
2014-12-12 12:17:15,-4.28334755045198,extrap
2014-12-12 12:17:15,-4.20696519904815,extrap
