HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,group
3.11700005531311,1.387,gt
3.13400001525879,4.68,gt
3.15000004768372,6.391,gt
3.16700000762939,5.719,gt
3.18399996757507,2.746,gt
3.2,-1.359,gt
3.21699995994568,-4.68,gt
3.23399991989136,-6.344,gt
3.24999995231628,-5.789,gt
3.26699991226196,-2.969,gt
3.28400011062622,1.055,gt
3.29999990463257,4.605,gt
3.31700010299683,6.52,gt
3.33400006294251,5.82,gt
3.35000009536743,3.063,gt
3.36700005531311,-1.035,gt
3.38400001525879,-4.652,gt
3.40000004768372,-6.375,gt
3.41700000762939,-5.82,gt
3.43399996757507,-3.121,gt
3.45,1.02,gt
3.46699995994568,4.383,gt
3.48399991989136,6.332,gt
3.49999995231628,5.926,gt
3.51699991226196,3.156,gt
3.53400011062622,-0.785,gt
3.54999990463257,-4.332,gt
3.56700010299683,-6.348,gt
3.58400006294251,-5.965,gt
3.60000009536743,-3.203,gt
3.61700005531311,0.695,gt
3.63400001525879,4.328,gt
3.65000004768372,6.316,gt
3.66700000762939,5.914,gt
3.68399996757507,3.41,gt
3.7,-0.531,gt
3.71699995994568,-4.145,gt
3.73399991989136,-6.227,gt
3.74999995231628,-6.031,gt
3.76699991226196,-3.535,gt
3.78400011062622,0.375,gt
3.79999990463257,4.016,gt
3.81700010299683,6.254,gt
3.83400006294251,6.082,gt
3.85000009536743,3.621,gt
3.86700005531311,-0.246,gt
3.88400001525879,-3.945,gt
3.90000004768372,-6.129,gt
3.91700000762939,-6.137,gt
3.93399996757507,-3.879,gt
3.95,0.031,gt
3.96699995994568,3.859,gt
3.98399991989136,6.219,gt
3.99999995231628,6.133,gt
4.01699991226196,3.75,gt
4.03400011062622,0.105,gt
4.04999990463257,-3.617,gt
4.06700010299683,-6,gt
4.08400006294251,-6.211,gt
4.10000009536743,-4.125,gt
4.11700005531311,-0.262,gt
4.13400001525879,3.672,gt
4.15000004768372,6.172,gt
4.16700000762939,6.297,gt
4.18399996757507,4.125,gt
4.2,0.176,gt
4.21699995994568,-3.613,gt
4.23399991989136,-6.031,gt
4.24999995231628,-6.313,gt
4.26699991226196,-4.152,gt
4.28400011062622,-0.289,gt
4.29999990463257,3.563,gt
4.31700010299683,6.211,gt
4.33400006294251,6.406,gt
4.35000009536743,4.031,gt
4.36700005531311,0.188,gt
4.38400001525879,-3.676,gt
4.40000004768372,-6.102,gt
4.41700000762939,-6.242,gt
4.43399996757507,-4.125,gt
4.45,-0.348,gt
4.46699995994568,3.621,gt
4.48399991989136,6.176,gt
4.49999995231628,6.301,gt
4.51699991226196,4.098,gt
4.53400011062622,0.23,gt
4.54999990463257,-3.633,gt
4.56700010299683,-6.027,gt
4.58400006294251,-6.258,gt
4.60000009536743,-4.168,gt
4.61700005531311,-0.305,gt
4.63400001525879,3.445,gt
4.65000004768372,6.039,gt
4.66700000762939,6.371,gt
4.68399996757507,4.137,gt
4.7,0.344,gt
4.71699995994568,-3.5,gt
4.73399991989136,-5.977,gt
4.74999995231628,-6.238,gt
4.76699991226196,-4.234,gt
4.78400011062622,-0.563,gt
4.79999990463257,3.352,gt
4.81700010299683,5.887,gt
4.83400006294251,6.258,gt
4.85000009536743,4.387,gt
4.86700005531311,0.645,gt
4.88400001525879,-3.27,gt
4.90000004768372,-5.836,gt
4.91700000762939,-6.328,gt
4.93399996757507,-4.465,gt
4.95,-0.867,gt
4.96699995994568,3.094,gt
4.98399991989136,5.879,gt
4.99999995231628,6.367,gt
5.01699991226196,4.457,gt
5.03400011062622,1.008,gt
5.04999990463257,-2.996,gt
5.06700010299683,-5.793,gt
5.08400006294251,-6.43,gt
5.10000009536743,-4.633,gt
5.11700005531311,-1.043,gt
5.13400001525879,3.098,gt
5.15000004768372,5.918,gt
5.16700000762939,6.418,gt
5.18399996757507,4.613,gt
5.2,0.992,gt
5.21699995994568,-2.965,gt
5.23399991989136,-5.777,gt
5.24999995231628,-6.484,gt
5.26699991226196,-4.684,gt
5.28400011062622,-1.02,gt
5.29999990463257,2.93,gt
5.31700010299683,5.859,gt
5.33400006294251,6.484,gt
5.35000009536743,4.574,gt
5.36700005531311,1.031,gt
5.38400001525879,-2.875,gt
5.40000004768372,-5.699,gt
5.41700000762939,-6.352,gt
5.43399996757507,-4.715,gt
5.45,-1.25,gt
5.46699995994568,2.773,gt
5.48399991989136,5.629,gt
5.49999995231628,6.43,gt
5.51699991226196,4.789,gt
5.53400011062622,1.293,gt
5.54999990463257,-2.637,gt
5.56700010299683,-5.484,gt
5.58400006294251,-6.344,gt
5.60000009536743,-4.922,gt
5.61700005531311,-1.637,gt
5.63400001525879,2.336,gt
5.65000004768372,5.41,gt
5.66700000762939,6.473,gt
5.68399996757507,5.086,gt
5.7,1.637,gt
5.71699995994568,-2.246,gt
5.73399991989136,-5.297,gt
5.74999995231628,-6.414,gt
5.76699991226196,-5.148,gt
5.78400011062622,-2.051,gt
5.79999990463257,2.102,gt
5.81700010299683,5.293,gt
5.83400006294251,6.527,gt
5.85000009536743,5.211,gt
5.86700005531311,2.027,gt
5.88400001525879,-2,gt
5.90000004768372,-5.07,gt
5.91700000762939,-6.352,gt
5.93399996757507,-5.359,gt
5.95,-2.344,gt
5.96699995994568,1.664,gt
5.98399991989136,5.016,gt
5.99999995231628,6.473,gt
6.01699991226196,5.465,gt
6.03400011062622,2.43,gt
6.04999990463257,-1.566,gt
6.06700010299683,-4.879,gt
6.08400006294251,-6.383,gt
6.10000009536743,-5.609,gt
6.11700005531311,-2.625,gt
6.13400001525879,1.488,gt
6.15000004768372,4.84,gt
6.16700000762939,6.449,gt
6.18399996757507,5.621,gt
6.2,2.824,gt
6.21699995994568,-1.188,gt
6.23399991989136,-4.629,gt
6.24999995231628,-6.363,gt
6.26699991226196,-5.727,gt
6.28400011062622,-2.934,gt
6.29999990463257,1.078,gt
6.31700010299683,4.5,gt
6.33400006294251,6.363,gt
6.35000009536743,5.855,gt
6.36700005531311,2.996,gt
6.38400001525879,-0.965,gt
6.40000004768372,-4.516,gt
6.41700000762939,-6.352,gt
6.43399996757507,-5.898,gt
6.45,-3.305,gt
6.46699995994568,0.871,gt
6.48399991989136,4.516,gt
6.49999995231628,6.492,gt
6.51699991226196,5.926,gt
6.53400011062622,3.203,gt
6.54999990463257,-0.887,gt
6.56700010299683,-4.418,gt
6.58400006294251,-6.316,gt
6.60000009536743,-5.973,gt
6.61700005531311,-3.266,gt
6.63400001525879,0.852,gt
6.65000004768372,4.371,gt
6.66700000762939,6.445,gt
6.68399996757507,5.996,gt
6.7,3.16,gt
6.71699995994568,-0.719,gt
6.73399991989136,-4.297,gt
6.74999995231628,-6.324,gt
6.76699991226196,-5.973,gt
6.78400011062622,-3.309,gt
6.79999990463257,0.668,gt
6.81700010299683,4.277,gt
6.83400006294251,6.27,gt
6.85000009536743,5.922,gt
6.86700005531311,3.484,gt
6.88400001525879,-0.414,gt
6.90000004768372,-4.012,gt
6.91700000762939,-6.125,gt
6.93399996757507,-6.074,gt
6.95,-3.625,gt
6.96699995994568,0.234,gt
6.98399991989136,3.961,gt
6.99999995231628,6.281,gt
7.01699991226196,6.121,gt
7.03400011062622,3.699,gt
7.04999990463257,-0.063,gt
7.06700010299683,-3.75,gt
7.08400006294251,-6.047,gt
7.10000009536743,-6.125,gt
7.11700005531311,-3.855,gt
7.13400001525879,-0.035,gt
7.15000004768372,3.594,gt
7.16700000762939,6.031,gt
7.18399996757507,6.223,gt
7.2,4.063,gt
7.21699995994568,0.363,gt
7.23399991989136,-3.539,gt
7.24999995231628,-6.016,gt
7.26699991226196,-6.262,gt
7.28400011062622,-4.148,gt
7.29999990463257,-0.316,gt
7.31700010299683,3.426,gt
7.33400006294251,5.973,gt
7.35000009536743,6.281,gt
7.36700005531311,4.184,gt
7.38400001525879,0.492,gt
7.40000004768372,-3.227,gt
7.41700000762939,-5.801,gt
7.43399996757507,-6.207,gt
7.45,-4.359,gt
7.46699995994568,-0.906,gt
7.48399991989136,2.984,gt
7.49999995231628,5.664,gt
7.51699991226196,6.336,gt
7.53400011062622,4.598,gt
7.54999990463257,1.07,gt
7.56700010299683,-2.867,gt
7.58400006294251,-5.613,gt
7.60000009536743,-6.336,gt
7.61700005531311,-4.738,gt
7.63400001525879,-1.313,gt
7.65000004768372,2.707,gt
7.66700000762939,5.559,gt
7.68399996757507,6.332,gt
7.7,4.848,gt
7.71699995994568,1.598,gt
7.73399991989136,-2.309,gt
7.74999995231628,-5.332,gt
7.76699991226196,-6.438,gt
7.78400011062622,-5.016,gt
7.79999990463257,-1.855,gt
7.81700010299683,2.281,gt
7.83400006294251,5.328,gt
7.85000009536743,6.414,gt
7.86700005531311,5.16,gt
7.88400001525879,2.02,gt
7.90000004768372,-2.035,gt
7.91700000762939,-5.121,gt
7.93399996757507,-6.445,gt
7.95,-5.391,gt
7.96699995994568,-2.117,gt
7.98399991989136,1.879,gt
7.99999995231628,5.184,gt
8.01699991226196,6.527,gt
8.03400011062622,5.332,gt
8.04999990463257,2.258,gt
8.06700010299683,-1.75,gt
8.0840000629425,-5.086,gt
8.10000009536743,-6.504,gt
8.11700005531311,-5.453,gt
8.13400001525879,-2.336,gt
8.15000004768372,1.836,gt
8.16700000762939,5.012,gt
8.18399996757507,6.43,gt
8.2,5.504,gt
8.21699995994568,2.445,gt
8.23399991989136,-1.559,gt
8.24999995231628,-4.871,gt
8.26699991226196,-6.406,gt
8.28400011062622,-5.566,gt
8.29999990463257,-2.668,gt
8.31700010299683,1.441,gt
8.3340000629425,4.832,gt
8.35000009536743,6.445,gt
8.36700005531311,5.715,gt
8.38400001525879,2.652,gt
8.40000004768372,-1.367,gt
8.41700000762939,-4.742,gt
8.43399996757507,-6.391,gt
8.45,-5.738,gt
8.46699995994568,-2.883,gt
8.48399991989136,1.164,gt
8.49999995231628,4.684,gt
8.51699991226196,6.527,gt
8.53400011062622,5.801,gt
8.54999990463257,2.93,gt
8.56700010299683,-1.195,gt
8.5840000629425,-4.711,gt
8.60000009536743,-6.375,gt
8.61700005531311,-5.789,gt
8.63400001525879,-3.047,gt
8.65000004768372,1.098,gt
8.66700000762939,4.52,gt
8.68399996757507,6.43,gt
8.7,5.969,gt
8.71699995994568,3.008,gt
8.73399991989136,-0.941,gt
8.74999995231628,-4.508,gt
8.76699991226196,-6.371,gt
8.78400011062622,-5.863,gt
8.79999990463257,-3.168,gt
8.81700010299683,0.883,gt
8.8340000629425,4.414,gt
8.85000009536743,6.289,gt
8.86700005531311,5.836,gt
8.88400001525879,3.309,gt
8.90000004768372,-0.574,gt
8.91700000762939,-4.137,gt
8.93399996757507,-6.184,gt
8.95,-6.016,gt
0,0.60855629237812,extrap
0.00999999046325684,-1.63765497859677,extrap
0.0199999809265137,-3.52745410868214,extrap
0.0299999713897705,-4.81972127295147,extrap
0.0399999618530273,-5.46866595970943,extrap
0.0499999523162842,-5.42974349240346,extrap
0.059999942779541,-4.68706179886432,extrap
0.0699999332427979,-3.25338052027824,extrap
0.0799999237060547,-1.14270495476868,extrap
0.0899999141693115,1.33614271160359,extrap
0.0999999046325684,3.03327241570047,extrap
0.109999895095825,3.85677590513393,extrap
0.119999885559082,4.05294460218782,extrap
0.130000114440918,3.86806293630272,extrap
0.140000104904175,3.48657761014833,extrap
0.150000095367432,2.8455047558023,extrap
0.160000085830688,1.82001176912898,extrap
0.170000076293945,0.285266045992715,extrap
0.180000066757202,-1.6901703974813,extrap
0.190000057220459,-3.42197379571671,extrap
0.200000047683716,-4.66369268924577,extrap
0.210000038146973,-5.32669235019311,extrap
0.220000028610229,-5.32442586269765,extrap
0.230000019073486,-4.618363299356,extrap
0.240000009536743,-3.21799022800835,extrap
0.25,-1.13487972986634,extrap
0.259999990463257,1.31893035177986,extrap
0.269999980926514,2.98372505362359,extrap
0.279999971389771,3.81605236346981,extrap
0.289999961853027,4.12664219742101,extrap
0.299999952316284,4.21156312076807,extrap
0.309999942779541,4.02969150531033,extrap
0.319999933242798,3.20272201523088,extrap
0.329999923706055,1.33769006107624,extrap
0.339999914169312,-1.53896134295432,extrap
0.349999904632568,-4.06727016319803,extrap
0.359999895095825,-5.84431234292965,extrap
0.369999885559082,-6.81127522057152,extrap
0.380000114440918,-6.90933764706659,extrap
0.390000104904175,-6.12666566881673,extrap
0.400000095367432,-4.63936887379553,extrap
0.410000085830688,-2.6705217519614,extrap
0.420000076293945,-0.443198793272746,extrap
0.430000066757202,1.74451419324706,extrap
0.440000057220459,3.41338238156529,extrap
0.450000047683716,4.48474466358628,extrap
0.460000038146973,4.99883619046489,extrap
0.470000028610229,4.9934643371732,extrap
0.480000019073486,4.45060075202324,extrap
0.490000009536743,3.29638309302532,extrap
0.5,1.45452158927863,extrap
0.509999990463257,-0.939330758280973,extrap
0.519999980926514,-3.07517427889848,extrap
0.529999971389771,-4.62476420009296,extrap
0.539999961853027,-5.43328016691118,extrap
0.549999952316284,-5.35577065858829,extrap
0.559999942779541,-4.47425463545259,extrap
0.569999933242798,-3.09771448068341,extrap
0.579999923706055,-1.545,extrap
0.589999914169312,0.044761191251105,extrap
0.599999904632568,1.90058345656031,extrap
0.609999895095825,3.2715660979204,extrap
0.619999885559082,4.02946114965393,extrap
0.630000114440918,4.28937169974006,extrap
0.640000104904175,4.16153500478815,extrap
0.650000095367432,3.64456170034391,extrap
0.660000085830688,2.62540581521471,extrap
0.670000076293945,0.986167522483271,extrap
0.680000066757202,-1.28317979826185,extrap
0.690000057220459,-3.76116994140871,extrap
0.700000047683716,-5.9184634948395,extrap
0.710000038146973,-7.22572104643644,extrap
0.720000028610229,-7.2826875123297,extrap
0.730000019073486,-6.20544512164135,extrap
0.740000009536743,-4.23916043174143,extrap
0.75,-1.629,extrap
0.759999990463257,1.109,extrap
0.769999980926514,2.75504164707402,extrap
0.779999971389771,3.33732427282476,extrap
0.789999961853027,3.26376392610499,extrap
0.799999952316284,2.94227665576744,extrap
0.809999942779541,2.67098546597223,extrap
0.819999933242798,2.3088411821089,extrap
0.829999923706055,1.60500158487435,extrap
0.839999914169312,0.30862445496547,extrap
0.849999904632568,-1.69436621581341,extrap
0.859999895095825,-3.97098159122832,extrap
0.869999885559082,-5.95146662393784,extrap
0.880000114440918,-7.06607799016553,extrap
0.890000104904175,-6.89764101964316,extrap
0.900000095367432,-5.6396203783325,extrap
0.910000085830688,-3.63806458238602,extrap
0.920000076293945,-1.23902214795617,extrap
0.930000066757202,1.11661545034363,extrap
0.940000057220459,2.78978003407221,extrap
0.950000047683716,3.77134098639137,extrap
0.960000038146973,4.23336282047892,extrap
0.970000028610229,4.33967882700722,extrap
0.980000019073486,4.0648147759852,extrap
0.990000009536743,3.19399480377204,extrap
1,1.5042130016242,extrap
1.00999999046326,-0.961044362917583,extrap
1.01999998092651,-3.29033889250621,extrap
1.02999997138977,-5.0978063148332,extrap
1.03999996185303,-6.19559893292083,extrap
1.04999995231628,-6.39586904979135,extrap
1.05999994277954,-5.60680266002982,extrap
1.0699999332428,-4.12072052447258,extrap
1.07999992370605,-2.32597709551876,extrap
1.08999991416931,-0.610926825567501,extrap
1.09999990463257,0.71644269249581,extrap
1.10999989509583,1.6696113038408,extrap
1.11999988555908,2.34242571315085,extrap
1.13000011444092,2.82874274203691,extrap
1.14000010490417,3.17010517992605,extrap
1.15000009536743,3.1989751791935,extrap
1.16000008583069,2.69552633496065,extrap
1.17000007629395,1.43993224234892,extrap
1.1800000667572,-0.586063339059386,extrap
1.19000005722046,-2.70474159907797,extrap
1.20000004768372,-4.47803599201809,extrap
1.21000003814697,-5.57818557943064,extrap
1.22000002861023,-5.69159707342936,extrap
1.23000001907349,-4.83051490949294,extrap
1.24000000953674,-3.33301111368677,extrap
1.25,-1.55132333608345,extrap
1.25999999046326,0.187836794897302,extrap
1.26999998092651,1.68811193138796,extrap
1.27999997138977,2.8854318015956,extrap
1.28999996185303,3.71901744230543,extrap
1.29999995231628,4.12185016896203,extrap
1.30999994277954,4.02787242405388,extrap
1.3199999332428,3.39313380954172,extrap
1.32999992370605,2.19579177436009,extrap
1.33999991416931,0.414965031987656,extrap
1.34999990463257,-1.75519757015506,extrap
1.35999989509583,-3.48204925355937,extrap
1.36999988555908,-4.60440352449145,extrap
1.38000011444092,-5.18270427593235,extrap
1.39000010490417,-5.2722240278182,extrap
1.40000009536743,-4.81013233278033,extrap
1.41000008583069,-3.61543301016102,extrap
1.42000007629395,-1.50199339725929,extrap
1.4300000667572,1.27283527994849,extrap
1.44000005722046,3.14789423723561,extrap
1.45000004768372,3.99905278753436,extrap
1.46000003814697,4.17230824023612,extrap
1.47000002861023,4.01365790473227,extrap
1.48000001907349,3.77183764963507,extrap
1.49000000953674,3.30653758044017,extrap
1.5,2.3801863618641,extrap
1.50999999046326,0.755212658623376,extrap
1.51999998092651,-1.5166122557567,extrap
1.52999997138977,-3.46859893965654,extrap
1.53999996185303,-4.81452441121096,extrap
1.54999995231628,-5.51061795569557,extrap
1.55999994277954,-5.51392004689407,extrap
1.5699999332428,-4.80012953869175,extrap
1.57999992370605,-3.3636042453248,extrap
1.58999991416931,-1.19951328558735,extrap
1.59999990463257,1.403979849606,extrap
1.60999989509583,3.31045391165366,extrap
1.61999988555908,4.38537220301313,extrap
1.63000011444092,4.81792191531355,extrap
1.64000010490417,4.79085816434023,extrap
1.65000009536743,4.33952422876185,extrap
1.66000008583069,3.35180483207834,extrap
1.67000007629395,1.7091745637208,extrap
1.6800000667572,-0.57320156473375,extrap
1.69000005722046,-2.99384809144161,extrap
1.70000004768372,-5.11140408568092,extrap
1.71000003814697,-6.53295985504675,extrap
1.72000002861023,-6.86560570713416,extrap
1.73000001907349,-5.87874846598753,extrap
1.74000000953674,-3.99106102144841,extrap
1.75,-1.78353277980769,extrap
1.75999999046326,0.162846852643755,extrap
1.76999998092651,1.40774495124018,extrap
1.77999997138977,2.07345451781631,extrap
1.78999996185303,2.42292503583198,extrap
1.79999995231628,2.71910598874703,extrap
1.80999994277954,3.1055536327588,extrap
1.8199999332428,3.24825131501454,extrap
1.82999992370605,2.693789155399,extrap
1.83999991416931,0.988757273796924,extrap
1.84999990463257,-1.773972779413,extrap
1.85999989509583,-3.83266036397496,extrap
1.86999988555908,-4.944309937534,extrap
1.88000011444092,-5.38218716905915,extrap
1.89000010490417,-5.40772171109595,extrap
1.90000009536743,-5.01062355585084,extrap
1.91000008583069,-3.90884126469817,extrap
1.92000007629395,-1.80850910187978,extrap
1.9300000667572,1.04605557089195,extrap
1.94000005722046,2.82309785757191,extrap
1.95000004768372,3.41385918684161,extrap
1.96000003814697,3.27487584293185,extrap
1.97000002861023,2.86268411007342,extrap
1.98000001907349,2.51817584786318,extrap
1.99000000953674,2.11966521736224,extrap
2,1.42982195499779,extrap
2.00999999046326,0.211315797196997,extrap
2.01999998092651,-1.64828733254204,extrap
2.02999997138977,-3.76183676243756,extrap
2.03999996185303,-5.6172856336369,extrap
2.04999995231628,-6.70258708728735,extrap
2.05999994277954,-6.6363992472254,extrap
2.0699999332428,-5.56020016804405,extrap
2.07999992370605,-3.74617288702546,extrap
2.08999991416931,-1.46650044145178,extrap
2.09999990463257,0.900981913400508,extrap
2.10999989509583,2.71832692518978,extrap
2.11999988555908,3.89192262322865,extrap
2.13000011444092,4.49066188100224,extrap
2.14000010490417,4.58141386437246,extrap
2.15000009536743,4.18536151081249,extrap
2.16000008583069,3.27793406296907,extrap
2.17000007629395,1.83257249040276,extrap
2.1800000667572,-0.132550843460792,extrap
2.19000005722046,-2.38683665255277,extrap
2.20000004768372,-4.52094886820792,extrap
2.21000003814697,-6.0920500745782,extrap
2.22000002861023,-6.65730285581552,extrap
2.23000001907349,-5.93681520170302,extrap
2.24000000953674,-4.30247672454857,extrap
2.25,-2.28912244229126,extrap
2.25999999046326,-0.43158737287018,extrap
2.26999998092651,0.85651848181201,extrap
2.27999997138977,1.64648518399826,extrap
2.28999996185303,2.13082781196795,extrap
2.29999995231628,2.50206144400043,extrap
2.30999994277954,2.86231978483543,extrap
2.3199999332428,2.95221104505402,extrap
2.32999992370605,2.42196206169765,extrap
2.33999991416931,0.921799671807736,extrap
2.34999990463257,-1.47798073259346,extrap
2.35999989509583,-3.4059168789671,extrap
2.36999988555908,-4.58690729742046,extrap
2.38000011444092,-5.12496384756909,extrap
2.39000010490417,-5.12068552696513,extrap
2.40000009536743,-4.59690386144525,extrap
2.41000008583069,-3.49862157710727,extrap
2.42000007629395,-1.76745860156101,extrap
2.4300000667572,0.388018590180125,extrap
2.44000005722046,1.98008132918878,extrap
2.45000004768372,2.90855038193468,extrap
2.46000003814697,3.36187051058775,extrap
2.47000002861023,3.52848647731788,extrap
2.48000001907349,3.53275754201538,extrap
2.49000000953674,3.24270095545214,extrap
2.5,2.46224846612047,extrap
2.50999999046326,0.995331822512671,extrap
2.51999998092651,-1.11238974900635,extrap
2.52999997138977,-3.03717175783314,extrap
2.53999996185303,-4.46884082449935,extrap
2.54999995231628,-5.28604821678855,extrap
2.55999994277954,-5.37191145587004,extrap
2.5699999332428,-4.71227764114255,extrap
2.57999992370605,-3.39572664497916,extrap
2.58999991416931,-1.51530523208761,extrap
2.59999990463257,0.679682257132839,extrap
2.60999989509583,2.47503251576315,extrap
2.61999988555908,3.6408100061771,extrap
2.63000011444092,4.10721275465587,extrap
2.64000010490417,3.85199358545639,extrap
2.65000009536743,3.04325767819862,extrap
2.66000008583069,1.89666432407786,extrap
2.67000007629395,0.735892561925086,extrap
2.6800000667572,-0.112203886863928,extrap
2.69000005722046,-1.55279027469217,extrap
2.70000004768372,-3.41762212003265,extrap
2.71000003814697,-5.16287643088143,extrap
2.72000002861023,-6.24473021523457,extrap
2.73000001907349,-6.24638971137389,extrap
2.74000000953674,-5.2591780787242,extrap
2.75,-3.50144770699607,extrap
2.75999999046326,-1.19155098590007,extrap
2.76999998092651,1.28292177463478,extrap
2.77999997138977,3.08876588585542,extrap
